frname,lastobs,newcount,oldcount
Accenteur mouchet,2019,1,5
Alouette des champs,2021,1,7
Alouette lulu,2022,65,29
Autour des palombes,2021,1,2
Bécassine des marais,2011,0,1
Bec-croisé des sapins,2022,2,4
Bergeronnette des ruisseaux,2020,1,2
Bergeronnette grise,2022,4,15
Bondrée apivore,2021,1,7
Bouscarle de Cetti,2021,3,1
Bruant fou,2012,0,11
Bruant jaune,2012,0,3
Bruant ortolan,2019,1,0
Bruant proyer,2021,14,3
Bruant zizi,2022,37,31
Busard Saint-Martin,2019,1,0
Buse variable,2023,20,34
Caille des blés,2009,0,1
Canard colvert,2021,4,5
Chardonneret élégant,2023,24,37
Chevêche d'Athéna,2020,1,2
Choucas des tours,2019,5,9
Chouette hulotte,2019,4,18
Circaète Jean-le-Blanc,2022,5,6
Cisticole des joncs,2021,3,0
Cochevis huppé,2021,8,1
Corneille mantelée,2019,1,4
Corneille noire,2023,46,37
Coucou gris,2022,29,13
Élanion blanc,2020,1,0
Engoulevent d'Europe,2022,12,7
Épervier d'Europe,2022,2,2
Étourneau sansonnet,2022,19,19
Faisan de Colchide,2022,13,7
Faucon crécerelle,2023,22,16
Faucon hobereau,2022,2,1
Faucon pèlerin,2021,1,0
Fauvette à tête noire,2023,75,44
Fauvette mélanocéphale,2022,24,17
Fauvette passerinette,2022,10,13
Fauvette pitchou,2018,0,1
Gallinule poule-d'eau,2019,1,1
Geai des chênes,2023,56,35
Gobemouche noir,2022,1,0
Grand Corbeau,2023,32,17
Grèbe castagneux,2021,5,4
Grimpereau des jardins,2023,36,18
Grive draine,2022,9,17
Grive litorne,2015,0,4
Grive mauvis,2012,0,3
Grive musicienne,2022,1,8
Grosbec casse-noyaux,2014,0,2
Guêpier d'Europe,2022,10,14
Héron cendré,2022,5,10
Hibou moyen-duc,2017,0,1
Hirondelle de fenêtre,2022,6,6
Hirondelle de rivage,2011,0,1
Hirondelle de rochers,2021,1,0
Hirondelle rustique,2022,13,21
Huppe fasciée,2022,19,8
Hypolaïs polyglotte,2022,18,6
Linotte mélodieuse,2015,0,8
Loriot d'Europe,2022,18,6
Martinet à ventre blanc,2022,1,2
Martinet noir,2022,8,14
Martin-pêcheur d'Europe,2021,1,2
Merle noir,2023,98,38
Mésange à longue queue,2023,21,16
Mésange bleue,2023,43,47
Mésange charbonnière,2023,50,46
Mésange huppée,2023,24,23
Mésange noire,2022,4,3
Milan noir,2022,17,9
Moineau domestique,2022,23,32
Moineau friquet,2012,0,3
Perdrix rouge,2019,1,7
Petit-duc scops,2021,2,2
Pic épeiche,2023,14,20
Pic épeichette,2019,3,0
Pic noir,2021,1,1
Pic vert,2023,19,23
Pie bavarde,2022,20,32
Pie-grièche à tête rousse,2009,0,1
Pie-grièche écorcheur,2021,10,3
Pie-grièche méridionale,2018,0,3
Pigeon biset domestique,2020,3,9
Pigeon ramier,2023,77,29
Pinson des arbres,2023,73,68
Pipit farlouse,2019,1,7
Pipit rousseline,2020,1,2
Pouillot de Bonelli,2022,43,18
Pouillot fitis,2011,0,2
Pouillot véloce,2022,14,25
Roitelet à triple bandeau,2022,6,5
Roitelet huppé,2022,1,1
Rollier d'Europe,2022,8,12
Rossignol philomèle,2022,106,19
Rougegorge familier,2023,71,47
Rougequeue à front blanc,2022,14,6
Rougequeue noir,2022,13,21
Rousserolle turdoïde,2020,2,0
Serin cini,2022,34,25
Sittelle torchepot,2023,24,14
Tarier des prés,2019,1,0
Tarier pâtre,2022,11,10
Tarin des aulnes,2015,0,4
Tourterelle des bois,2022,25,20
Tourterelle turque,2023,59,33
Troglodyte mignon,2022,4,12
Vautour fauve,2023,9,3
Verdier d'Europe,2021,11,11
