frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,11,10
Aigrette garzette,2021,1,1
Alouette des champs,2023,6,3
Alouette lulu,2024,20,17
Autour des palombes,2012,0,1
Bécassine des marais,2023,2,0
Bec-croisé des sapins,2023,2,0
Bergeronnette des ruisseaux,2023,3,7
Bergeronnette grise,2023,8,5
Bergeronnette printanière,2023,2,2
Bondrée apivore,2023,4,4
Bouvreuil pivoine,2023,2,4
Bruant des roseaux,2023,2,0
Bruant jaune,2024,16,33
Bruant proyer,2020,3,7
Bruant zizi,2023,10,5
Busard Saint-Martin,2023,2,3
Buse variable,2024,53,35
Caille des blés,2012,0,3
Canard colvert,2023,11,18
Canard siffleur,2010,0,2
Chardonneret élégant,2023,18,6
Chevalier culblanc,2009,0,1
Chevalier guignette,2010,0,1
Chevêche d'Athéna,2013,0,1
Choucas des tours,2023,1,1
Chouette hulotte,2023,6,10
Cigogne blanche,2020,1,1
Cigogne noire,2023,1,9
Corbeau freux,2023,1,3
Corneille noire,2024,28,3
Coucou gris,2023,8,8
Cygne tuberculé,2022,2,0
Effraie des clochers,2023,2,8
Épervier d'Europe,2023,3,6
Étourneau sansonnet,2024,17,12
Faisan de Colchide,2024,11,5
Faucon crécerelle,2024,14,19
Faucon hobereau,2012,0,2
Faucon pèlerin,2023,1,1
Fauvette à tête noire,2023,68,21
Fauvette des jardins,2023,2,3
Fauvette grisette,2023,10,6
Gallinule poule-d'eau,2023,1,4
Geai des chênes,2024,29,12
Gobemouche gris,2023,2,3
Gobemouche noir,2023,3,0
Grand Cormoran,2023,8,6
Grande Aigrette,2023,19,11
Grèbe huppé,2021,1,6
Grimpereau des bois,2023,1,0
Grimpereau des jardins,2023,14,9
Grive draine,2024,3,9
Grive litorne,2023,2,3
Grive mauvis,2023,4,0
Grive musicienne,2023,8,10
Grosbec casse-noyaux,2023,8,4
Héron cendré,2023,21,14
Héron garde-boeufs,2023,11,0
Hibou moyen-duc,2020,1,1
Hirondelle de fenêtre,2023,10,3
Hirondelle rustique,2023,39,11
Huppe fasciée,2023,23,16
Hypolaïs polyglotte,2023,12,3
Linotte mélodieuse,2012,0,5
Loriot d'Europe,2023,19,16
Martinet noir,2022,4,2
Martin-pêcheur d'Europe,2023,2,4
Merle noir,2024,59,22
Mésange à longue queue,2024,19,14
Mésange bleue,2024,43,17
Mésange charbonnière,2024,43,19
Mésange huppée,2013,0,1
Mésange noire,2019,1,1
Mésange nonnette,2023,9,6
Milan noir,2023,11,4
Milan royal,2023,15,5
Moineau domestique,2024,33,15
Moineau friquet,2013,0,1
Oie cendrée,2018,0,1
Perdrix grise,2012,0,2
Perdrix rouge,2023,3,5
Pic épeiche,2024,31,21
Pic épeichette,2023,1,4
Pic mar,2023,2,5
Pic noir,2023,2,5
Pic vert,2023,17,17
Pie bavarde,2024,23,16
Pie-grièche à tête rousse,2023,5,11
Pie-grièche écorcheur,2023,20,47
Pigeon biset domestique,2021,1,0
Pigeon biset (origine naturelle),2023,1,0
Pigeon colombin,2023,3,0
Pigeon ramier,2024,47,14
Pinson des arbres,2024,68,25
Pinson du Nord,2022,2,1
Pipit des arbres,2023,6,9
Pipit spioncelle,2023,1,0
Pouillot fitis,2010,0,2
Pouillot véloce,2023,26,10
Roitelet à triple bandeau,2023,23,13
Roitelet huppé,2023,1,5
Rossignol philomèle,2023,11,7
Rougegorge familier,2024,46,18
Rougequeue à front blanc,2022,6,2
Rougequeue noir,2023,21,10
Rousserolle effarvatte,2023,1,0
Serin cini,2023,9,8
Sittelle torchepot,2023,20,18
Tarier des prés,2007,0,1
Tarier pâtre,2023,14,8
Tarin des aulnes,2023,5,2
Tourterelle des bois,2023,7,7
Tourterelle turque,2023,17,10
Troglodyte mignon,2023,22,19
Vanneau huppé,2024,5,4
Verdier d'Europe,2023,9,6
