frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,42,62
Aigle botté,2023,10,12
Aigle royal,2022,4,7
Alouette des champs,2023,100,75
Alouette lulu,2024,49,51
Autour des palombes,2020,1,8
Bécasse des bois,2022,10,13
Bécassine des marais,2020,4,14
Bécassine sourde,2020,3,15
Bec-croisé des sapins,2024,67,111
Bergeronnette des ruisseaux,2023,17,10
Bergeronnette grise,2024,48,65
Bergeronnette printanière,2022,4,7
Bihoreau gris,2023,1,0
Bondrée apivore,2023,16,54
Bouvreuil pivoine,2024,39,80
Bruant des roseaux,2022,2,4
Bruant fou,2023,23,56
Bruant jaune,2024,126,127
Bruant proyer,2023,5,22
Bruant zizi,2023,14,11
Busard cendré,2017,0,10
Busard des roseaux,2021,1,6
Busard Saint-Martin,2021,4,74
Buse variable,2024,166,282
Butor étoilé,2023,2,0
Caille des blés,2020,2,10
Canard colvert,2017,0,2
Cassenoix moucheté,2015,0,11
Chardonneret élégant,2024,42,56
Chevalier aboyeur,2013,0,1
Chevalier culblanc,2009,0,1
Chevêche d'Athéna,2015,0,3
Chevêchette d'Europe,2024,3,0
Choucas des tours,2024,8,4
Chouette de Tengmalm,2022,13,13
Chouette hulotte,2024,29,34
Cigogne noire,2023,2,5
Cincle plongeur (C.c.cinclus),2019,1,0
Circaète Jean-le-Blanc,2023,30,58
Corneille noire,2024,76,106
Coucou geai,2009,0,1
Coucou gris,2023,75,74
Courlis cendré,2017,0,2
Effraie des clochers,2016,0,2
Engoulevent d'Europe,2023,9,23
Épervier d'Europe,2023,24,53
Étourneau sansonnet,2024,52,60
Faisan de Colchide,2022,5,8
Faucon crécerelle,2024,64,124
Faucon crécerellette,2011,0,2
Faucon d'Éléonore,2017,0,2
Faucon émerillon,2012,0,3
Faucon hobereau,2023,3,8
Faucon pèlerin,2023,2,8
Fauvette à tête noire,2024,162,106
Fauvette des jardins,2023,52,74
Fauvette grisette,2023,83,116
Geai des chênes,2024,191,225
Gélinotte des bois,2019,1,0
Gobemouche gris,2019,1,3
Gobemouche noir,2023,22,25
Goéland leucophée,2008,0,1
Grand Corbeau,2024,27,27
Grand Cormoran,2022,2,1
Grand-duc d'Europe,2024,1,1
Grande Aigrette,2019,0,3
Grand Tétras,2009,0,1
Grimpereau des bois,2024,12,10
Grimpereau des jardins,2024,35,18
Grive draine,2024,179,193
Grive litorne,2024,29,46
Grive mauvis,2022,5,11
Grive musicienne,2024,59,58
Grosbec casse-noyaux,2022,1,16
Guêpier d'Europe,2023,6,3
Héron cendré,2022,5,8
Hibou des marais,2020,1,3
Hibou moyen-duc,2023,9,17
Hirondelle de fenêtre,2023,19,48
Hirondelle de rivage,2015,0,2
Hirondelle de rochers,2024,5,5
Hirondelle rustique,2023,57,103
Huppe fasciée,2023,5,2
Hypolaïs polyglotte,2023,18,43
Linotte mélodieuse,2023,51,92
Locustelle tachetée,2016,0,1
Martinet à ventre blanc,2021,3,1
Martinet noir,2023,23,40
Merle à plastron,2021,3,13
Merle noir,2024,237,190
Mésange à longue queue,2023,18,18
Mésange bleue,2024,62,73
Mésange boréale,2023,1,0
Mésange charbonnière,2024,111,73
Mésange huppée,2024,66,68
Mésange noire,2024,175,167
Mésange nonnette,2024,36,34
Milan noir,2023,30,57
Milan royal,2024,150,150
Moineau domestique,2024,104,69
Perdrix grise,2019,1,0
Perdrix rouge,2024,10,12
Pic épeiche,2023,37,57
Pic épeichette,2022,2,3
Pic mar,2017,0,2
Pic noir,2024,22,44
Pic vert,2024,51,63
Pie bavarde,2024,68,63
Pie-grièche écorcheur,2023,45,108
Pie-grièche grise,2021,8,21
Pigeon colombin,2023,10,18
Pigeon ramier,2024,109,118
Pinson des arbres,2024,312,281
Pinson du Nord,2024,22,36
Pipit des arbres,2023,78,96
Pipit farlouse,2023,28,63
Pipit rousseline,2009,0,2
Pipit spioncelle,2021,2,13
Pouillot de Bonelli,2023,21,11
Pouillot fitis,2022,3,10
Pouillot siffleur,2023,3,2
Pouillot véloce,2023,222,155
Roitelet à triple bandeau,2023,10,17
Roitelet huppé,2024,38,83
Rollier d'Europe,2022,2,1
Rossignol philomèle,2022,3,11
Rougegorge familier,2024,218,136
Rougequeue à front blanc,2023,7,9
Rougequeue noir,2024,80,119
Serin cini,2023,10,16
Sittelle torchepot,2024,73,37
Sizerin cabaret,2018,0,4
Sizerin flammé,2018,0,7
Tarier des prés,2023,9,18
Tarier pâtre,2023,79,102
Tarin des aulnes,2024,46,45
Torcol fourmilier,2022,2,15
Tourterelle des bois,2013,0,1
Tourterelle turque,2024,10,10
Traquet motteux,2023,14,23
Troglodyte mignon,2023,80,63
Vautour fauve,2023,64,50
Vautour moine,2020,1,3
Venturon montagnard,2023,3,23
Verdier d'Europe,2023,7,7
