frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,3,6
Alouette calandrelle,2019,1,0
Alouette des champs,2021,1,6
Alouette lulu,2007,0,1
Bécasse des bois,2022,14,28
Bec-croisé des sapins,2008,0,1
Bergeronnette des ruisseaux,2009,0,3
Bergeronnette grise,2021,11,11
Bergeronnette printanière,2021,6,25
Bihoreau gris,2007,0,1
Blongios nain,2019,1,0
Bondrée apivore,2010,0,10
Bruant ortolan,2021,1,5
Bruant proyer,2009,0,8
Bruant zizi,2019,1,2
Busard des roseaux,2008,0,7
Buse variable,2022,4,59
Caille des blés,2008,0,2
Canard colvert,2021,4,1
Chardonneret élégant,2018,0,4
Chevalier culblanc,2021,2,3
Chevalier guignette,2021,2,1
Chevêche d'Athéna,2010,0,3
Choucas des tours,2021,41,32
Cigogne noire,2008,0,1
Circaète Jean-le-Blanc,2017,0,4
Colin de Virginie,2019,1,0
Cormoran huppé,2022,12,16
Corneille mantelée,2021,8,9
Corneille noire,2021,72,104
Coucou geai,2008,0,2
Coucou gris,2021,3,14
Crabier chevelu,2021,1,1
Échasse blanche,2021,1,0
Engoulevent d'Europe,2021,3,5
Épervier d'Europe,2020,2,15
Étourneau sansonnet,2021,5,4
Faisan de Colchide,2018,0,16
Faucon crécerelle,2021,5,45
Faucon d'Eléonore,2008,0,7
Faucon hobereau,2021,2,15
Faucon pèlerin,2022,25,45
Fauvette à lunettes,2007,0,1
Fauvette à tête noire,2021,127,78
Fauvette babillarde,2007,0,1
Fauvette de Moltoni,2017,0,1
Fauvette des jardins,2021,4,6
Fauvette grisette,2008,0,16
Fauvette mélanocéphale,2022,107,142
Fauvette passerinette,2010,0,2
Fauvette pitchou,2021,18,17
Fou de Bassan,2021,4,4
Gobemouche gris,2021,12,41
Gobemouche noir,2021,15,63
Goéland leucophée,2022,42,88
Grand Corbeau,2020,1,35
Grand Cormoran,2019,2,4
Grand Labbe,2017,0,1
Grive draine,2017,0,14
Grive litorne,2009,0,2
Grive musicienne,2021,46,38
Grosbec casse-noyaux,2009,0,3
Guêpier d'Europe,2021,8,45
Héron cendré,2021,2,8
Héron garde-boeufs,2021,1,2
Héron pourpré,2019,1,5
Hibou des marais,2018,0,2
Hibou moyen-duc,2022,6,7
Hirondelle de fenêtre,2021,5,46
Hirondelle de rivage,2016,0,8
Hirondelle de rochers,2017,0,3
Hirondelle rousseline,2018,0,4
Hirondelle rustique,2021,16,109
Huppe fasciée,2021,2,53
Hypolaïs polyglotte,2007,0,1
Linotte mélodieuse,2021,4,9
Locustelle tachetée,2007,0,3
Loriot d'Europe,2019,1,16
Martinet à ventre blanc,2021,4,16
Martinet noir,2021,3,20
Martinet pâle,2021,16,15
Martin-pêcheur d'Europe,2020,7,25
Merle à plastron,2019,3,3
Merle noir,2021,46,84
Mésange à longue queue,2017,0,4
Mésange bleue,2018,0,6
Mésange charbonnière,2020,1,4
Mésange noire,2019,4,0
Milan noir,2012,0,2
Milan royal,2007,0,1
Moineau domestique,2014,0,1
Monticole bleu,2018,0,14
Monticole de roche,2008,0,3
Mouette mélanocéphale,2022,3,0
Mouette rieuse,2008,0,1
Oedicnème criard,2009,0,3
Petit-duc scops,2022,8,36
Pic épeiche,2019,4,12
Pic vert,2009,0,2
Pie bavarde,2021,1,0
Pie-grièche à tête rousse,2021,2,9
Pie-grièche écorcheur,2008,0,9
Pigeon biset domestique,2019,1,2
Pigeon colombin,2008,0,3
Pigeon ramier,2021,34,84
Pinson des arbres,2021,105,106
Pinson du Nord,2019,1,3
Pipit à gorge rousse,2017,0,1
Pipit des arbres,2021,12,21
Pipit farlouse,2021,1,9
Pipit rousseline,2021,2,5
Pipit spioncelle,2018,0,2
Pouillot de Bonelli,2021,2,5
Pouillot fitis,2021,27,13
Pouillot siffleur,2021,1,3
Pouillot véloce,2021,54,53
Puffin de Scopoli,2021,7,4
Puffin yelkouan,2021,9,31
Roitelet à triple bandeau,2020,19,26
Roitelet huppé,2019,4,15
Rollier d'Europe,2010,0,22
Rossignol philomèle,2021,34,53
Rougegorge familier,2021,84,101
Rougequeue à front blanc,2021,26,64
Rougequeue noir,2021,21,24
Rousserolle effarvatte,2008,0,1
Rousserolle turdoïde,2007,0,2
Serin cini,2018,0,10
Sterne caugek,2021,2,2
Sterne pierregarin,2010,0,1
Tadorne de Belon,2010,0,1
Tarier des prés,2021,3,41
Tarier pâtre,2020,1,5
Tarin des aulnes,2021,2,2
Tichodrome échelette,2010,0,2
Torcol fourmilier,2019,0,2
Tourterelle des bois,2021,9,32
Tourterelle turque,2021,15,49
Traquet motteux,2021,5,44
Traquet oreillard,2008,0,2
Troglodyte mignon,2021,10,28
Vanneau huppé,2007,0,3
Verdier d'Europe,2021,3,2
