frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,13,42
Aigle botté,2015,0,1
Aigrette garzette,2024,6,21
Alouette des champs,2024,460,819
Alouette lulu,2023,3,2
Autour des palombes,2016,0,2
Bécasse des bois,2015,0,1
Bécassine des marais,2014,0,2
Bergeronnette des ruisseaux,2016,0,5
Bergeronnette grise,2024,70,122
Bergeronnette printanière,2023,124,252
Bondrée apivore,2022,6,9
Bouscarle de Cetti,2021,7,1
Bouvreuil pivoine,2013,0,3
Bruant des roseaux,2021,2,2
Bruant jaune,2024,60,139
Bruant ortolan,2023,104,537
Bruant proyer,2023,331,629
Bruant zizi,2023,59,121
Busard cendré,2023,78,211
Busard des roseaux,2023,16,26
Busard Saint-Martin,2024,208,250
Buse variable,2024,180,220
Caille des blés,2023,61,133
Canard colvert,2023,22,76
Chardonneret élégant,2023,87,214
Chevalier aboyeur,2023,4,2
Chevalier arlequin,2014,0,1
Chevalier culblanc,2019,1,3
Chevalier gambette,2023,1,1
Chevalier guignette,2017,0,3
Chevêche d'Athéna,2024,30,51
Choucas des tours,2022,5,30
Chouette hulotte,2021,4,3
Cigogne blanche,2022,1,8
Cigogne noire,2023,5,2
Circaète Jean-le-Blanc,2023,7,4
Cisticole des joncs,2023,46,8
Cochevis huppé,2022,6,34
Corbeau freux,2023,17,46
Corneille noire,2023,239,269
Coucou gris,2023,32,93
Courlis cendré,2023,5,4
Courlis corlieu,2023,1,2
Cygne tuberculé,2017,0,1
Effraie des clochers,2023,13,34
Élanion blanc,2024,18,4
Épervier d'Europe,2023,16,38
Étourneau sansonnet,2024,166,217
Faisan de Colchide,2023,10,17
Faisan vénéré,2021,2,0
Faucon crécerelle,2024,210,339
Faucon émerillon,2023,4,8
Faucon hobereau,2023,14,32
Faucon kobez,2022,1,1
Faucon pèlerin,2021,3,0
Fauvette à tête noire,2023,207,316
Fauvette des jardins,2022,3,4
Fauvette grisette,2023,139,371
Gallinule poule-d'eau,2023,7,23
Geai des chênes,2023,35,80
Gobemouche gris,2020,1,6
Gobemouche noir,2020,4,0
Goéland brun,2018,0,2
Goéland cendré,2018,0,1
Goéland leucophée,2023,3,5
Gorgebleue à miroir,2023,12,3
Grand Cormoran,2023,8,8
Grande Aigrette,2024,15,10
Grand Gravelot,2015,0,3
Grèbe huppé,2016,0,1
Grimpereau des jardins,2023,21,20
Grive draine,2023,4,24
Grive litorne,2023,6,32
Grive mauvis,2023,3,10
Grive musicienne,2024,48,34
Grosbec casse-noyaux,2022,1,8
Guêpier d'Europe,2015,0,1
Guifette moustac,2015,0,1
Héron cendré,2024,50,95
Héron garde-boeufs,2023,24,13
Hibou des marais,2018,0,10
Hibou moyen-duc,2023,10,3
Hirondelle de fenêtre,2023,7,44
Hirondelle rustique,2023,129,302
Huppe fasciée,2023,33,46
Hypolaïs polyglotte,2023,48,138
Linotte mélodieuse,2023,162,382
Locustelle tachetée,2020,1,3
Loriot d'Europe,2023,64,75
Martinet noir,2023,30,62
Martin-pêcheur d'Europe,2022,4,2
Merle à plastron,2014,0,1
Merle noir,2024,205,316
Mésange à longue queue,2022,6,10
Mésange bleue,2023,95,81
Mésange charbonnière,2023,126,130
Mésange huppée,2014,0,1
Mésange noire,2013,0,2
Mésange nonnette,2021,1,3
Milan noir,2023,14,12
Milan royal,2023,3,1
Moineau domestique,2023,172,267
Moineau friquet,2020,6,30
Mouette rieuse,2020,1,5
Oedicnème criard,2023,209,233
Oie cendrée,2007,0,2
Ouette d'Égypte,2016,0,3
Outarde canepetière,2023,233,531
Perdrix grise,2023,22,54
Perdrix rouge,2023,21,76
Petit Gravelot,2009,0,1
Pic épeiche,2023,47,55
Pic épeichette,2023,2,2
Pic mar,2023,1,0
Pic noir,2022,4,7
Pic vert,2023,44,92
Pie bavarde,2023,114,171
Pie-grièche à tête rousse,2011,0,2
Pie-grièche écorcheur,2022,8,43
Pigeon biset domestique,2023,11,10
Pigeon colombin,2022,4,14
Pigeon ramier,2023,379,387
Pinson des arbres,2023,185,335
Pinson du Nord,2022,3,6
Pipit des arbres,2023,72,159
Pipit farlouse,2024,53,81
Pipit rousseline,2023,1,0
Pluvier doré,2024,4,25
Pluvier guignard,2011,0,5
Pouillot de Bonelli,2014,0,1
Pouillot fitis,2020,2,7
Pouillot véloce,2023,68,99
Roitelet à triple bandeau,2022,2,8
Roitelet huppé,2013,0,3
Rollier d'Europe,2022,1,0
Rossignol philomèle,2023,154,262
Rougegorge familier,2024,101,54
Rougequeue à front blanc,2022,2,26
Rougequeue noir,2023,56,127
Rousserolle effarvatte,2021,3,5
Serin cini,2020,1,10
Sittelle torchepot,2023,13,6
Sizerin cabaret,2017,0,1
Sizerin flammé,2017,0,1
Tadorne de Belon,2016,0,5
Tarier des prés,2022,8,6
Tarier pâtre,2023,87,180
Tarin des aulnes,2021,1,6
Torcol fourmilier,2013,0,2
Tourterelle des bois,2023,142,232
Tourterelle turque,2023,94,149
Traquet motteux,2023,14,57
Troglodyte mignon,2023,47,103
Vanneau huppé,2024,35,125
Verdier d'Europe,2024,57,154
