frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,13,32
Aigrette garzette,2023,37,13
Alouette des champs,2023,62,41
Alouette lulu,2023,5,0
Autour des palombes,2022,7,14
Bécasseau de Temminck,2017,0,2
Bécasseau minute,2012,0,1
Bécasseau variable,2017,0,4
Bécasse des bois,2023,2,1
Bécassine des marais,2023,35,75
Bec-croisé des sapins,2015,0,1
Bergeronnette des ruisseaux,2024,28,67
Bergeronnette grise,2023,51,115
Bergeronnette printanière,2023,27,46
Bihoreau gris,2022,3,0
Blongios nain,2023,13,4
Bondrée apivore,2023,1,10
Bouvreuil pivoine,2024,10,43
Bruant des roseaux,2024,20,50
Bruant jaune,2024,18,44
Bruant proyer,2024,15,16
Bruant zizi,2023,6,11
Busard cendré,2016,0,11
Busard des roseaux,2023,18,40
Busard Saint-Martin,2024,32,76
Buse variable,2024,69,118
Butor étoilé,2024,3,7
Caille des blés,2023,4,7
Canard chipeau,2024,199,283
Canard colvert,2024,236,563
Canard mandarin,2013,0,4
Canard pilet,2023,5,29
Canard siffleur,2024,32,53
Canard souchet,2024,53,87
Chardonneret élégant,2024,37,39
Chevalier aboyeur,2023,9,23
Chevalier arlequin,2017,0,9
Chevalier culblanc,2023,31,64
Chevalier gambette,2017,0,17
Chevalier guignette,2023,20,72
Chevalier sylvain,2023,2,10
Chevêche d'Athéna,2021,4,25
Choucas des tours,2024,24,51
Chouette hulotte,2023,1,13
Cigogne blanche,2023,1,3
Cigogne noire,2023,2,3
Cincle plongeur (C.c.cinclus),2017,0,3
Combattant varié,2019,2,16
Corbeau freux,2023,16,45
Corneille noire,2024,66,58
Coucou gris,2023,25,74
Courlis cendré,2008,0,1
Crabier chevelu,2019,1,0
Cygne noir,2012,0,3
Cygne tuberculé,2024,134,232
Échasse blanche,2014,0,1
Effraie des clochers,2019,1,25
Épervier d'Europe,2023,30,56
Étourneau sansonnet,2024,64,56
Faisan de Colchide,2022,6,25
Faucon crécerelle,2024,52,42
Faucon émerillon,2022,1,8
Faucon hobereau,2023,10,21
Faucon pèlerin,2021,1,10
Fauvette à tête noire,2023,128,102
Fauvette babillarde,2014,0,7
Fauvette des jardins,2023,11,13
Fauvette grisette,2023,14,28
Foulque macroule,2024,227,510
Fuligule milouin,2024,153,420
Fuligule morillon,2024,94,197
Fuligule nyroca,2024,5,16
Gallinule poule-d'eau,2024,129,244
Garrot à oeil d'or,2023,4,2
Geai des chênes,2024,54,63
Gobemouche gris,2020,3,4
Gobemouche noir,2023,5,2
Goéland cendré,2012,0,4
Goéland leucophée,2023,3,3
Gorgebleue à miroir,2013,0,1
Grand Corbeau,2023,1,0
Grand Cormoran,2024,179,286
Grande Aigrette,2024,249,360
Grand Gravelot,2023,2,3
Grèbe à cou noir,2007,0,1
Grèbe castagneux,2024,165,336
Grèbe huppé,2024,130,292
Grimpereau des bois,2023,5,23
Grimpereau des jardins,2024,60,88
Grive draine,2024,36,89
Grive litorne,2023,19,32
Grive mauvis,2022,5,5
Grive musicienne,2023,40,42
Grosbec casse-noyaux,2023,17,31
Guêpier d'Europe,2023,1,3
Guifette leucoptère,2022,2,0
Guifette moustac,2023,1,5
Guifette noire,2023,4,15
Harle bièvre,2023,2,2
Héron cendré,2024,200,416
Héron garde-boeufs,2022,6,0
Héron pourpré,2023,18,6
Hibou moyen-duc,2015,0,4
Hirondelle de fenêtre,2023,50,39
Hirondelle de rivage,2023,6,7
Hirondelle rustique,2023,81,88
Huppe fasciée,2023,9,16
Hypolaïs polyglotte,2023,22,29
Ibis falcinelle,2019,12,0
Linotte mélodieuse,2023,20,24
Locustelle luscinioïde,2015,0,1
Locustelle tachetée,2015,0,12
Loriot d'Europe,2023,26,39
Marouette ponctuée,2022,2,0
Martinet noir,2023,14,9
Martin-pêcheur d'Europe,2024,148,269
Merle à plastron,2019,1,0
Merle noir,2024,195,131
Mésange à longue queue,2024,29,44
Mésange bleue,2024,143,121
Mésange boréale,2022,5,25
Mésange charbonnière,2024,208,152
Mésange huppée,2022,5,10
Mésange noire,2017,0,9
Mésange nonnette,2024,29,44
Milan noir,2023,46,69
Milan royal,2024,29,39
Moineau domestique,2024,60,59
Moineau friquet,2019,1,14
Mouette pygmée,2023,1,1
Mouette rieuse,2023,8,51
Mouette tridactyle,2022,3,0
Nette rousse,2024,61,8
Oedicnème criard,2017,0,1
Oie cendrée,2023,22,15
Ouette d'Égypte,2023,3,17
Perdrix grise,2012,0,3
Perdrix rouge,2018,0,1
Petit Gravelot,2017,0,25
Pic cendré,2023,2,4
Pic épeiche,2024,101,131
Pic épeichette,2023,13,15
Pic mar,2023,7,23
Pic noir,2023,12,16
Pic vert,2024,75,145
Pie bavarde,2024,89,69
Pie-grièche écorcheur,2023,8,14
Pigeon biset domestique,2023,9,7
Pigeon colombin,2022,4,3
Pigeon ramier,2024,91,83
Pinson des arbres,2024,187,125
Pinson du Nord,2023,12,4
Pipit des arbres,2023,9,12
Pipit farlouse,2023,9,10
Pipit rousseline,2013,0,1
Pipit spioncelle,2022,3,17
Pluvier doré,2013,0,5
Pouillot fitis,2023,19,24
Pouillot siffleur,2021,3,20
Pouillot véloce,2023,111,118
Râle d'eau,2023,12,83
Rémiz penduline,2008,0,1
Roitelet à triple bandeau,2023,8,23
Roitelet huppé,2022,5,16
Rossignol philomèle,2023,52,73
Rougegorge familier,2024,128,119
Rougequeue à front blanc,2023,21,20
Rougequeue noir,2023,32,41
Rousserolle effarvatte,2023,35,74
Rousserolle turdoïde,2023,9,56
Rousserolle verderolle,2022,8,0
