frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,292,713
Aigle botté,2023,5,9
Aigle royal,2019,1,1
Aigrette garzette,2023,4,17
Alouette des champs,2023,1176,1779
Alouette lulu,2024,450,542
Autour des palombes,2023,7,14
Avocette élégante,2018,0,1
Barge à queue noire,2009,0,4
Bécasseau variable,2023,3,3
Bécasse des bois,2021,2,6
Bécassine des marais,2023,45,317
Bécassine sourde,2021,1,102
Bec-croisé des sapins,2023,190,262
Bergeronnette des ruisseaux,2023,155,620
Bergeronnette flavéole (M.f.flavissima),2016,0,5
Bergeronnette grise,2023,489,1503
Bergeronnette printanière,2023,17,76
Bernache du Canada,2016,0,1
Bihoreau gris,2022,2,6
Bondrée apivore,2023,29,99
Bouscarle de Cetti,2023,14,0
Bouvreuil pivoine,2024,634,1515
Bruant des neiges,2020,3,0
Bruant des roseaux,2023,30,83
Bruant fou,2021,6,10
Bruant jaune,2023,906,1415
Bruant ortolan,2017,0,1
Bruant proyer,2023,95,105
Bruant zizi,2023,60,61
Busard cendré,2023,3,75
Busard des roseaux,2021,5,10
Busard pâle,2019,1,3
Busard Saint-Martin,2023,13,151
Buse pattue,2012,0,12
Buse variable,2024,1825,4566
Caille des blés,2023,109,250
Canard carolin,2010,0,44
Canard chipeau,2021,2,18
Canard colvert,2024,1179,2744
Canard mandarin,2013,0,1
Canard pilet,2023,5,23
Canard siffleur,2021,12,49
Canard souchet,2023,18,101
Cassenoix moucheté,2016,0,2
Chardonneret élégant,2023,1041,1901
Chevalier aboyeur,2016,0,12
Chevalier arlequin,2008,0,1
Chevalier culblanc,2023,27,177
Chevalier gambette,2023,9,63
Chevalier guignette,2023,38,180
Chevalier sylvain,2021,4,18
Chevêche d'Athéna,2009,0,1
Choucas des tours,2023,189,377
Chouette de Tengmalm,2023,41,8
Chouette hulotte,2023,38,102
Cigogne blanche,2022,1,10
Cigogne noire,2023,3,10
Cincle plongeur (C.c.cinclus),2023,11,224
Circaète Jean-le-Blanc,2023,132,208
Cisticole des joncs,2023,2,1
Combattant varié,2017,0,17
Corbeau freux,2023,23,37
Corneille noire,2024,1874,2671
Coucou gris,2023,297,521
Courlis cendré,2021,4,2
Crabier chevelu,2019,1,0
Cygne siffleur,2016,0,1
Échasse blanche,2023,2,3
Effraie des clochers,2022,2,6
Engoulevent d'Europe,2023,4,1
Épervier d'Europe,2024,137,307
Étourneau sansonnet,2024,811,1128
Faisan de Colchide,2023,51,100
Faisan vénéré,2014,0,1
Faucon crécerelle,2024,797,1909
Faucon émerillon,2016,0,5
Faucon hobereau,2023,4,25
Faucon kobez,2015,0,9
Faucon pèlerin,2023,8,7
Fauvette à tête noire,2023,1397,2506
Fauvette des jardins,2023,205,529
Fauvette grisette,2023,483,1183
Fauvette orphée,2010,0,2
Foulque macroule,2021,1,700
