frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,5,19
Aigle royal,2023,3,0
Alouette des champs,2023,18,20
Alouette lulu,2024,16,13
Autour des palombes,2011,0,2
Bécasse des bois,2024,1,0
Bécassine des marais,2022,1,3
Bec-croisé des sapins,2011,0,2
Bergeronnette des ruisseaux,2023,15,18
Bergeronnette grise,2023,12,18
Bergeronnette printanière,2022,1,6
Bondrée apivore,2023,4,6
Bouvreuil pivoine,2023,6,17
Bruant des roseaux,2023,2,11
Bruant jaune,2023,16,36
Bruant proyer,2023,4,7
Bruant zizi,2020,1,5
Busard cendré,2013,0,1
Busard des roseaux,2019,1,0
Busard Saint-Martin,2023,1,1
Buse variable,2023,32,35
Canard carolin,2013,0,2
Canard colvert,2023,23,30
Canard souchet,2012,0,1
Chardonneret élégant,2023,11,19
Chevalier culblanc,2021,3,2
Chevalier guignette,2023,2,2
Chevêche d'Athéna,2019,3,3
Choucas des tours,2023,14,14
Chouette hulotte,2023,8,3
Cigogne blanche,2021,2,3
Cigogne noire,2021,1,0
Cincle plongeur (C.c.cinclus),2023,1,6
Corbeau freux,2024,9,32
Corneille noire,2023,39,45
Coucou gris,2023,15,16
Courlis cendré,2020,1,0
Cygne tuberculé,2023,4,0
Effraie des clochers,2023,3,4
Épervier d'Europe,2023,8,15
Étourneau sansonnet,2024,21,29
Faisan de Colchide,2014,0,6
Faucon crécerelle,2023,18,22
Faucon hobereau,2013,0,3
Fauvette à tête noire,2023,26,29
Fauvette babillarde,2021,5,17
Fauvette des jardins,2021,7,8
Fauvette grisette,2021,7,16
Foulque macroule,2021,2,11
Gallinule poule-d'eau,2023,5,12
Geai des chênes,2023,18,28
Gobemouche à collier,2021,5,1
Gobemouche gris,2023,8,3
Gobemouche noir,2013,0,1
Grand Corbeau,2023,3,0
Grand Cormoran,2023,19,11
Grand-duc d'Europe,2015,0,1
Grande Aigrette,2024,26,24
Grèbe castagneux,2013,0,7
Grèbe huppé,2023,5,14
Grimpereau des bois,2023,5,9
Grimpereau des jardins,2023,20,19
Grive draine,2023,23,28
Grive litorne,2023,8,22
Grive mauvis,2014,0,8
Grive musicienne,2023,14,28
Grosbec casse-noyaux,2023,14,25
Guêpier d'Europe,2023,15,1
Harle bièvre,2011,0,1
Héron cendré,2023,20,22
Héron garde-boeufs,2022,1,0
Hibou moyen-duc,2023,3,3
Hirondelle de fenêtre,2023,10,9
Hirondelle rustique,2023,21,26
Huppe fasciée,2023,21,30
Hypolaïs polyglotte,2021,3,5
Linotte mélodieuse,2023,19,24
Locustelle tachetée,2011,0,3
Loriot d'Europe,2023,11,17
Martinet noir,2023,3,2
Martin-pêcheur d'Europe,2023,11,19
Merle noir,2023,53,47
Mésange à longue queue,2023,7,14
Mésange bleue,2023,34,42
Mésange boréale,2021,1,12
Mésange charbonnière,2023,38,58
Mésange huppée,2023,2,9
Mésange noire,2023,1,15
Mésange nonnette,2023,6,19
Milan noir,2023,19,12
Milan royal,2023,18,3
Moineau domestique,2023,37,29
Moineau friquet,2016,0,7
Ouette d'Égypte,2023,1,2
Petit Gravelot,2016,0,1
Pic cendré,2023,3,3
Pic épeiche,2023,28,19
Pic épeichette,2018,0,6
Pic mar,2023,5,5
Pic noir,2023,7,8
Pic vert,2023,25,22
Pie bavarde,2023,27,32
Pie-grièche écorcheur,2023,13,14
Pie-grièche grise,2019,0,2
Pigeon biset domestique,2023,7,11
Pigeon colombin,2023,1,2
Pigeon ramier,2023,27,30
Pinson des arbres,2023,45,51
Pinson du Nord,2023,7,2
Pipit des arbres,2011,0,3
Pipit farlouse,2023,5,10
Pipit spioncelle,2023,4,6
Pouillot fitis,2023,4,11
Pouillot siffleur,2019,2,7
Pouillot véloce,2023,28,38
Râle d'eau,2012,0,2
Roitelet à triple bandeau,2023,4,10
Roitelet huppé,2023,6,17
Rossignol philomèle,2023,10,16
Rougegorge familier,2023,28,28
Rougequeue à front blanc,2023,10,17
Rougequeue noir,2023,20,26
Rousserolle effarvatte,2016,0,5
Sarcelle d'hiver,2023,1,2
Serin cini,2023,8,6
Sittelle torchepot,2023,9,25
Tarier des prés,2019,1,3
Tarier pâtre,2023,26,32
Tarin des aulnes,2023,14,12
Torcol fourmilier,2023,10,12
Tourterelle des bois,2023,3,16
Tourterelle turque,2023,9,25
Traquet motteux,2019,1,3
Troglodyte mignon,2023,35,33
Vanneau huppé,2023,4,8
Verdier d'Europe,2023,10,15
