frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,334,276
Aigrette garzette,2023,24,32
Alouette des champs,2023,64,120
Alouette lulu,2023,137,72
Autour des palombes,2022,3,1
Bécasse des bois,2014,0,6
Bécassine des marais,2023,3,10
Bécassine sourde,2018,0,1
Bec-croisé des sapins,2023,2,0
Bergeronnette des ruisseaux,2022,9,27
Bergeronnette grise,2023,118,157
Bergeronnette printanière,2021,2,4
Bernache cravant,2017,0,1
Bernache du Canada,2009,0,2
Bihoreau gris,2022,6,9
Bondrée apivore,2023,40,69
Bouscarle de Cetti,2023,80,100
Bouvreuil pivoine,2023,12,46
Bruant des roseaux,2019,0,17
Bruant jaune,2023,80,159
Bruant zizi,2023,209,201
Busard des roseaux,2022,3,7
Busard Saint-Martin,2022,24,60
Buse pattue,2015,0,1
Buse variable,2023,221,411
Butor étoilé,2016,0,2
Caille des blés,2021,3,4
Canard chipeau,2018,0,3
Canard colvert,2023,73,169
Canard mandarin,2022,12,29
Canard pilet,2021,5,4
Canard siffleur,2017,0,4
Canard souchet,2022,1,10
Cassenoix moucheté,2008,0,1
Chardonneret élégant,2023,342,263
Chevalier aboyeur,2008,0,2
Chevalier culblanc,2023,3,31
Chevalier guignette,2022,2,10
Chevêche d'Athéna,2023,34,118
Choucas des tours,2023,98,114
Chouette hulotte,2023,54,171
Cigogne blanche,2022,2,5
Cigogne noire,2019,1,4
Circaète Jean-le-Blanc,2020,1,0
Cisticole des joncs,2022,14,7
Corbeau freux,2023,7,27
Corneille noire,2023,479,460
Coucou gris,2023,193,195
Courlis cendré,2013,0,4
Courlis corlieu,2014,0,1
Cygne noir,2009,0,1
Cygne tuberculé,2023,6,16
Effraie des clochers,2023,27,92
Élanion blanc,2021,1,0
Engoulevent d'Europe,2014,0,1
Épervier d'Europe,2023,47,88
Étourneau sansonnet,2023,437,369
Faisan de Colchide,2023,28,60
Faucon crécerelle,2023,144,215
Faucon émerillon,2010,0,2
Faucon hobereau,2023,16,36
Faucon pèlerin,2017,0,4
Fauvette à tête noire,2023,442,437
Fauvette des jardins,2022,44,59
Fauvette grisette,2023,111,113
Fou de Bassan,2021,1,0
Foulque macroule,2023,11,54
Fuligule milouin,2022,1,4
Fuligule morillon,2017,0,6
Gallinule poule-d'eau,2023,25,78
Geai des chênes,2023,162,206
Gobemouche gris,2023,34,74
Gobemouche noir,2023,32,48
Goéland argenté,2023,17,25
Goéland brun,2022,10,18
Goéland cendré,2021,1,1
Goéland leucophée,2022,7,20
Goéland marin,2010,0,2
Grand Cormoran,2023,76,76
Grande Aigrette,2022,20,53
Grèbe castagneux,2023,14,28
Grèbe huppé,2021,4,39
Grimpereau des jardins,2023,181,232
Grive draine,2023,49,89
Grive litorne,2023,7,10
Grive mauvis,2023,48,85
Grive musicienne,2023,291,317
Grosbec casse-noyaux,2023,40,45
Guifette moustac,2017,0,1
Harle bièvre,2017,0,3
Héron cendré,2023,76,118
Héron garde-boeufs,2023,105,73
Héron pourpré,2020,2,3
Hibou moyen-duc,2021,5,21
Hirondelle de fenêtre,2023,73,63
Hirondelle de rivage,2021,4,10
Hirondelle rustique,2023,204,279
Huîtrier pie,2017,0,1
Huppe fasciée,2023,97,81
Hypolaïs polyglotte,2023,199,186
Ibis sacré,2012,0,5
Linotte mélodieuse,2023,46,68
Locustelle tachetée,2016,0,1
Loriot d'Europe,2023,72,89
Martinet noir,2023,65,67
Martin-pêcheur d'Europe,2023,36,42
Merle noir,2023,786,651
Mésange à longue queue,2023,169,198
Mésange bleue,2023,709,502
Mésange charbonnière,2023,801,531
Mésange huppée,2023,64,85
Mésange noire,2020,1,16
Mésange nonnette,2023,30,59
Milan noir,2023,39,79
Milan royal,2021,4,6
Moineau domestique,2023,567,308
Moineau friquet,2009,0,1
Mouette mélanocéphale,2021,1,4
Mouette rieuse,2023,46,99
Oie cendrée,2019,0,16
Perdrix grise,2019,1,7
Perdrix rouge,2022,14,19
Petit-duc scops,2021,1,0
Petit Gravelot,2011,0,13
Phragmite des joncs,2017,0,3
Pic épeiche,2023,276,280
Pic épeichette,2023,36,62
Pic mar,2022,4,2
Pic noir,2023,25,31
Pic vert,2023,241,307
Pie bavarde,2023,362,246
Pie-grièche écorcheur,2023,18,22
Pigeon biset domestique,2023,27,67
Pigeon colombin,2023,22,51
Pigeon ramier,2023,753,571
Pinson des arbres,2023,924,677
Pinson du Nord,2023,54,68
Pipit des arbres,2023,147,139
Pipit farlouse,2023,64,127
Pipit spioncelle,2021,1,13
Pluvier argenté,2015,0,1
Pluvier doré,2019,1,10
Pouillot fitis,2023,32,55
Pouillot véloce,2023,321,391
Râle d'eau,2023,3,13
Roitelet à triple bandeau,2023,66,121
Roitelet huppé,2023,33,84
Rossignol philomèle,2023,181,185
Rougegorge familier,2023,942,602
Rougequeue à front blanc,2022,8,30
Rougequeue noir,2023,62,97
Rousserolle effarvatte,2018,0,4
Sarcelle d'hiver,2023,4,18
Serin cini,2023,92,104
Sittelle torchepot,2023,173,181
Sizerin cabaret,2013,0,1
Sizerin flammé,2013,0,1
Spatule blanche,2023,10,34
Sterne pierregarin,2020,1,5
Tarier des prés,2022,7,10
Tarier pâtre,2023,210,181
Tarin des aulnes,2023,41,97
Torcol fourmilier,2023,1,3
Tourterelle des bois,2023,140,212
Tourterelle rieuse,2012,0,1
Tourterelle turque,2023,246,232
Traquet motteux,2022,11,15
Troglodyte mignon,2023,334,425
Vanneau huppé,2023,11,57
Verdier d'Europe,2023,226,173
