frname,lastobs,newcount,oldcount
Accenteur mouchet,2020,1,4
Alouette des champs,2020,1,17
Alouette lulu,2020,1,11
Bécasse des bois,2024,1,1
Bergeronnette des ruisseaux,2020,1,8
Bergeronnette grise,2023,8,31
Bergeronnette printanière,2016,0,4
Bondrée apivore,2017,0,10
Bouvreuil pivoine,2020,1,2
Bruant des roseaux,2021,1,7
Bruant zizi,2014,0,5
Busard cendré,2018,0,81
Busard des roseaux,2016,0,3
Busard Saint-Martin,2020,1,29
Buse variable,2020,3,26
Caille des blés,2017,0,2
Canard colvert,2014,0,4
Chardonneret élégant,2020,2,10
Chevalier guignette,2015,0,2
Chouette hulotte,2017,0,8
Cigogne blanche,2015,0,3
Circaète Jean-le-Blanc,2023,2,27
Cisticole des joncs,2021,2,2
Corneille noire,2024,18,83
Coucou gris,2023,3,17
Courlis cendré,2022,1,20
Effraie des clochers,2017,0,10
Élanion blanc,2021,1,2
Engoulevent d'Europe,2017,0,7
Épervier d'Europe,2019,1,11
Étourneau sansonnet,2023,4,34
Faisan de Colchide,2022,3,10
Faucon crécerelle,2020,3,26
Faucon d'Éléonore,2017,0,15
Faucon émerillon,2015,0,3
Faucon hobereau,2022,2,16
Faucon kobez,2015,0,1
Faucon pèlerin,2012,0,1
Fauvette à tête noire,2021,5,15
Fauvette des jardins,2012,0,2
Fauvette grisette,2013,0,2
Fauvette pitchou,2021,5,22
Geai des chênes,2021,9,41
Gobemouche gris,2018,0,9
Gobemouche noir,2020,1,2
Grimpereau des jardins,2020,1,24
Grive draine,2022,2,20
Grive litorne,2020,1,2
Grive musicienne,2021,10,10
Grosbec casse-noyaux,2020,1,0
Héron cendré,2020,1,5
Héron pourpré,2013,0,1
Hibou des marais,2015,0,1
Hirondelle de fenêtre,2010,0,3
Hirondelle rustique,2023,6,23
Huppe fasciée,2021,4,9
Hypolaïs polyglotte,2016,0,13
Linotte mélodieuse,2022,3,6
Locustelle tachetée,2022,1,3
Martinet noir,2019,1,10
Martin-pêcheur d'Europe,2021,1,6
Merle noir,2022,3,41
Mésange à longue queue,2022,1,16
Mésange bleue,2022,5,28
Mésange charbonnière,2021,4,32
Mésange huppée,2020,1,20
Mésange nonnette,2020,1,2
Milan noir,2021,2,8
Milan royal,2023,5,15
Moineau domestique,2023,6,37
Moineau friquet,2012,0,2
Océanite culblanc,2023,1,0
Oedicnème criard,2012,0,1
Oie cendrée,2009,0,1
Perdrix grise,2016,0,1
Perdrix rouge,2011,0,2
Pic épeiche,2022,3,32
Pic épeichette,2015,0,2
Pic noir,2020,1,9
Pic vert,2022,4,26
Pie bavarde,2021,1,9
Pie-grièche écorcheur,2017,0,11
Pigeon colombin,2019,1,0
Pigeon ramier,2023,11,14
Pinson des arbres,2023,13,78
Pinson du Nord,2021,2,4
Pipit des arbres,2022,2,27
Pipit farlouse,2023,5,20
Pipit rousseline,2022,1,16
Pipit spioncelle,2022,1,0
Pluvier doré,2022,1,0
Pouillot de Bonelli,2013,0,1
Pouillot fitis,2020,1,4
Pouillot véloce,2020,1,24
Roitelet à triple bandeau,2022,5,16
Roitelet huppé,2020,1,1
Rossignol philomèle,2015,0,3
Rougegorge familier,2022,9,49
Rougequeue à front blanc,2020,1,10
Rougequeue noir,2023,5,21
Serin cini,2021,1,5
Sittelle torchepot,2022,7,28
Tarier des prés,2016,0,2
Tarier pâtre,2022,4,40
Tarin des aulnes,2016,0,3
Torcol fourmilier,2012,0,3
Tourterelle des bois,2020,1,14
Tourterelle turque,2024,5,45
Traquet motteux,2022,2,4
Troglodyte mignon,2022,4,34
Vanneau huppé,2015,0,5
Vautour fauve,2014,0,3
Verdier d'Europe,2022,2,21
