frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,2,44
Alouette des champs,2023,22,146
Alouette lulu,2023,33,173
Autour des palombes,2022,3,11
Bécasse des bois,2023,1,0
Bécassine des marais,2015,0,2
Bec-croisé des sapins,2016,0,12
Bergeronnette des ruisseaux,2023,11,15
Bergeronnette grise,2023,33,121
Bergeronnette printanière,2022,2,9
Bondrée apivore,2022,7,24
Bouvreuil pivoine,2023,13,142
Bruant des roseaux,2015,0,11
Bruant fou,2021,10,40
Bruant jaune,2023,45,430
Bruant proyer,2023,4,11
Bruant zizi,2023,26,130
Busard cendré,2013,0,3
Busard des roseaux,2017,0,37
Busard Saint-Martin,2023,25,290
Buse pattue,2011,0,3
Buse variable,2023,134,1162
Caille des blés,2020,6,36
Canard colvert,2023,4,11
Chardonneret élégant,2023,29,218
Chevalier culblanc,2016,0,6
Chevalier guignette,2013,0,2
Chevalier sylvain,2010,0,1
Chevêche d'Athéna,2020,1,0
Choucas des tours,2023,7,62
Chouette hulotte,2023,8,16
Cigogne blanche,2020,1,18
Cigogne noire,2022,4,5
Cincle plongeur,2023,5,13
Circaète Jean-le-Blanc,2022,1,5
Corbeau freux,2019,1,4
Corneille noire,2023,91,206
Coucou gris,2023,13,58
Courlis cendré,2021,1,0
Effraie des clochers,2021,1,3
Engoulevent d'Europe,2019,3,0
Épervier d'Europe,2023,12,73
Étourneau sansonnet,2023,46,194
Faisan de Colchide,2019,1,4
Faucon crécerelle,2023,76,629
Faucon d'Eléonore,2015,0,1
Faucon émerillon,2014,0,2
Faucon hobereau,2023,5,8
Faucon pèlerin,2023,14,31
Fauvette à tête noire,2023,55,256
Fauvette babillarde,2023,8,40
Fauvette des jardins,2023,4,26
Fauvette grisette,2022,11,108
Gallinule poule-d'eau,2012,0,6
Geai des chênes,2023,43,271
Gobemouche gris,2019,1,3
Gobemouche noir,2022,2,14
Goéland leucophée,2013,0,1
Grand Corbeau,2023,30,87
Grand Cormoran,2022,1,7
Grand-duc d'Europe,2023,2,2
Grande Aigrette,2021,3,15
Grimpereau des bois,2022,1,6
Grimpereau des jardins,2023,10,33
Grive draine,2023,41,142
Grive litorne,2023,11,93
Grive mauvis,2023,7,13
Grive musicienne,2023,34,101
Grosbec casse-noyaux,2023,17,125
Guêpier d'Europe,2022,2,2
Héron cendré,2023,34,131
Héron pourpré,2010,0,2
Hibou des marais,2012,0,3
Hibou moyen-duc,2016,0,25
Hirondelle de fenêtre,2023,20,57
Hirondelle de rochers,2023,7,6
Hirondelle rustique,2023,35,177
Huppe fasciée,2022,8,11
Hypolaïs ictérine,2012,0,2
Hypolaïs polyglotte,2020,1,12
Linotte mélodieuse,2023,14,83
Locustelle tachetée,2011,0,1
Loriot d'Europe,2020,4,34
Martinet à ventre blanc,2023,4,14
Martinet noir,2022,15,35
Martin-pêcheur d'Europe,2020,1,3
Merle noir,2023,105,438
Mésange à longue queue,2022,7,45
Mésange bleue,2023,43,321
Mésange boréale,2018,0,27
Mésange charbonnière,2023,72,580
Mésange huppée,2022,3,18
Mésange noire,2020,7,61
Mésange nonnette,2023,17,146
Milan noir,2023,38,179
Milan royal,2023,184,656
Moineau domestique,2023,54,166
Moineau friquet,2022,4,67
Mouette rieuse,2016,0,2
Perdrix rouge,2014,0,8
Pic cendré,2009,0,2
Pic épeiche,2022,26,241
Pic épeichette,2023,5,13
Pic mar,2022,5,10
Pic noir,2023,11,56
Pic vert,2023,30,182
Pie bavarde,2023,63,313
Pie-grièche à tête rousse,2011,0,2
Pie-grièche écorcheur,2023,31,315
Pie-grièche grise,2014,0,34
Pigeon biset domestique,2020,8,4
Pigeon colombin,2021,1,6
Pigeon ramier,2023,52,235
Pinson des arbres,2023,96,478
Pinson du Nord,2022,10,57
Pipit à gorge rousse,2017,0,1
Pipit des arbres,2022,2,35
Pipit farlouse,2022,6,12
Pipit rousseline,2007,0,1
Pipit spioncelle,2015,0,7
Pouillot de Bonelli,2012,0,2
Pouillot fitis,2022,5,61
Pouillot siffleur,2016,0,4
Pouillot véloce,2023,25,215
Roitelet à triple bandeau,2022,7,15
Roitelet huppé,2020,2,15
Rollier d'Europe,2022,9,1
Rossignol philomèle,2022,4,47
Rougegorge familier,2023,69,289
Rougequeue à front blanc,2023,14,58
Rougequeue noir,2023,46,230
Rousserolle effarvatte,2016,0,1
Serin cini,2023,20,50
Sittelle torchepot,2023,32,237
Tarier des prés,2022,6,68
Tarier pâtre,2023,56,472
Tarin des aulnes,2023,10,23
Tichodrome échelette,2023,1,13
Torcol fourmilier,2023,9,59
Tourterelle des bois,2021,5,25
Tourterelle turque,2023,48,82
Traquet motteux,2023,20,56
Troglodyte mignon,2023,33,205
Vanneau huppé,2016,0,19
Vautour moine,2018,0,1
Verdier d'Europe,2023,26,188
