frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,31,7
Aigrette garzette,2017,0,1
Alouette des champs,2023,9,2
Alouette lulu,2017,0,1
Bécasse des bois,2020,1,0
Bécassine des marais,2017,0,1
Bergeronnette des ruisseaux,2023,3,4
Bergeronnette grise,2023,11,3
Bondrée apivore,2018,0,2
Bouvreuil pivoine,2019,1,2
Bruant jaune,2023,6,4
Bruant zizi,2023,8,5
Buse variable,2024,43,16
Caille des blés,2023,1,0
Canard colvert,2023,4,2
Canard mandarin,2020,1,0
Chardonneret élégant,2023,19,7
Choucas des tours,2024,17,5
Chouette hulotte,2023,5,3
Cigogne noire,2022,8,2
Corbeau freux,2019,0,3
Corneille noire,2023,38,9
Coucou gris,2022,4,3
Cygne tuberculé,2019,1,0
Effraie des clochers,2024,7,3
Épervier d'Europe,2020,3,2
Étourneau sansonnet,2023,23,6
Faisan de Colchide,2023,8,1
Faucon crécerelle,2022,10,9
Faucon hobereau,2022,1,2
Fauvette à tête noire,2023,36,4
Fauvette des jardins,2023,5,3
Fauvette grisette,2019,1,0
Gallinule poule-d'eau,2023,4,2
Geai des chênes,2023,11,6
Gobemouche gris,2020,2,0
Goéland argenté,2022,1,0
Grand Cormoran,2019,1,0
Grande Aigrette,2024,3,0
Grimpereau des jardins,2023,6,2
Grive draine,2023,25,4
Grive litorne,2017,0,1
Grive mauvis,2018,0,2
Grive musicienne,2023,38,5
Grosbec casse-noyaux,2017,0,1
Héron cendré,2024,6,3
Hirondelle de fenêtre,2022,4,2
Hirondelle rustique,2023,20,6
Hypolaïs polyglotte,2023,4,0
Linotte mélodieuse,2023,18,5
Martinet noir,2023,5,3
Merle noir,2024,59,12
Mésange à longue queue,2023,3,3
Mésange bleue,2023,39,8
Mésange charbonnière,2023,25,10
Mésange huppée,2020,1,1
Mésange noire,2015,0,1
Mésange nonnette,2023,3,2
Moineau domestique,2024,42,10
Perdrix grise,2009,0,1
Pic épeiche,2023,2,5
Pic mar,2009,0,1
Pic noir,2020,1,0
Pic vert,2023,4,4
Pie bavarde,2023,22,7
Pigeon biset domestique,2022,4,1
Pigeon colombin,2017,0,1
Pigeon ramier,2024,56,7
Pinson des arbres,2024,68,9
Pinson du Nord,2022,1,0
Pipit des arbres,2019,1,2
Pipit farlouse,2023,2,2
Pouillot fitis,2023,1,0
Pouillot véloce,2023,46,4
Roitelet à triple bandeau,2023,2,0
Roitelet huppé,2023,2,2
Rougegorge familier,2023,50,10
Rougequeue à front blanc,2022,5,0
Rougequeue noir,2023,2,1
Sittelle torchepot,2023,2,4
Spatule blanche,2023,2,0
Tarier pâtre,2020,1,1
Tarin des aulnes,2017,0,2
Tourterelle des bois,2020,4,3
Tourterelle turque,2024,16,2
Traquet motteux,2022,1,0
Troglodyte mignon,2023,50,9
Vanneau huppé,2020,2,0
Verdier d'Europe,2024,12,4
