frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,2,9
Alouette calandrelle,2017,0,5
Alouette des champs,2023,28,30
Bergeronnette grise,2023,18,16
Bergeronnette printanière,2023,16,22
Bondrée apivore,2009,0,1
Bouvreuil pivoine,2009,0,1
Bruant des roseaux,2012,0,7
Bruant jaune,2023,7,17
Bruant proyer,2023,12,33
Bruant zizi,2023,1,3
Busard cendré,2020,1,3
Busard des roseaux,2023,6,6
Busard Saint-Martin,2023,43,22
Buse variable,2023,20,9
Caille des blés,2023,2,3
Canard colvert,2023,4,1
Chardonneret élégant,2023,6,11
Chevêche d'Athéna,2009,0,1
Choucas des tours,2009,0,1
Circaète Jean-le-Blanc,2015,0,1
Cochevis huppé,2023,3,5
Corbeau freux,2019,1,3
Corneille noire,2023,11,3
Coucou gris,2023,1,2
Effraie des clochers,2022,2,0
Épervier d'Europe,2015,0,2
Étourneau sansonnet,2023,13,22
Faisan de Colchide,2023,11,20
Faucon crécerelle,2023,32,20
Faucon émerillon,2023,2,0
Faucon hobereau,2010,0,3
Fauvette à tête noire,2023,7,18
Fauvette des jardins,2010,0,2
Fauvette grisette,2022,2,12
Foulque macroule,2023,3,0
Gallinule poule-d'eau,2022,1,2
Geai des chênes,2016,0,4
Gobemouche noir,2022,1,0
Goéland brun,2023,1,0
Goéland leucophée,2023,3,2
Grand Cormoran,2020,1,0
Grande Aigrette,2023,2,0
Grimpereau des jardins,2023,6,2
Grive draine,2023,5,20
Grive litorne,2016,0,1
Grive musicienne,2011,0,6
Grosbec casse-noyaux,2009,0,2
Héron cendré,2023,3,1
Hibou moyen-duc,2020,1,1
Hirondelle de fenêtre,2023,3,3
Hirondelle rustique,2023,10,25
Huppe fasciée,2023,1,0
Hypolaïs polyglotte,2021,1,8
Linotte mélodieuse,2023,8,24
Martinet noir,2012,0,4
Merle noir,2023,13,20
Mésange à longue queue,2023,1,2
Mésange bleue,2023,7,3
Mésange charbonnière,2023,5,4
Mésange huppée,2009,0,2
Mésange noire,2009,0,1
Milan noir,2020,2,0
Moineau domestique,2023,8,17
Moineau friquet,2009,0,1
Mouette mélanocéphale,2023,7,3
Mouette rieuse,2022,2,6
Oedicnème criard,2023,10,31
Perdrix grise,2022,17,14
Perdrix rouge,2020,1,4
Pic épeiche,2023,4,2
Pic noir,2022,1,0
Pic vert,2023,4,4
Pie bavarde,2023,14,3
Pigeon biset domestique,2023,4,1
Pigeon biset (origine naturelle),2012,0,3
Pigeon colombin,2021,6,5
Pigeon ramier,2023,25,30
Pinson des arbres,2023,15,16
Pipit des arbres,2023,1,1
Pipit farlouse,2023,2,4
Pouillot fitis,2023,1,3
Pouillot véloce,2023,2,3
Roitelet huppé,2009,0,2
Rossignol philomèle,2023,2,2
Rougegorge familier,2023,8,3
Rougequeue à front blanc,2023,1,2
Rougequeue noir,2023,6,5
Rousserolle effarvatte,2023,4,0
Serin cini,2011,0,2
Tarier pâtre,2023,1,0
Tarin des aulnes,2009,0,1
Tourterelle des bois,2009,0,2
Tourterelle turque,2023,9,17
Traquet motteux,2020,2,0
Troglodyte mignon,2023,2,3
Vanneau huppé,2023,5,7
Verdier d'Europe,2023,4,11
