frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,12,30
Aigrette garzette,2022,10,0
Alouette des champs,2023,84,45
Autour des palombes,2022,7,7
Bécasseau cocorli,2023,5,29
Bécasseau de Temminck,2016,0,7
Bécasseau maubèche,2016,0,13
Bécasseau minute,2022,9,10
Bécasseau sanderling,2016,0,13
Bécasseau tacheté,2016,0,4
Bécasseau variable,2023,19,77
Bécasse des bois,2023,2,2
Bécassine des marais,2022,35,133
Bec-croisé des sapins,2012,0,1
Bergeronnette des ruisseaux,2023,5,6
Bergeronnette grise,2023,107,78
Bergeronnette printanière,2023,53,56
Bernache du Canada,2023,9,0
Bihoreau gris,2019,1,3
Blongios nain,2023,14,12
Bondrée apivore,2023,4,8
Bouvreuil pivoine,2023,8,15
Bruant des roseaux,2023,85,95
Bruant jaune,2023,96,77
Bruant proyer,2023,57,69
Bruant zizi,2023,1,0
Busard cendré,2023,37,43
Busard des roseaux,2023,76,101
Busard Saint-Martin,2023,11,16
Buse variable,2023,206,128
Butor étoilé,2019,1,16
Caille des blés,2023,13,18
Canard chipeau,2023,51,85
Canard colvert,2023,246,220
Canard mandarin,2016,0,5
Canard pilet,2023,21,30
Canard siffleur,2022,23,36
Canard souchet,2023,117,118
Chardonneret élégant,2023,45,45
Chevalier aboyeur,2023,22,51
Chevalier arlequin,2022,4,20
Chevalier culblanc,2023,22,59
Chevalier gambette,2022,3,17
Chevalier guignette,2023,47,85
Chevalier sylvain,2023,18,53
Chevêche d'Athéna,2020,10,47
Choucas des tours,2023,11,7
Chouette hulotte,2022,5,19
Cigogne blanche,2023,13,3
Cigogne noire,2023,7,4
Combattant varié,2023,17,92
Corbeau freux,2023,13,28
Corneille noire,2023,135,55
Coucou gris,2023,78,55
Courlis cendré,2023,12,5
Cygne siffleur,2021,2,0
Cygne tuberculé,2023,128,118
Dendrocygne fauve,2022,14,0
Échasse blanche,2023,4,0
Effraie des clochers,2021,5,2
Épervier d'Europe,2023,25,39
Étourneau sansonnet,2023,159,46
Faisan de Colchide,2023,5,2
Faucon crécerelle,2023,91,101
Faucon émerillon,2012,0,6
Faucon hobereau,2023,12,26
Faucon pèlerin (F.p.brookei),2023,5,40
Fauvette à tête noire,2023,200,75
Fauvette babillarde,2023,17,20
Fauvette des jardins,2023,11,22
Fauvette grisette,2023,48,34
Foulque macroule,2023,226,191
Fuligule milouin,2023,128,126
Fuligule morillon,2023,85,116
Fuligule nyroca,2022,1,4
Gallinule poule-d'eau,2023,34,43
Garrot à oeil d'or,2021,3,14
Geai des chênes,2023,97,43
Gobemouche à collier,2023,49,52
Gobemouche gris (M. s. striata),2020,4,5
Gobemouche noir,2022,4,5
Goéland brun,2020,1,0
Goéland cendré,2021,8,1
Goéland leucophée,2023,90,84
Gorgebleue à miroir,2023,25,16
Grand Corbeau,2023,24,5
Grand Cormoran,2023,155,97
Grande Aigrette,2023,250,287
Grand Gravelot,2022,9,57
Grèbe à cou noir,2022,1,16
Grèbe castagneux,2023,49,85
Grèbe huppé,2023,227,209
Grimpereau des bois,2023,37,14
Grimpereau des jardins,2023,132,18
Grive draine,2023,37,10
Grive litorne,2023,21,37
Grive mauvis,2022,5,6
Grive musicienne,2023,112,30
Grosbec casse-noyaux,2023,33,13
Guêpier d'Europe,2023,1,1
Guifette moustac,2023,1,2
Guifette noire,2023,10,12
Harle bièvre,2023,95,84
Harle huppé,2017,0,21
Harle piette,2021,6,8
Héron cendré,2023,223,196
Héron garde-boeufs,2023,2,0
Héron pourpré,2023,21,13
Hibou des marais,2014,0,1
Hibou moyen-duc,2023,4,4
Hirondelle de fenêtre,2023,14,31
Hirondelle de rivage,2023,14,21
Hirondelle rustique,2023,80,59
Huppe fasciée,2023,3,1
Hypolaïs polyglotte,2023,5,4
Jaseur boréal,2013,0,1
Labbe parasite,2011,0,4
Linotte mélodieuse,2023,59,34
Locustelle luscinioïde,2021,1,4
Locustelle tachetée,2022,2,9
Loriot d'Europe,2023,32,24
Marouette ponctuée,2016,0,1
Martinet noir,2023,16,10
Martin-pêcheur d'Europe,2023,50,51
Merle à plastron,2013,0,1
Merle noir,2023,208,86
Mésange à longue queue (A.c.caudatus),2023,39,27
Mésange bleue,2023,233,61
Mésange boréale,2022,9,37
Mésange charbonnière,2023,277,74
Mésange huppée,2021,1,4
Mésange noire,2022,1,4
