frname,lastobs,newcount,oldcount
Accenteur mouchet,2019,1,33
Alouette des champs,2023,34,9
Alouette lulu,2023,59,16
Bécassine des marais,2023,1,1
Bergeronnette des ruisseaux,2018,0,1
Bergeronnette grise,2023,23,11
Bergeronnette printanière,2020,2,5
Bernache du Canada,2023,4,0
Bouvreuil pivoine,2020,2,3
Bruant des roseaux,2022,2,0
Bruant jaune,2023,6,15
Bruant proyer,2023,23,16
Bruant zizi,2023,5,14
Busard cendré,2016,0,1
Busard des roseaux,2009,0,1
Busard Saint-Martin,2022,1,0
Buse variable,2023,61,53
Caille des blés,2023,3,7
Canard colvert,2023,23,12
Canard souchet,2022,1,0
Chardonneret élégant,2023,66,33
Chevalier aboyeur,2009,0,1
Chevêche d'Athéna,2023,4,6
Choucas des tours,2022,1,5
Chouette hulotte,2023,12,15
Cigogne blanche,2023,8,2
Cigogne noire,2023,2,0
Corbeau freux,2020,3,0
Corneille noire,2023,42,26
Coucou gris,2023,16,7
Courlis cendré,2023,39,3
Effraie des clochers,2022,2,9
Élanion blanc,2023,4,0
Épervier d'Europe,2022,4,2
Étourneau sansonnet,2023,61,51
Faisan de Colchide,2023,4,3
Faucon crécerelle,2023,37,32
Faucon hobereau,2012,0,4
Fauvette à tête noire,2023,34,32
Fauvette babillarde,2023,1,0
Fauvette des jardins,2012,0,4
Fauvette grisette,2023,16,12
Foulque macroule,2022,1,0
Gallinule poule-d'eau,2023,5,0
Geai des chênes,2023,25,15
Gobemouche gris (M. s. striata),2023,1,3
Gobemouche noir,2022,1,1
Grand Cormoran,2022,3,5
Grand-duc d'Europe,2023,13,25
Grande Aigrette,2023,18,11
Grèbe castagneux,2022,1,1
Grimpereau des jardins,2023,13,8
Grive draine,2022,3,4
Grive litorne,2008,0,1
Grive mauvis,2011,0,2
Grive musicienne,2023,7,8
Grosbec casse-noyaux,2023,10,18
Guêpier d'Europe,2022,8,3
Héron cendré,2023,22,4
Héron garde-boeufs,2023,43,7
Hibou moyen-duc,2022,1,3
Hirondelle de fenêtre,2023,14,8
Hirondelle rustique,2023,26,39
Huppe fasciée,2023,31,12
Hypolaïs polyglotte,2023,3,5
Linotte mélodieuse,2023,10,8
Loriot d'Europe,2023,18,15
Martinet noir,2020,3,6
Martin-pêcheur d'Europe,2022,1,0
Merle noir,2023,110,51
Mésange à longue queue (A.c.caudatus),2022,10,6
Mésange bleue,2023,73,74
Mésange charbonnière,2023,97,83
Mésange nonnette,2021,7,16
Milan noir,2023,7,7
Milan royal,2023,21,1
Moineau domestique,2023,71,91
Mouette rieuse,2022,1,0
Oedicnème criard,2012,0,2
Oie cendrée,2021,1,0
Perdrix grise,2021,1,0
Perdrix rouge,2021,7,3
Pic épeiche,2023,12,25
Pic épeichette,2021,1,2
Pic noir,2012,0,2
Pic vert,2023,31,20
Pie bavarde,2023,58,27
Pie-grièche à tête rousse,2022,1,3
Pie-grièche écorcheur,2023,20,21
Pigeon biset domestique,2023,4,2
Pigeon colombin,2022,1,0
Pigeon ramier,2023,75,37
Pinson des arbres,2023,100,90
Pinson du Nord,2023,21,8
Pipit des arbres,2010,0,3
Pipit farlouse,2022,7,1
Pipit rousseline,2020,1,0
Pouillot véloce,2023,15,13
Roitelet à triple bandeau,2020,5,0
Roitelet huppé,2021,1,0
Rossignol philomèle,2023,27,23
Rougegorge familier,2023,69,35
Rougequeue à front blanc,2022,3,11
Rougequeue noir,2023,37,23
Serin cini,2021,2,5
Sittelle torchepot,2021,3,28
Tarier des prés,2022,1,2
Tarier pâtre,2023,24,25
Tarin des aulnes,2011,0,2
Tourterelle des bois,2023,9,8
Tourterelle turque,2023,60,71
Traquet motteux,2018,0,1
Troglodyte mignon,2023,7,11
Vanneau huppé,2022,4,5
Vautour fauve,2020,1,0
Verdier d'Europe,2023,39,32
