frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,42,8
Aigrette garzette,2019,1,0
Alouette des champs,2022,10,8
Alouette lulu,2022,3,0
Bécassine des marais,2017,0,1
Bergeronnette des ruisseaux,2024,4,2
Bergeronnette grise,2024,15,5
Bergeronnette printanière,2019,1,0
Bernache du Canada,2017,0,1
Bondrée apivore,2021,1,0
Bouvreuil pivoine,2023,4,6
Bruant des roseaux,2022,1,1
Bruant jaune,2023,15,6
Bruant proyer,2022,1,1
Bruant zizi,2024,18,3
Busard Saint-Martin,2018,0,2
Buse variable,2024,29,11
Canard colvert,2024,13,6
Chardonneret élégant,2024,27,9
Chevalier culblanc,2024,1,0
Choucas des tours,2023,6,3
Chouette hulotte,2018,0,1
Cigogne noire,2020,2,0
Corbeau freux,2024,8,0
Corneille noire,2024,49,13
Coucou gris,2023,7,2
Cygne tuberculé,2017,0,1
Effraie des clochers,2024,6,1
Épervier d'Europe,2024,3,0
Étourneau sansonnet,2024,28,9
Faisan de Colchide,2019,5,5
Faucon crécerelle,2024,20,6
Fauvette à tête noire,2023,33,7
Fauvette babillarde,2017,0,1
Fauvette des jardins,2023,7,2
Fauvette grisette,2023,10,3
Gallinule poule-d'eau,2024,6,5
Geai des chênes,2024,22,9
Gobemouche gris,2023,4,0
Grand Cormoran,2024,3,2
Grande Aigrette,2024,8,1
Grimpereau des jardins,2023,9,9
Grive draine,2022,8,7
Grive litorne,2023,1,6
Grive mauvis,2023,6,6
Grive musicienne,2024,21,8
Grosbec casse-noyaux,2023,1,1
Héron cendré,2023,4,4
Héron garde-boeufs,2024,5,0
Hibou moyen-duc,2023,1,0
Hirondelle de fenêtre,2023,8,1
Hirondelle rustique,2023,21,4
Huppe fasciée,2023,3,1
Hypolaïs polyglotte,2018,0,3
Linotte mélodieuse,2023,21,3
Locustelle tachetée,2019,4,0
Loriot d'Europe,2023,5,2
Martinet noir,2023,18,2
Martin-pêcheur d'Europe,2019,0,2
Merle à plastron,2019,1,0
Merle noir,2024,84,14
Mésange à longue queue,2024,8,6
Mésange bleue,2024,61,12
Mésange charbonnière,2024,74,13
Mésange huppée,2024,1,1
Mésange noire,2019,2,1
Mésange nonnette,2024,8,8
Moineau domestique,2024,91,9
Perdrix rouge,2022,1,0
Pic épeiche,2024,14,9
Pic épeichette,2017,0,1
Pic noir,2024,1,2
Pic vert,2024,19,11
Pie bavarde,2024,44,13
Pie-grièche écorcheur,2018,0,2
Pigeon biset domestique,2024,7,1
Pigeon colombin,2023,1,2
Pigeon ramier,2024,93,12
Pinson des arbres,2024,88,13
Pinson du Nord,2018,0,1
Pipit des arbres,2019,2,3
Pipit farlouse,2022,1,3
Pluvier doré,2019,1,1
Pouillot véloce,2023,17,5
Roitelet à triple bandeau,2022,2,2
Roitelet huppé,2022,3,10
Rougegorge familier,2024,75,14
Rougequeue à front blanc,2021,3,1
Rougequeue noir,2023,28,3
Serin cini,2023,2,0
Sittelle torchepot,2024,11,4
Sizerin boréal (C.f.flammea),2018,0,1
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,2
Tarier pâtre,2020,7,3
Tarin des aulnes,2024,5,2
Tourterelle des bois,2023,4,1
Tourterelle turque,2024,27,8
Traquet motteux,2021,1,0
Troglodyte mignon,2024,35,12
Vanneau huppé,2019,1,1
Verdier d'Europe,2024,19,8
