frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,253,240
Alouette des champs,2024,524,452
Alouette lulu,2013,0,1
Autour des palombes,2012,0,1
Bécasse des bois,2013,0,4
Bécassine des marais,2013,0,1
Bergeronnette des ruisseaux,2023,19,13
Bergeronnette grise,2024,239,379
Bergeronnette printanière,2023,206,198
Bernache cravant,2024,1,0
Bernache du Canada,2013,0,49
Bondrée apivore,2023,8,8
Bouscarle de Cetti,2023,5,0
Bouvreuil pivoine,2024,91,234
Bruant des neiges,2010,0,4
Bruant des roseaux,2024,16,27
Bruant jaune,2021,10,49
Bruant proyer,2024,318,276
Bruant zizi,2024,208,314
Busard cendré,2023,168,106
Busard des roseaux,2023,18,25
Busard Saint-Martin,2024,217,286
Buse pattue,2024,1,1
Buse variable,2024,863,710
Caille des blés,2023,46,83
Canard colvert,2024,281,265
Canard souchet,2015,0,1
Chardonneret élégant,2024,500,427
Chevalier gambette,2011,0,1
Chevalier guignette,2023,1,4
Chevêche d'Athéna,2024,2,0
Choucas des tours,2024,469,212
Chouette hulotte,2024,484,334
Cigogne blanche,2023,9,8
Cigogne noire,2022,4,3
Cochevis huppé,2024,97,295
Combattant varié,2013,0,1
Corbeau freux,2024,588,334
Corneille noire,2024,1099,553
Coucou gris,2024,63,116
Courlis cendré,2019,1,2
Cygne tuberculé,2024,2,3
Effraie des clochers,2024,124,89
Élanion blanc,2023,3,0
Engoulevent d'Europe,2015,0,19
Épervier d'Europe,2024,75,223
Étourneau sansonnet,2024,1035,754
Faisan de Colchide,2024,78,140
Faucon crécerelle,2024,991,795
Faucon émerillon,2024,1,11
Faucon hobereau,2023,28,116
Faucon pèlerin,2024,2,1
Fauvette à tête noire,2024,873,506
Fauvette babillarde,2022,5,14
Fauvette des jardins,2023,43,42
Fauvette grisette,2023,109,57
Foulque macroule,2024,21,25
Fuligule milouin,2012,0,1
Gallinule poule-d'eau,2024,126,239
Geai des chênes,2024,287,313
Gobemouche gris,2023,76,72
Gobemouche noir,2023,12,7
Goéland brun,2024,4,1
Goéland leucophée,2024,32,2
Gorgebleue à miroir,2017,0,1
Grand Cormoran,2024,7,10
Grande Aigrette,2024,39,2
Grand Gravelot,2011,0,1
Grèbe castagneux,2024,37,64
Grimpereau des jardins,2024,434,359
Grive draine,2024,534,431
Grive litorne,2024,43,110
Grive mauvis,2024,11,25
Grive musicienne,2024,92,162
Grosbec casse-noyaux,2022,2,12
Héron cendré,2024,148,110
Hibou des marais,2024,4,3
Hibou moyen-duc,2024,51,60
Hirondelle de fenêtre,2024,178,173
Hirondelle de rivage,2023,5,7
Hirondelle rustique,2024,421,394
Huppe fasciée,2024,120,37
Hypolaïs polyglotte,2023,59,66
Linotte mélodieuse,2024,588,361
Locustelle tachetée,2022,4,19
Loriot d'Europe,2023,83,122
Martinet noir,2023,143,101
Martin-pêcheur d'Europe,2023,4,32
Merle à plastron,2024,2,0
Merle noir,2024,1946,1298
Mésange à longue queue,2024,389,373
Mésange bleue,2024,624,565
Mésange charbonnière,2024,1209,882
Mésange huppée,2024,25,50
Mésange noire,2022,7,26
Mésange nonnette,2024,124,71
Milan noir,2024,27,19
Milan royal,2024,32,30
Moineau domestique,2024,841,769
Moineau friquet,2013,0,4
Mouette mélanocéphale,2023,4,1
Mouette rieuse,2023,9,21
Oedicnème criard,2024,68,146
Oie cendrée,2015,0,2
Perdrix grise,2024,137,333
Perdrix rouge,2022,6,10
Perruche à collier,2023,1,0
Perruche ondulée,2013,0,1
Petit Gravelot,2016,0,3
Phragmite des joncs,2023,5,0
Pic épeiche,2024,465,383
Pic épeichette,2024,8,19
Pic mar,2022,2,4
Pic noir,2024,36,67
Pic vert,2024,426,364
Pie bavarde,2024,329,155
Pie-grièche écorcheur,2023,9,0
Pigeon biset domestique,2024,299,144
Pigeon colombin,2024,27,33
Pigeon ramier,2024,1818,1203
Pinson des arbres,2024,1589,1187
Pinson du Nord,2023,31,25
Pipit des arbres,2023,11,11
Pipit farlouse,2024,29,25
Pipit rousseline,2011,0,1
Pluvier doré,2024,34,39
Pluvier guignard,2017,0,1
Pouillot fitis,2023,47,45
Pouillot véloce,2024,462,381
Râle d'eau,2018,0,8
Roitelet à triple bandeau,2024,135,53
Roitelet huppé,2021,4,21
Rossignol philomèle,2024,258,217
Rougegorge familier,2024,1091,823
Rougequeue à front blanc,2023,241,158
Rougequeue noir,2024,693,486
Rousserolle effarvatte,2023,6,20
Rousserolle verderolle,2023,2,7
Serin cini,2024,294,179
Sittelle torchepot,2024,59,242
Sizerin cabaret,2020,1,0
Sizerin flammé,2020,1,0
Tarier des prés,2021,3,3
Tarier pâtre,2024,22,19
Tarin des aulnes,2024,3,9
Torcol fourmilier,2023,4,2
Tourterelle des bois,2023,135,143
Tourterelle turque,2024,1138,939
Traquet motteux,2023,33,31
Troglodyte mignon,2024,894,612
Vanneau huppé,2024,104,191
Verdier d'Europe,2024,596,450
