frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,341,222
Aigrette garzette,2024,7,0
Alouette des champs,2023,8,13
Barge rousse,2021,1,0
Bécasse des bois,2022,3,1
Bécassine des marais,2024,6,1
Bergeronnette des ruisseaux,2024,20,12
Bergeronnette grise,2024,68,68
Bernache du Canada,2023,1,0
Bondrée apivore,2022,3,2
Bouscarle de Cetti,2024,30,9
Bouvreuil pivoine,2023,8,10
Bruant des roseaux,2021,2,9
Bruant jaune,2023,10,10
Bruant proyer,2021,1,0
Bruant zizi,2024,47,41
Busard cendré,2013,0,2
Busard pâle,2018,0,4
Busard Saint-Martin,2023,3,8
Buse variable,2024,125,101
Calopsitte élégante,2014,0,1
Canard colvert,2024,31,82
Canard pilet,2021,1,0
Canard siffleur,2021,2,0
Chardonneret élégant,2024,238,221
Chevalier culblanc,2022,1,3
Chevalier guignette,2024,5,2
Chevêche d'Athéna,2023,10,13
Choucas des tours,2024,32,22
Chouette hulotte,2023,27,36
Cigogne blanche,2022,2,4
Cisticole des joncs,2023,2,0
Corbeau freux,2020,3,23
Corneille noire,2024,287,119
Coucou gris,2024,21,32
Courlis cendré,2018,0,1
Effraie des clochers,2023,19,50
Élanion blanc,2024,1,0
Épervier d'Europe,2023,23,27
Étourneau sansonnet,2024,319,209
Faisan de Colchide,2023,24,8
Faucon crécerelle,2024,61,71
Faucon hobereau,2022,4,11
Faucon pèlerin,2020,1,0
Fauvette à tête noire,2024,136,79
Fauvette des jardins,2022,5,3
Fauvette grisette,2023,17,21
Foulque macroule,2023,2,4
Fuligule morillon,2011,0,2
Gallinule poule-d'eau,2024,17,60
Geai des chênes,2024,101,60
Gobemouche gris,2023,17,35
Gobemouche noir,2022,6,8
Goéland argenté,2024,2,1
Goéland brun,2017,0,2
Grand Cormoran,2024,8,13
Grande Aigrette,2024,46,41
Grèbe castagneux,2023,2,1
Grèbe huppé,2018,0,4
Grimpereau des jardins,2024,47,24
Grive draine,2024,21,34
Grive litorne,2019,2,9
Grive mauvis,2023,7,7
Grive musicienne,2024,90,81
Grosbec casse-noyaux,2022,7,7
Harle bièvre,2016,0,1
Héron cendré,2023,41,25
Héron garde-boeufs,2023,34,16
Hibou moyen-duc,2023,8,12
Hirondelle de fenêtre,2023,10,18
Hirondelle de rivage,2020,1,0
Hirondelle rustique,2024,76,138
Huppe fasciée,2023,5,7
Hypolaïs polyglotte,2022,11,15
Linotte mélodieuse,2024,28,128
Locustelle tachetée,2021,1,0
Loriot d'Europe,2022,6,15
Martinet noir,2023,32,26
Martin-pêcheur d'Europe,2024,14,7
Merle noir,2024,555,358
Mésange à longue queue,2024,111,84
Mésange bleue,2024,626,333
Mésange charbonnière,2024,654,264
Mésange huppée,2022,9,8
Mésange noire,2022,37,2
Mésange nonnette,2024,125,16
Milan noir,2021,3,0
Milan royal,2020,1,0
Moineau domestique,2024,642,315
Mouette mélanocéphale,2024,15,20
Mouette rieuse,2023,36,55
Oie cendrée,2019,2,16
Perdrix grise,2022,2,6
Perdrix rouge,2019,2,4
Petit Gravelot,2023,1,0
Phragmite des joncs,2021,1,0
Pic épeiche,2024,132,48
Pic épeichette,2024,10,7
Pic mar,2021,2,0
Pic noir,2022,6,12
Pic vert,2024,117,85
Pie bavarde,2024,527,279
Pie-grièche écorcheur,2020,1,0
Pigeon biset domestique,2024,34,14
Pigeon colombin,2022,1,2
Pigeon ramier,2024,643,306
Pinson des arbres,2024,597,312
Pinson du Nord,2023,29,9
Pipit des arbres,2021,1,6
Pipit farlouse,2024,3,9
Pipit spioncelle,2020,1,0
Pluvier doré,2014,0,2
Pouillot fitis,2023,12,17
Pouillot siffleur,2021,1,0
Pouillot véloce,2024,79,82
Râle d'eau,2017,0,1
Roitelet à triple bandeau,2024,13,6
Roitelet huppé,2022,6,11
Rossignol philomèle,2023,14,18
Rougegorge familier,2024,620,319
Rougequeue à front blanc,2022,11,9
Rougequeue noir,2024,111,143
Rousserolle effarvatte,2019,1,2
Sarcelle d'hiver,2021,1,2
Serin cini,2024,13,8
Sittelle torchepot,2024,184,22
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,1
Sterne pierregarin,2019,1,3
Tarier des prés,2020,5,21
Tarier pâtre,2024,24,19
Tarin des aulnes,2024,17,21
Torcol fourmilier,2022,3,0
Tourterelle des bois,2023,11,22
Tourterelle turque,2024,422,242
Traquet motteux,2021,2,7
Troglodyte mignon,2024,98,207
Vanneau huppé,2023,11,24
Verdier d'Europe,2024,246,134
