frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,23,22
Aigle royal,2016,0,2
Aigrette garzette,2023,161,225
Alouette des champs,2019,1,6
Alouette lulu,2023,5,29
Autour des palombes,2022,1,6
Bécasse des bois,2012,0,1
Bécassine des marais,2017,0,1
Bec-croisé des sapins,2021,2,0
Bergeronnette des ruisseaux,2023,13,73
Bergeronnette grise,2023,91,309
Bergeronnette printanière,2023,4,1
Bihoreau gris,2014,0,15
Bondrée apivore,2023,16,22
Bouscarle de Cetti,2023,12,28
Bouvreuil pivoine,2023,1,0
Bruant des roseaux,2014,0,3
Bruant fou,2022,1,1
Bruant jaune,2012,0,2
Bruant ortolan,2023,1,0
Bruant proyer,2017,0,10
Bruant zizi,2023,38,55
Busard cendré,2019,1,0
Busard des roseaux,2023,4,5
Busard Saint-Martin,2016,0,1
Buse variable,2023,67,181
Butor étoilé,2015,0,1
Caille des blés,2013,0,2
Canard à collier noir,2014,0,1
Canard carolin,2015,0,1
Canard colvert,2023,104,142
Canard mandarin,2021,1,0
Chardonneret élégant,2023,155,190
Chevalier culblanc,2023,1,1
Chevalier guignette,2023,4,6
Chevêche d'Athéna,2023,4,11
Choucas des tours,2023,41,96
Chouette hulotte,2023,3,9
Cigogne blanche,2021,3,8
Cigogne noire,2014,0,1
Cincle plongeur (C.c.cinclus),2016,0,1
Circaète Jean-le-Blanc,2023,19,51
Cisticole des joncs,2023,20,40
Cochevis huppé,2021,1,13
Corbeau freux,2014,0,1
Corneille noire,2023,76,257
Coucou gris,2023,6,12
Cygne noir,2022,7,0
Cygne tuberculé,2023,9,1
Effraie des clochers,2018,0,6
Engoulevent d'Europe,2018,0,5
Épervier d'Europe,2023,12,61
Étourneau roselin,2022,1,0
Étourneau sansonnet,2023,203,321
Faisan de Colchide,2023,9,23
Faucon crécerelle,2023,91,167
Faucon d'Éléonore,2023,84,171
Faucon émerillon,2022,1,1
Faucon hobereau,2022,14,50
Faucon pèlerin,2023,3,14
Fauvette à tête noire,2023,162,236
Fauvette babillarde,2008,0,1
Fauvette des Balkans (ssp. cantillans),2023,19,24
Fauvette des jardins,2022,1,1
Fauvette grisette,2022,1,2
Fauvette mélanocéphale,2023,79,93
Fauvette orphée,2023,1,4
Foulque macroule,2013,0,1
Gallinule poule-d'eau,2023,1,9
Geai des chênes,2023,49,151
Gobemouche gris,2023,6,7
Gobemouche noir,2023,15,16
Goéland brun,2016,0,1
Goéland leucophée,2023,99,340
Grand Corbeau,2023,10,42
Grand Cormoran,2023,40,106
Grand-duc d'Europe,2022,7,9
Grande Aigrette,2023,40,68
Grimpereau des jardins,2023,37,95
Grive draine,2023,8,19
Grive litorne,2017,0,1
Grive mauvis,2022,2,0
Grive musicienne,2023,35,80
Grosbec casse-noyaux,2023,22,42
Guêpier d'Europe,2023,51,32
Harle bièvre,2017,0,2
Héron cendré,2023,152,435
Héron garde-boeufs,2023,10,16
Hirondelle de fenêtre,2023,58,77
Hirondelle de rivage,2023,4,3
Hirondelle de rochers,2023,76,343
Hirondelle rustique,2023,44,72
Huppe fasciée,2023,41,52
Hypolaïs polyglotte,2023,15,35
Linotte mélodieuse,2016,0,7
Loriot d'Europe,2023,59,84
Martinet à ventre blanc,2022,1,8
Martinet noir,2023,127,208
Martin-pêcheur d'Europe,2023,8,38
Merle noir,2023,78,253
Mésange à longue queue,2023,24,47
Mésange bleue,2023,78,177
Mésange charbonnière,2023,168,284
Mésange huppée,2021,1,23
Mésange noire,2022,5,3
Mésange nonnette,2023,5,34
Milan noir,2023,78,195
Milan royal,2023,4,16
Moineau domestique,2023,297,315
Moineau friquet,2023,12,26
Moineau soulcie,2022,1,1
Monticole bleu,2022,2,0
Mouette rieuse,2023,13,101
Perdrix rouge,2017,0,10
Petit-duc scops,2023,8,41
Petit Gravelot,2021,1,32
Phragmite des joncs,2017,0,1
Pic épeiche,2023,32,88
Pic épeichette,2023,12,8
Pic noir,2020,2,10
Pic vert,2023,61,142
Pie bavarde,2023,158,351
Pie-grièche à tête rousse,2023,5,3
Pie-grièche écorcheur,2023,3,2
Pie-grièche méridionale,2023,1,1
Pigeon biset domestique,2023,117,305
Pigeon ramier,2023,80,149
Pinson des arbres,2023,117,324
Pinson du Nord,2023,9,1
Pipit des arbres,2023,1,0
Pipit farlouse,2019,1,36
Pipit spioncelle,2023,1,5
Pouillot de Bonelli,2023,7,25
Pouillot fitis,2022,1,5
Pouillot véloce,2023,21,49
Roitelet à triple bandeau,2023,14,52
Roitelet huppé,2023,1,23
Rollier d'Europe,2022,4,11
Rossignol philomèle,2023,85,91
Rougegorge familier,2023,118,225
Rougequeue à front blanc,2023,71,57
Rougequeue noir,2023,140,259
Rousserolle effarvatte,2018,0,4
Rousserolle turdoïde,2010,0,1
Serin cini,2023,56,61
Sittelle torchepot,2023,11,59
Tarier des prés,2023,3,2
Tarier pâtre,2022,2,49
Tarin des aulnes,2023,29,13
Tichodrome échelette,2015,0,3
Tourterelle des bois,2023,15,52
Tourterelle turque,2023,177,213
Traquet motteux,2023,2,1
Troglodyte mignon,2023,9,62
Vanneau huppé,2020,1,2
Vautour fauve,2023,18,17
Vautour moine,2007,0,1
Venturon montagnard,2016,0,1
Verdier d'Europe,2023,119,167
