frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,807,108
Aigrette garzette,2024,288,63
Alouette des champs,2024,209,119
Alouette lulu,2023,31,149
Autour des palombes,2023,4,0
Avocette élégante,2024,100,59
Barge à queue noire,2021,1,1
Barge rousse,2022,4,1
Bécasseau variable,2024,39,12
Bécasse des bois,2023,25,22
Bécassine des marais,2024,20,31
Bécassine sourde,2021,2,0
Bec-croisé des sapins,2021,15,8
Bergeronnette des ruisseaux,2024,95,60
Bergeronnette grise,2024,283,103
Bergeronnette printanière,2022,2,0
Bihoreau gris,2020,1,0
Bondrée apivore,2022,16,13
Bouscarle de Cetti,2024,22,8
Bouvreuil pivoine,2024,322,166
Bruant des neiges,2016,0,2
Bruant des roseaux,2022,11,14
Bruant jaune,2024,58,85
Bruant ortolan,2019,2,0
Bruant zizi,2024,196,96
Busard des roseaux,2019,0,3
Buse variable,2024,564,186
Butor étoilé,2009,0,1
Canard à collier noir,2017,0,1
Canard carolin,2013,0,1
Canard chipeau,2009,0,1
Canard colvert,2024,520,101
Canard mandarin,2021,1,0
Canard siffleur,2023,10,9
Canard souchet,2021,2,2
Chardonneret élégant,2024,455,132
Chevalier aboyeur,2024,115,19
Chevalier arlequin,2015,0,3
Chevalier culblanc,2023,45,21
Chevalier gambette,2024,9,3
Chevalier guignette,2024,173,62
Chevalier sylvain,2023,1,1
Choucas des tours,2024,1111,103
Chouette hulotte,2023,304,159
Cigogne blanche,2023,1,1
Cigogne noire,2017,0,1
Cisticole des joncs,2023,76,27
Corbeau freux,2024,117,4
Corneille noire,2024,1021,103
Coucou geai,2021,1,0
Coucou gris,2022,16,11
Courlis cendré,2023,3,3
Courlis corlieu,2023,50,18
Cygne tuberculé,2023,20,6
Échasse blanche,2017,0,3
Effraie des clochers,2023,58,24
Engoulevent d'Europe,2015,0,2
Épervier d'Europe,2024,59,33
Étourneau sansonnet,2024,318,153
Faisan de Colchide,2023,145,60
Faucon crécerelle,2024,185,127
Faucon émerillon,2020,1,0
Faucon hobereau,2022,6,11
Faucon pèlerin,2023,49,15
Fauvette à tête noire,2024,956,130
Fauvette des jardins,2023,106,46
Fauvette grisette,2021,3,1
Foulque macroule,2024,121,51
Fuligule à bec cerclé,2023,1,0
Fuligule milouin,2017,0,1
Fuligule milouinan,2023,1,0
Fuligule morillon,2024,19,9
Gallinule poule-d'eau,2024,158,56
Geai des chênes,2024,434,123
Gobemouche gris,2022,9,5
Gobemouche noir,2023,12,0
Goéland argenté,2024,549,75
Goéland brun,2024,225,35
Goéland cendré,2019,1,2
Goéland marin,2024,37,21
Grand Corbeau,2024,30,6
Grand Cormoran,2024,140,64
Grande Aigrette,2024,4,1
Grand Gravelot,2024,15,2
Grèbe à cou noir,2023,9,10
Grèbe castagneux,2024,138,54
Grèbe huppé,2024,22,16
Grimpereau des jardins,2024,553,57
Grive draine,2024,245,113
Grive litorne,2024,260,201
Grive mauvis,2024,526,185
Grive musicienne,2024,722,199
Grosbec casse-noyaux,2023,30,29
Guifette noire,2021,1,0
Guillemot de Troïl,2024,1,0
Héron cendré,2024,164,83
Héron garde-boeufs,2024,137,118
Hibou moyen-duc,2023,3,2
Hirondelle de fenêtre,2023,108,43
Hirondelle de rivage,2023,36,9
Hirondelle rustique,2023,435,110
Huîtrier pie,2020,4,4
Huppe fasciée,2015,0,1
Hypolaïs polyglotte,2022,64,30
Ibis falcinelle,2019,0,4
Linotte mélodieuse,2024,209,73
Locustelle tachetée,2015,0,1
Martinet noir,2023,207,55
Martin-pêcheur d'Europe,2024,75,39
Merle à plastron,2022,1,0
Merle noir,2024,1680,181
Mésange à longue queue,2024,231,81
Mésange bleue,2024,1477,140
Mésange charbonnière,2024,996,134
Mésange huppée,2023,140,98
Mésange noire,2024,26,17
Mésange nonnette,2024,58,30
Milan noir,2023,2,3
Milan royal,2020,1,1
Moineau domestique,2024,710,122
Moineau friquet,2013,0,1
Mouette mélanocéphale,2024,19,9
Mouette rieuse,2024,359,99
Oie cendrée,2015,0,5
Perdrix grise,2018,0,1
Petit Gravelot,2024,12,1
Pic épeiche,2024,433,121
Pic épeichette,2022,36,11
Pic mar,2023,61,1
Pic noir,2023,19,17
Pic vert,2024,554,93
Pie bavarde,2024,924,120
Pigeon biset domestique,2024,91,21
Pigeon colombin,2023,10,46
Pigeon ramier,2024,1856,147
Pinson des arbres,2024,2278,226
Pinson du Nord,2023,128,40
Pipit des arbres,2021,16,0
Pipit farlouse,2024,248,98
Pipit maritime,2019,0,1
Pipit spioncelle,2023,14,17
Pluvier argenté,2024,31,15
Pluvier doré,2017,0,5
Pouillot à grands sourcils,2018,0,5
Pouillot fitis,2021,4,1
Pouillot véloce,2024,989,166
Râle d'eau,2023,22,5
Roitelet à triple bandeau,2024,468,127
Roitelet huppé,2023,116,43
Rougegorge familier,2024,2414,149
Rougequeue à front blanc,2022,2,0
Rougequeue noir,2024,41,21
Rousserolle effarvatte,2023,19,6
Sarcelle d'été,2012,0,1
Sarcelle d'hiver,2024,55,34
Serin cini,2024,184,76
Sittelle torchepot,2024,451,44
Spatule blanche,2024,74,26
Sterne caugek,2021,11,1
Sterne pierregarin,2020,3,1
Tadorne casarca,2010,0,1
Tadorne de Belon,2024,98,36
Tarier des prés,2021,1,0
Tarier pâtre,2024,31,3
Tarin des aulnes,2024,159,98
Torcol fourmilier,2020,1,0
Tournepierre à collier,2019,2,0
Tourterelle des bois,2023,47,60
Tourterelle turque,2024,358,102
Traquet motteux,2023,5,0
Troglodyte mignon,2024,1715,119
Vanneau huppé,2024,42,51
