frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,40,65
Aigrette garzette,2024,8,4
Alouette des champs,2024,190,71
Alouette lulu,2024,31,2
Autour des palombes,2022,4,0
Bécasseau variable,2023,5,0
Bécasse des bois,2023,3,1
Bécassine des marais,2023,10,11
Bergeronnette des ruisseaux,2023,5,8
Bergeronnette flavéole (M.f.flavissima),2018,0,1
Bergeronnette grise,2023,50,43
Bergeronnette printanière,2023,14,4
Bondrée apivore,2022,8,8
Bouscarle de Cetti,2023,6,2
Bouvreuil pivoine,2022,2,1
Bruant des roseaux,2021,1,2
Bruant jaune,2023,12,5
Bruant proyer,2024,27,7
Bruant zizi,2024,47,38
Busard cendré,2023,2,3
Busard des roseaux,2022,3,0
Busard Saint-Martin,2024,67,39
Buse variable,2024,154,180
Caille des blés,2023,109,10
Canard colvert,2024,13,12
Canard pilet,2018,0,1
Canard souchet,2018,0,4
Chardonneret élégant,2024,84,122
Chevalier aboyeur,2023,11,7
Chevalier arlequin,2023,4,0
Chevalier culblanc,2024,28,15
Chevalier gambette,2023,21,6
Chevalier guignette,2021,2,8
Chevalier sylvain,2023,7,4
Chevêche d'Athéna,2024,90,58
Choucas des tours,2023,8,6
Chouette hulotte,2023,20,22
Cigogne blanche,2024,31,26
Cigogne noire,2021,1,5
Circaète Jean-le-Blanc,2021,1,1
Cisticole des joncs,2024,5,2
Cochevis huppé,2016,0,2
Combattant varié,2024,11,0
Corbeau freux,2023,6,1
Corneille noire,2024,115,114
Coucou gris,2024,105,71
Courlis cendré,2023,3,0
Cygne tuberculé,2024,7,1
Échasse blanche,2023,3,4
Effraie des clochers,2023,40,37
Élanion blanc,2023,17,0
Engoulevent d'Europe,2023,13,0
Épervier d'Europe,2024,72,25
Étourneau sansonnet,2024,147,140
Faisan de Colchide,2024,12,13
Faucon crécerelle,2024,121,114
Faucon émerillon,2023,4,3
Faucon hobereau,2021,1,4
Faucon pèlerin,2023,16,1
Fauvette à tête noire,2024,186,62
Fauvette des jardins,2023,3,0
Fauvette grisette,2023,11,5
Foulque macroule,2023,3,0
Gallinule poule-d'eau,2023,7,7
Geai des chênes,2024,161,118
Gobemouche gris,2023,1,2
Gobemouche noir,2021,5,1
Goéland argenté,2009,0,1
Goéland brun,2023,3,0
Goéland leucophée,2023,1,1
Grand Cormoran,2024,9,4
Grande Aigrette,2024,32,43
Grand Gravelot,2023,6,4
Grèbe castagneux,2022,3,1
Grèbe huppé,2009,0,1
Grimpereau des jardins,2024,70,14
Grive draine,2024,28,16
Grive litorne,2023,4,8
Grive mauvis,2022,2,2
Grive musicienne,2023,115,51
Grosbec casse-noyaux,2023,39,60
Guêpier d'Europe,2022,1,0
Héron cendré,2024,62,79
Héron garde-boeufs,2024,33,5
Hibou moyen-duc,2023,5,7
Hirondelle de fenêtre,2023,12,20
Hirondelle de rivage,2023,4,2
Hirondelle rustique,2024,115,79
Huîtrier pie,2007,0,1
Huppe fasciée,2024,67,104
Hypolaïs polyglotte,2023,19,5
Linotte mélodieuse,2023,46,12
Loriot d'Europe,2023,46,29
Martinet noir,2023,8,11
Martin-pêcheur d'Europe,2021,4,8
Merle noir,2024,373,232
Mésange à longue queue,2024,37,19
Mésange bleue,2024,207,143
Mésange charbonnière,2024,275,217
Mésange huppée,2020,1,2
Mésange noire,2021,3,3
Mésange nonnette,2023,7,7
Milan noir,2024,42,29
Milan royal,2022,8,7
Moineau domestique,2024,193,172
Moineau friquet,2016,0,1
Moineau soulcie,2022,9,6
Mouette mélanocéphale,2018,0,1
Mouette rieuse,2024,15,16
Oedicnème criard,2024,58,56
Oie cendrée,2016,0,1
Ouette d'Égypte,2019,1,0
Outarde canepetière,2022,2,17
Perdrix grise,2021,2,1
Perdrix rouge,2022,12,15
Petit-duc scops,2023,5,23
Petit Gravelot,2024,37,2
Pic épeiche,2023,82,33
Pic épeichette,2023,1,3
Pic mar,2023,3,2
Pic noir,2023,18,13
Pic vert,2024,63,64
Pie bavarde,2024,114,235
Pie-grièche écorcheur,2023,5,8
Pigeon biset domestique,2023,34,12
Pigeon colombin,2023,7,2
Pigeon ramier,2024,293,166
Pinson des arbres,2024,361,210
Pinson du Nord,2024,41,32
Pipit des arbres,2023,18,11
Pipit farlouse,2023,39,10
Pipit spioncelle,2023,4,4
Pluvier doré,2023,12,26
Pouillot de Bonelli,2023,29,16
Pouillot fitis,2021,1,1
Pouillot véloce,2024,173,35
Roitelet à triple bandeau,2024,36,11
Roitelet huppé,2022,1,1
Rossignol philomèle,2024,34,18
Rougegorge familier,2024,347,173
Rougequeue à front blanc,2023,30,38
Rougequeue noir,2023,90,120
Rousserolle effarvatte,2009,0,1
Sarcelle d'hiver,2018,0,1
Serin cini,2022,4,3
Sittelle torchepot,2024,50,21
Tadorne casarca,2023,1,0
Tadorne de Belon,2021,3,4
Tarier des prés,2020,4,2
Tarier pâtre,2024,38,25
Tarin des aulnes,2024,9,0
Torcol fourmilier,2022,1,2
Tourterelle des bois,2023,96,57
Tourterelle turque,2024,171,288
Traquet motteux,2020,1,5
Troglodyte mignon,2024,59,36
Vanneau huppé,2024,53,96
Vanneau sociable,2016,0,1
Vautour fauve,2020,1,0
Verdier d'Europe,2024,63,77
