frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,50,44
Aigrette garzette,2023,1,0
Alouette des champs,2024,124,36
Alouette lulu,2024,35,18
Autour des palombes,2022,2,1
Bécasse des bois,2023,3,0
Bec-croisé des sapins,2022,2,0
Bergeronnette des ruisseaux,2023,19,48
Bergeronnette grise,2024,50,85
Bergeronnette printanière,2022,15,9
Bondrée apivore,2023,3,3
Bouvreuil pivoine,2024,39,20
Bruant des roseaux,2022,6,2
Bruant jaune,2022,5,11
Bruant proyer,2022,33,14
Bruant zizi,2024,71,57
Busard cendré,2022,2,2
Busard des roseaux,2022,1,0
Busard Saint-Martin,2023,10,8
Buse variable,2024,82,131
Caille des blés,2022,3,5
Canard colvert,2024,27,50
Chardonneret élégant,2024,139,77
Chevalier aboyeur,2023,1,0
Chevalier culblanc,2023,1,0
Chevalier guignette,2022,3,1
Chevêche d'Athéna,2023,3,1
Choucas des tours,2024,31,38
Chouette hulotte,2024,40,8
Cigogne blanche,2022,3,3
Cigogne noire,2024,3,1
Cincle plongeur (C.c.cinclus),2023,7,20
Circaète Jean-le-Blanc,2022,1,0
Corbeau freux,2023,15,6
Corneille noire,2024,102,49
Coucou gris,2023,39,19
Courlis cendré,2016,0,1
Cygne noir,2022,1,0
Cygne tuberculé,2024,54,68
Effraie des clochers,2023,13,2
Épervier d'Europe,2023,14,28
Étourneau sansonnet,2024,42,22
Faisan de Colchide,2024,38,9
Faucon crécerelle,2024,47,44
Faucon émerillon,2016,0,2
Faucon hobereau,2022,3,5
Faucon pèlerin,2024,108,207
Fauvette à tête noire,2024,145,66
Fauvette des jardins,2023,4,3
Fauvette grisette,2020,2,3
Foulque macroule,2011,0,2
Gallinule poule-d'eau,2024,11,19
Geai des chênes,2023,49,56
Gobemouche gris,2022,7,3
Gobemouche noir,2022,3,0
Goéland leucophée,2022,2,0
Grand Cormoran,2023,25,27
Grand-duc d'Europe,2023,3,7
Grande Aigrette,2024,18,11
Grèbe castagneux,2023,2,1
Grèbe huppé,2022,2,1
Grimpereau des bois,2015,0,1
Grimpereau des jardins,2024,54,53
Grive draine,2024,32,19
Grive litorne,2022,4,4
Grive mauvis,2022,4,3
Grive musicienne,2024,48,63
Grosbec casse-noyaux,2024,99,54
Guêpier d'Europe,2023,7,6
Héron cendré,2024,42,54
Hibou moyen-duc,2021,1,1
Hirondelle de fenêtre,2023,19,18
Hirondelle rustique,2023,36,34
Huppe fasciée,2023,7,6
Hypolaïs polyglotte,2022,8,3
Linotte mélodieuse,2023,37,6
Loriot d'Europe,2023,13,10
Martinet noir,2023,8,12
Martin-pêcheur d'Europe,2023,17,27
Merle noir,2024,211,153
Mésange à longue queue,2024,32,22
Mésange bleue,2024,251,126
Mésange charbonnière,2024,291,166
Mésange huppée,2023,5,6
Mésange noire,2019,3,3
Mésange nonnette,2024,29,29
Milan noir,2024,4,6
Milan royal,2023,38,18
Moineau domestique,2024,120,80
Moineau friquet,2016,0,4
Oedicnème criard,2023,2,0
Oie cendrée,2023,1,1
Perdrix grise,2023,8,3
Perdrix rouge,2023,10,3
Pic épeiche,2024,57,53
Pic épeichette,2023,7,7
Pic mar,2023,25,5
Pic noir,2023,7,11
Pic vert,2024,48,39
Pie bavarde,2024,123,52
Pie-grièche écorcheur,2023,10,22
Pigeon biset domestique,2023,6,8
Pigeon colombin,2022,13,6
Pigeon ramier,2024,205,98
Pinson des arbres,2024,302,183
Pinson du Nord,2023,27,9
Pipit des arbres,2023,23,9
Pipit farlouse,2023,63,6
Pipit spioncelle,2023,2,1
Pluvier doré,2021,1,1
Pouillot de Bonelli,2022,4,4
Pouillot fitis,2022,8,11
Pouillot siffleur,2022,4,5
Pouillot véloce,2024,67,43
Roitelet à triple bandeau,2024,17,14
Roitelet huppé,2023,1,7
Rossignol philomèle,2023,28,32
Rougegorge familier,2024,218,103
Rougequeue à front blanc,2023,29,10
Rougequeue noir,2024,65,52
Serin cini,2023,10,9
Sittelle torchepot,2023,46,38
Sterne pierregarin,2007,0,1
Tarier des prés,2011,0,1
Tarier pâtre,2024,9,14
Tarin des aulnes,2023,18,13
Tichodrome échelette,2018,0,1
Torcol fourmilier,2022,3,8
Tourterelle des bois,2023,28,14
Tourterelle turque,2024,133,77
Traquet motteux,2022,3,1
Troglodyte mignon,2023,59,78
Vanneau huppé,2023,4,3
Verdier d'Europe,2024,96,65
