frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,112,73
Aigle criard,2020,2,0
Aigrette garzette,2023,3,2
Alouette des champs,2023,232,297
Alouette lulu,2023,27,29
Autour des palombes,2023,15,11
Bécasse des bois,2017,0,1
Bécassine des marais,2023,4,20
Bec-croisé des sapins,2019,1,0
Bergeronnette des ruisseaux,2023,195,48
Bergeronnette grise,2024,180,152
Bergeronnette printanière,2023,34,40
Bernache du Canada,2023,2,2
Bernache nonnette,2009,0,2
Bihoreau gris,2020,1,1
Bondrée apivore,2023,15,19
Bouvreuil pivoine,2022,15,35
Bruant des roseaux,2023,70,134
Bruant jaune,2023,358,399
Bruant ortolan,2023,2,14
Bruant proyer,2023,130,102
Bruant zizi,2023,4,2
Busard cendré,2020,3,3
Busard des roseaux,2023,34,45
Busard pâle,2020,1,0
Busard Saint-Martin,2024,126,141
Buse pattue,2013,0,8
Buse variable,2024,1031,1686
Caille des blés,2023,11,21
Canard à collier noir,2020,1,0
Canard chipeau,2023,4,4
Canard colvert,2024,367,409
Canard mandarin,2021,1,6
Canard pilet,2019,0,10
Canard siffleur,2023,4,8
Canard souchet,2020,3,6
Chardonneret élégant,2023,282,392
Chevalier aboyeur,2016,0,3
Chevalier culblanc,2023,18,27
Chevalier guignette,2023,3,6
Chevalier sylvain,2014,0,9
Chevêche d'Athéna,2023,9,53
Choucas des tours,2024,60,72
Chouette hulotte,2023,12,16
Cigogne blanche,2023,537,575
Cigogne noire,2023,3,5
Cochevis huppé,2023,2,5
Combattant varié,2011,0,3
Corbeau freux,2024,132,295
Corneille mantelée,2016,0,2
Corneille noire,2024,263,376
Coucou gris,2023,53,32
Courlis cendré,2023,22,3
Cygne chanteur,2023,2,175
Cygne noir,2023,1,0
Cygne tuberculé,2024,145,110
Effraie des clochers,2023,36,88
Épervier d'Europe,2023,155,174
Étourneau sansonnet,2023,216,270
Faisan de Colchide,2023,133,165
Faucon crécerelle,2024,648,978
Faucon émerillon,2023,42,164
Faucon hobereau,2023,16,27
Faucon kobez,2023,3,5
Faucon pèlerin,2023,42,103
Fauvette à tête noire,2024,358,188
Fauvette babillarde,2023,17,8
Fauvette des jardins,2022,27,24
Fauvette grisette,2023,214,119
Foulque macroule,2024,50,138
Fuligule milouin,2023,5,19
Fuligule morillon,2023,37,68
Gallinule poule-d'eau,2023,21,40
Geai des chênes,2023,202,183
Gobemouche à collier,2010,0,1
Gobemouche gris,2023,2,7
Gobemouche noir,2023,22,15
Goéland cendré,2010,0,2
Goéland leucophée,2023,28,17
Grand Corbeau,2023,64,24
Grand Cormoran,2024,222,257
Grand-duc d'Europe,2022,2,0
Grande Aigrette,2024,360,457
Grand Gravelot,2017,0,1
Grèbe castagneux,2023,5,20
Grèbe huppé,2024,45,119
Grimpereau des bois,2023,2,2
Grimpereau des jardins,2024,97,94
Grive draine,2022,12,14
Grive litorne,2023,50,113
Grive mauvis,2023,20,12
Grive musicienne,2023,69,65
Grosbec casse-noyaux,2023,59,128
Guêpier d'Europe,2023,89,14
Harle bièvre,2024,246,191
Héron cendré,2024,752,1012
Héron pourpré,2023,3,0
Hibou des marais,2021,1,5
Hibou moyen-duc,2023,50,79
Hirondelle de fenêtre,2023,78,142
Hirondelle de rivage,2023,17,12
Hirondelle rustique,2023,176,170
Huppe fasciée,2023,4,3
Hypolaïs ictérine,2022,1,1
Hypolaïs polyglotte,2023,56,23
Linotte mélodieuse,2023,183,245
Locustelle tachetée,2023,8,29
Loriot d'Europe,2023,140,117
Macreuse brune,2013,0,9
Martinet à ventre blanc,2022,2,0
Martinet noir,2023,74,43
Martin-pêcheur d'Europe,2024,137,83
Merle noir,2024,453,445
Mésange à longue queue,2023,42,61
Mésange bleue,2024,265,328
Mésange boréale,2014,0,4
Mésange charbonnière,2024,385,441
Mésange huppée,2018,0,5
Mésange noire,2023,6,6
Mésange nonnette,2023,84,146
Milan noir,2023,181,129
Milan royal,2024,248,144
Moineau domestique,2024,210,327
Moineau friquet,2022,31,138
Mouette rieuse,2023,7,14
Nette rousse,2019,2,0
Oedicnème criard,2023,22,99
Oie à tête barrée,2009,0,1
Oie cendrée,2023,2,2
Oie des moissons,2010,0,2
Ouette d'Égypte,2023,75,64
Perdrix grise,2022,11,20
Perdrix rouge,2023,20,38
Petit Gravelot,2023,22,30
Phragmite des joncs,2009,0,1
Pic cendré,2023,3,3
Pic épeiche,2023,350,329
Pic épeichette,2023,18,6
Pic mar,2024,51,35
Pic noir,2024,25,32
Pic vert,2024,269,242
Pie bavarde,2024,290,385
Pie-grièche écorcheur,2023,57,70
Pie-grièche grise,2023,136,222
Pigeon biset domestique,2024,23,50
Pigeon colombin,2023,39,82
Pigeon ramier,2023,309,278
Pinson des arbres,2024,377,386
Pinson du Nord,2023,88,104
Pipit des arbres,2023,46,36
Pipit farlouse,2023,61,63
Pipit rousseline,2023,2,7
Pipit spioncelle,2023,11,2
Pluvier argenté,2008,0,1
Pluvier doré,2023,6,9
Pluvier guignard,2011,0,4
Pouillot fitis,2023,75,64
Pouillot siffleur,2023,1,0
Pouillot véloce,2023,286,132
Râle d'eau,2021,1,2
Rémiz penduline,2022,2,5
Roitelet à triple bandeau,2023,8,7
Roitelet huppé,2023,13,5
Rossignol philomèle,2023,228,124
Rougegorge familier,2024,306,377
Rougequeue à front blanc,2023,38,19
Rougequeue noir,2023,220,304
Rousserolle effarvatte,2023,32,57
Rousserolle turdoïde,2017,0,3
Rousserolle verderolle,2023,31,13
Sarcelle d'été,2012,0,1
Sarcelle d'hiver,2023,26,43
Serin cini,2023,85,106
Sittelle torchepot,2023,61,69
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,1
Sterne pierregarin,2021,5,9
Tadorne casarca,2021,1,0
Tarier des prés,2023,19,39
Tarier pâtre,2023,260,229
Tarin des aulnes,2023,60,54
Torcol fourmilier,2023,24,14
Tourterelle des bois,2023,92,97
Tourterelle turque,2024,221,364
Traquet motteux,2023,35,75
Troglodyte mignon,2023,101,97
Vanneau huppé,2023,55,84
Verdier d'Europe,2023,307,341
