frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,33,13
Aigrette garzette,2024,1,11
Alouette des champs,2024,110,34
Alouette lulu,2023,21,9
Autour des palombes,2022,2,9
Bécasse des bois,2022,5,0
Bécassine des marais,2024,35,34
Bécassine sourde,2023,1,1
Bec-croisé des sapins,2022,2,1
Bergeronnette des ruisseaux,2023,30,73
Bergeronnette grise,2024,71,73
Bergeronnette printanière,2023,19,36
Bondrée apivore,2023,10,8
Bouvreuil pivoine,2024,17,15
Bruant des roseaux,2024,5,11
Bruant jaune,2024,132,50
Bruant ortolan,2014,0,1
Bruant proyer,2023,25,29
Bruant zizi,2024,19,3
Busard cendré,2017,0,3
Busard des roseaux,2023,2,1
Busard Saint-Martin,2023,4,12
Buse variable,2024,176,111
Caille des blés,2022,4,5
Canard chipeau,2024,2,1
Canard colvert,2024,73,104
Canard siffleur,2017,0,3
Canard souchet,2017,0,3
Chardonneret élégant,2024,52,49
Chevalier aboyeur,2023,4,1
Chevalier culblanc,2023,34,24
Chevalier gambette,2023,1,1
Chevalier guignette,2023,16,23
Chevalier sylvain,2015,0,1
Chevêche d'Athéna,2020,3,17
Choucas des tours,2023,35,24
Chouette hulotte,2023,7,31
Cigogne blanche,2024,58,11
Cigogne noire,2023,53,30
Cincle plongeur (C.c.cinclus),2023,21,62
Corbeau freux,2024,30,26
Corneille noire,2024,171,39
Coucou gris,2023,43,23
Courlis corlieu,2023,1,0
Cygne noir,2017,0,2
Cygne tuberculé,2024,23,56
Effraie des clochers,2023,2,6
Engoulevent d'Europe,2019,1,2
Épervier d'Europe,2023,22,25
Étourneau sansonnet,2024,112,46
Faisan de Colchide,2019,1,2
Faucon crécerelle,2024,83,118
Faucon émerillon,2020,1,0
Faucon hobereau,2023,16,14
Faucon kobez,2022,1,0
Faucon pèlerin,2023,1,2
Fauvette à tête noire,2023,124,40
Fauvette babillarde,2022,14,13
Fauvette des jardins,2023,44,8
Fauvette grisette,2023,42,32
Foulque macroule,2024,16,42
Fuligule milouin,2019,0,7
Gallinule poule-d'eau,2023,29,61
Geai des chênes,2024,41,19
Gobemouche gris,2023,5,7
Gobemouche noir,2021,1,0
Gorgebleue à miroir,2013,0,2
Grand Corbeau,2023,21,2
Grand Cormoran,2024,68,110
Grand-duc d'Europe,2016,0,32
Grande Aigrette,2024,102,169
Grèbe à cou noir,2016,0,1
Grèbe castagneux,2023,24,90
Grèbe huppé,2023,4,0
Grimpereau des bois,2023,4,8
Grimpereau des jardins,2024,70,31
Grive draine,2024,82,20
Grive litorne,2024,87,60
Grive mauvis,2024,10,2
Grive musicienne,2024,60,24
Grosbec casse-noyaux,2024,29,14
Guêpier d'Europe,2023,2,1
Guifette noire,2018,0,3
Harle bièvre,2023,5,0
Héron cendré,2024,103,99
Héron garde-boeufs,2023,1,0
Héron pourpré,2023,2,1
Hibou moyen-duc,2021,3,4
Hirondelle de fenêtre,2023,27,23
Hirondelle de rivage,2023,14,22
Hirondelle rustique,2023,69,64
Huppe fasciée,2022,10,22
Hypolaïs polyglotte,2020,5,8
Linotte mélodieuse,2024,49,39
Locustelle tachetée,2013,0,4
Loriot d'Europe,2023,29,12
Martinet noir,2023,31,23
Martin-pêcheur d'Europe,2023,58,111
Merle noir,2024,171,57
Mésange à longue queue,2023,23,36
Mésange bleue,2024,155,47
Mésange boréale,2023,16,7
Mésange charbonnière,2024,214,53
Mésange huppée,2022,4,10
Mésange noire,2017,0,5
Mésange nonnette,2023,32,21
Milan noir,2023,87,67
Milan royal,2024,301,260
Moineau domestique,2024,68,25
Moineau friquet,2024,27,33
Mouette rieuse,2023,2,5
Oie cendrée,2019,0,3
Ouette d'Égypte,2023,22,20
Petit Gravelot,2023,9,42
Pic cendré,2023,4,2
Pic épeiche,2024,71,35
Pic épeichette,2023,11,3
Pic mar,2023,12,7
Pic noir,2023,23,28
Pic vert,2023,61,41
Pie bavarde,2024,83,37
Pie-grièche écorcheur,2023,50,113
Pie-grièche grise,2020,4,4
Pigeon biset domestique,2023,19,21
Pigeon colombin,2024,20,6
Pigeon ramier,2024,126,36
Pinson des arbres,2024,223,74
Pinson du Nord,2023,5,0
Pipit des arbres,2023,24,19
Pipit farlouse,2023,21,2
Pipit spioncelle,2022,3,2
Pouillot fitis,2023,35,17
Pouillot siffleur,2023,9,4
Pouillot véloce,2023,107,49
Râle d'eau,2023,1,6
Râle des genêts,2016,0,1
Rémiz penduline,2010,0,1
Roitelet à triple bandeau,2024,16,5
Roitelet huppé,2024,11,9
Rossignol philomèle,2023,71,40
Rougegorge familier,2024,110,43
Rougequeue à front blanc,2023,35,29
Rougequeue noir,2023,39,48
Rousserolle effarvatte,2022,2,18
Rousserolle verderolle,2022,5,9
Sarcelle d'été,2013,0,1
Sarcelle d'hiver,2023,23,6
Serin cini,2023,15,15
Sittelle torchepot,2024,30,16
Tadorne de Belon,2016,0,1
Tarier des prés,2023,6,17
Tarier pâtre,2024,33,97
Tarin des aulnes,2024,15,2
Torcol fourmilier,2023,23,16
Tourterelle des bois,2023,14,8
Tourterelle turque,2023,34,23
Traquet motteux,2023,10,17
Troglodyte mignon,2024,136,62
Vanneau huppé,2024,33,29
Verdier d'Europe,2023,27,18
