frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,54,64
Aigle botté,2022,2,0
Alouette des champs,2024,72,16
Alouette lulu,2023,34,17
Autour des palombes,2024,13,20
Bécasse des bois,2024,17,4
Bec-croisé des sapins,2024,35,60
Bergeronnette des ruisseaux,2023,11,11
Bergeronnette grise,2023,30,22
Bergeronnette printanière,2022,6,3
Bondrée apivore,2022,14,9
Bouvreuil pivoine,2023,58,135
Bruant des roseaux,2022,2,5
Bruant jaune,2023,37,17
Bruant proyer,2022,4,14
Bruant zizi,2023,35,27
Busard cendré,2023,4,4
Busard des roseaux,2023,7,2
Busard Saint-Martin,2024,6,16
Buse variable,2024,128,102
Caille des blés,2023,3,2
Canard chipeau,2015,0,1
Canard colvert,2024,12,25
Chardonneret élégant,2024,59,131
Chevalier culblanc,2020,3,2
Chevalier guignette,2015,0,2
Chevêche d'Athéna,2018,0,5
Chevêchette d'Europe,2019,1,10
Choucas des tours,2024,75,17
Chouette hulotte,2023,19,19
Cigogne blanche,2024,8,2
Cigogne noire,2023,11,10
Cincle plongeur (C.c.cinclus),2019,4,8
Circaète Jean-le-Blanc,2023,9,3
Corbeau freux,2022,5,4
Corneille mantelée,2021,2,0
Corneille noire,2024,156,125
Coucou gris,2024,42,21
Effraie des clochers,2022,1,5
Engoulevent d'Europe,2023,10,0
Épervier d'Europe,2024,45,65
Étourneau sansonnet,2024,88,38
Faisan de Colchide,2022,5,2
Faucon crécerelle,2024,42,25
Faucon émerillon,2023,3,2
Faucon hobereau,2022,13,2
Faucon kobez,2020,2,0
Faucon pèlerin,2022,4,2
Fauvette à tête noire,2024,119,76
Fauvette babillarde,2021,2,2
Fauvette des jardins,2022,5,3
Fauvette grisette,2020,4,7
Foulque macroule,2022,2,5
Fuligule milouin,2022,1,0
Gallinule poule-d'eau,2020,2,15
Geai des chênes,2024,119,162
Gobemouche gris,2022,4,0
Gobemouche noir,2022,12,9
Goéland leucophée,2023,1,1
Grand Corbeau,2024,15,0
Grand Cormoran,2022,16,13
Grand-duc d'Europe,2024,7,3
Grande Aigrette,2024,14,10
Grèbe castagneux,2019,1,0
Grèbe huppé,2021,1,0
Grimpereau des bois,2021,4,4
Grimpereau des jardins,2024,97,87
Grive draine,2023,110,54
Grive litorne,2023,30,12
Grive mauvis,2023,21,9
Grive musicienne,2023,75,58
Grosbec casse-noyaux,2024,132,183
Guêpier d'Europe,2020,3,4
Héron cendré,2023,16,31
Héron garde-boeufs,2017,0,1
Hibou moyen-duc,2017,0,6
Hirondelle de fenêtre,2023,26,20
Hirondelle de rivage,2020,2,3
Hirondelle rustique,2024,68,49
Huppe fasciée,2022,3,2
Hypolaïs polyglotte,2023,11,2
Linotte mélodieuse,2024,45,9
Loriot d'Europe,2022,15,11
Martinet à ventre blanc,2019,1,0
Martinet noir,2022,13,8
Martin-pêcheur d'Europe,2023,3,10
Merle à plastron,2021,5,2
Merle noir,2024,250,268
Mésange à longue queue,2024,42,94
Mésange bleue,2024,217,262
Mésange boréale,2017,0,8
Mésange charbonnière,2024,250,261
Mésange huppée,2024,38,102
Mésange noire,2024,16,134
Mésange nonnette,2024,101,166
Milan noir,2023,26,13
Milan royal,2024,85,62
Moineau domestique,2024,150,53
Oie cendrée,2013,0,1
Perdrix grise,2017,0,1
Pic cendré,2021,4,11
Pic épeiche,2024,120,137
Pic épeichette,2023,21,20
Pic mar,2024,16,26
Pic noir,2024,55,54
Pic vert,2024,74,93
Pie bavarde,2024,139,146
Pie-grièche écorcheur,2023,7,11
Pie-grièche grise,2013,0,3
Pigeon biset domestique,2023,43,21
Pigeon colombin,2023,27,6
Pigeon ramier,2024,202,134
Pinson des arbres,2024,276,287
Pinson du Nord,2024,37,79
Pipit des arbres,2024,23,10
Pipit farlouse,2020,2,0
Pipit spioncelle,2023,12,0
Pluvier doré,2022,1,0
Pouillot fitis,2024,19,21
Pouillot siffleur,2023,4,3
Pouillot véloce,2023,105,63
Râle d'eau,2022,1,0
Roitelet à triple bandeau,2022,18,25
Roitelet huppé,2024,68,45
Rossignol philomèle,2022,12,6
Rougegorge familier,2024,192,186
Rougequeue à front blanc,2024,57,61
Rougequeue noir,2024,84,56
Rousserolle effarvatte,2011,0,2
Serin cini,2024,67,35
Sittelle torchepot,2024,138,177
Sizerin boréal (C.f.flammea),2014,0,1
Sizerin cabaret,2020,2,1
Sizerin flammé,2020,2,2
Tarier des prés,2021,1,1
Tarier pâtre,2022,11,20
Tarin des aulnes,2024,95,98
Torcol fourmilier,2022,5,6
Tourterelle des bois,2023,11,11
Tourterelle turque,2024,123,98
Traquet motteux,2022,3,0
Troglodyte mignon,2024,99,110
Vanneau huppé,2023,2,2
Vautour fauve,2017,0,2
Verdier d'Europe,2023,51,140
