frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,478,169
Aigrette garzette,2024,529,281
Alouette des champs,2024,141,57
Alouette lulu,2022,1,0
Autour des palombes,2024,9,0
Avocette élégante,2024,12,10
Barge à queue noire,2024,47,74
Barge rousse,2022,12,13
Bécasseau cocorli,2022,3,6
Bécasseau de Temminck,2021,1,3
Bécasseau maubèche,2023,3,7
Bécasseau minute,2022,2,3
Bécasseau sanderling,2016,0,1
Bécasseau variable,2024,118,93
Bécasse des bois,2024,5,4
Bécassine des marais,2024,137,50
Bécassine sourde,2022,1,2
Bec-croisé des sapins,2015,0,1
Bergeronnette des ruisseaux,2024,45,13
Bergeronnette flavéole (M.f.flavissima),2023,16,3
Bergeronnette grise,2024,214,76
Bergeronnette printanière,2023,45,13
Bernache cravant,2024,669,329
Bernache du Canada,2024,18,1
Bernache nonnette,2019,1,5
Bihoreau gris,2023,7,2
Bondrée apivore,2023,13,2
Bouscarle de Cetti,2024,250,113
Bouvreuil pivoine,2024,28,12
Bruant des roseaux,2024,65,44
Bruant jaune,2024,53,22
Bruant zizi,2024,127,42
Busard cendré,2023,3,0
Busard des roseaux,2024,133,61
Busard Saint-Martin,2022,5,0
Buse variable,2024,288,110
Butor étoilé,2022,1,0
Caille des blés,2022,2,1
Canard chipeau,2024,35,15
Canard colvert,2024,542,182
Canard pilet,2024,122,70
Canard siffleur,2024,72,43
Canard souchet,2024,103,49
Chardonneret élégant,2024,308,67
Chevalier aboyeur,2024,202,90
Chevalier arlequin,2024,41,23
Chevalier culblanc,2024,169,93
Chevalier gambette,2024,365,195
Chevalier guignette,2024,314,123
Chevalier sylvain,2023,13,5
Chevêche d'Athéna,2024,32,5
Choucas des tours,2024,65,14
Chouette hulotte,2024,21,5
Cigogne blanche,2024,45,7
Cigogne noire,2023,3,1
Cisticole des joncs,2024,89,26
Combattant varié,2024,45,20
Corbeau freux,2023,9,9
Cormoran huppé,2024,168,56
Corneille noire,2024,364,104
Coucou gris,2023,62,39
Courlis cendré,2024,397,244
Courlis corlieu,2023,33,27
Cygne chanteur,2023,10,27
Cygne noir,2022,4,0
Cygne tuberculé,2024,87,0
Dendrocygne fauve,2016,0,1
Échasse blanche,2024,103,60
Effraie des clochers,2022,6,4
Épervier d'Europe,2024,77,39
Étourneau sansonnet,2024,221,91
Faisan de Colchide,2024,56,17
Faucon crécerelle,2024,196,72
Faucon émerillon,2023,7,3
Faucon hobereau,2023,30,13
Faucon pèlerin,2024,38,11
Fauvette à tête noire,2024,315,93
Fauvette des jardins,2023,19,5
