frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,2,2
Aigrette garzette,2024,2,0
Alouette des champs,2024,9,3
Alouette lulu,2023,18,7
Autour des palombes,2023,1,2
Bécasse des bois,2023,1,1
Bécassine des marais,2009,0,2
Bec-croisé des sapins,2020,1,1
Bergeronnette des ruisseaux,2023,3,2
Bergeronnette grise,2021,7,7
Bergeronnette printanière,2016,0,1
Bihoreau gris,2021,1,0
Bondrée apivore,2023,5,7
Bouvreuil pivoine,2022,3,2
Bruant des roseaux,2009,0,1
Bruant jaune,2023,5,7
Bruant proyer,2023,9,8
Bruant zizi,2023,11,7
Busard Saint-Martin,2009,0,2
Buse variable,2024,145,63
Canard colvert,2024,19,19
Chardonneret élégant,2023,11,9
Chevalier culblanc,2022,1,4
Chevêche d'Athéna,2022,3,6
Choucas des tours,2023,4,1
Chouette de Tengmalm,2020,1,0
Chouette hulotte,2023,9,9
Cigogne noire,2023,10,1
Cincle plongeur (C.c.cinclus),2009,0,1
Corbeau freux,2024,27,1
Corneille noire,2023,46,30
Coucou gris,2023,13,5
Cygne tuberculé,2023,1,2
Effraie des clochers,2021,4,1
Épervier d'Europe,2023,11,4
Étourneau sansonnet,2024,30,23
Faisan de Colchide,2024,13,11
Faucon crécerelle,2024,24,14
Faucon hobereau,2021,2,2
Fauvette à tête noire,2023,47,36
Fauvette babillarde,2020,1,3
Fauvette grisette,2021,5,3
Foulque macroule,2009,0,2
Fuligule milouin,2009,0,2
Fuligule morillon,2009,0,1
Gallinule poule-d'eau,2020,1,2
Geai des chênes,2024,40,29
Gobemouche gris,2023,2,0
Gobemouche noir,2019,1,0
Grand Corbeau,2023,5,0
Grand Cormoran,2024,3,2
Grande Aigrette,2024,86,13
Grèbe castagneux,2014,0,5
Grèbe huppé,2023,1,4
Grimpereau des jardins,2023,21,9
Grive draine,2022,9,22
Grive litorne,2020,2,3
Grive mauvis,2020,1,1
Grive musicienne,2023,13,10
Grosbec casse-noyaux,2022,6,8
Guêpier d'Europe,2023,9,0
Héron cendré,2024,58,9
Héron garde-boeufs,2023,2,0
Héron pourpré,2022,1,0
Hibou moyen-duc,2009,0,2
Hirondelle de fenêtre,2023,5,1
Hirondelle de rivage,2021,1,0
Hirondelle rustique,2023,26,16
Huppe fasciée,2023,15,16
Hypolaïs polyglotte,2023,13,5
Linotte mélodieuse,2023,2,2
Loriot d'Europe,2023,16,8
Martinet noir,2023,1,1
Martin-pêcheur d'Europe,2023,3,3
Merle noir,2024,72,53
Mésange à longue queue,2023,14,2
Mésange bleue,2023,26,13
Mésange charbonnière,2024,49,25
Mésange huppée,2023,4,1
Mésange noire,2020,2,6
Mésange nonnette,2021,6,2
Milan noir,2023,19,14
Milan royal,2024,33,7
Moineau domestique,2024,22,17
Moineau friquet,2017,0,1
Mouette rieuse,2009,0,1
Perdrix grise,2016,0,1
Perdrix rouge,2024,4,9
Petit Gravelot,2009,0,1
Pic cendré,2021,1,1
Pic épeiche,2024,33,16
Pic épeichette,2023,9,2
Pic noir,2023,6,3
Pic vert,2023,25,25
Pie bavarde,2024,62,14
Pie-grièche à tête rousse,2023,2,0
Pie-grièche écorcheur,2023,30,25
Pigeon biset domestique,2024,14,2
Pigeon ramier,2024,36,44
Pinson des arbres,2024,83,50
Pipit des arbres,2023,8,4
Pipit farlouse,2009,0,1
Pipit spioncelle,2020,1,0
Pouillot fitis,2009,0,1
Pouillot siffleur,2023,7,0
Pouillot véloce,2023,27,12
Râle d'eau,2022,1,0
Roitelet à triple bandeau,2020,1,1
Roitelet huppé,2022,8,3
Rossignol philomèle,2023,7,10
Rougegorge familier,2024,42,14
Rougequeue à front blanc,2022,3,0
Rougequeue noir,2024,16,7
Sarcelle d'hiver,2022,1,1
Serin cini,2009,0,1
Sittelle torchepot,2023,14,11
Tadorne de Belon,2021,1,0
Tarier pâtre,2023,11,4
Tarin des aulnes,2022,3,2
Torcol fourmilier,2020,1,0
Tourterelle des bois,2023,12,15
Tourterelle turque,2023,9,16
Troglodyte mignon,2023,32,22
Vanneau huppé,2024,11,2
Verdier d'Europe,2021,4,6
