frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,13,11
Aigle royal,2016,0,1
Aigrette garzette,2017,0,1
Alouette des champs,2021,5,9
Alouette lulu,2024,64,31
Autour des palombes,2023,5,3
Bécasse des bois,2021,1,2
Bec-croisé des sapins,2024,58,12
Bergeronnette des ruisseaux,2023,13,13
Bergeronnette grise,2024,18,46
Bergeronnette printanière,2018,0,2
Bondrée apivore,2023,18,6
Bouvreuil pivoine,2023,5,10
Bruant fou,2023,2,7
Bruant jaune,2023,1,4
Bruant zizi,2024,24,45
Busard cendré,2016,0,1
Busard Saint-Martin,2015,0,1
Buse variable,2024,82,73
Canard colvert,2022,2,2
Chardonneret élégant,2024,30,37
Chevêche d'Athéna,2022,1,4
Choucas des tours,2015,0,1
Chouette hulotte,2023,4,7
Cigogne blanche,2023,1,0
Cincle plongeur (C.c.cinclus),2022,10,10
Circaète Jean-le-Blanc,2024,26,27
Corneille noire,2024,31,49
Coucou gris,2024,37,21
Engoulevent d'Europe,2023,3,2
Épervier d'Europe,2024,18,17
Étourneau sansonnet,2024,18,47
Faisan de Colchide,2016,0,1
Faucon crécerelle,2024,30,28
Faucon d'Éléonore,2015,0,1
Faucon émerillon,2016,0,1
Faucon hobereau,2016,0,3
Faucon pèlerin,2024,13,52
Fauvette à tête noire,2024,95,115
Fauvette des jardins,2015,0,2
Fauvette grisette,2023,13,17
Fauvette mélanocéphale,2023,22,20
Fauvette orphée,2016,0,5
Fauvette passerinette,2009,0,1
Fauvette pitchou,2022,7,9
Geai des chênes,2024,83,53
Gobemouche gris,2023,2,1
Gobemouche noir,2023,11,4
Goéland leucophée,2021,2,2
Grand Corbeau,2024,73,65
Grand Cormoran,2024,3,4
Grande Aigrette,2021,1,0
Grimpereau des bois,2021,1,0
Grimpereau des jardins,2024,44,46
Grive draine,2024,81,24
Grive litorne,2024,4,4
Grive mauvis,2023,2,1
Grive musicienne,2024,30,19
Grosbec casse-noyaux,2022,5,9
Guêpier d'Europe,2023,12,4
Héron cendré,2023,7,7
Hibou moyen-duc,2023,1,0
Hirondelle de fenêtre,2023,15,26
Hirondelle de rochers,2023,10,41
Hirondelle rustique,2022,7,30
Huppe fasciée,2023,21,36
Hypolaïs polyglotte,2023,6,35
Linotte mélodieuse,2018,0,3
Locustelle tachetée,2009,0,1
Loriot d'Europe,2023,23,16
Martinet à ventre blanc,2023,9,4
Martinet noir,2023,25,33
Martin-pêcheur d'Europe,2023,11,4
Merle noir,2024,99,140
Mésange à longue queue,2024,21,41
Mésange bleue,2024,59,93
Mésange charbonnière,2024,100,143
Mésange huppée,2024,85,37
Mésange noire,2024,128,46
Mésange nonnette,2024,13,3
Milan noir,2024,30,23
Milan royal,2021,2,4
Moineau domestique,2024,32,51
Moineau friquet,2019,1,1
Perdrix grise,2016,0,2
Perdrix rouge,2021,2,4
Petit-duc scops,2024,33,20
Pic épeiche,2024,60,47
Pic épeichette,2022,5,2
Pic noir,2024,25,20
Pic vert,2024,50,44
Pie bavarde,2024,20,27
Pie-grièche à tête rousse,2016,0,1
Pie-grièche écorcheur,2023,2,4
Pigeon biset domestique,2024,5,2
Pigeon colombin,2021,1,0
Pigeon ramier,2024,45,34
Pinson des arbres,2024,234,196
Pinson du Nord,2024,4,1
Pipit des arbres,2023,5,3
Pipit farlouse,2024,16,9
Pipit rousseline,2023,1,2
Pipit spioncelle,2022,1,0
Pouillot de Bonelli,2023,8,13
Pouillot véloce,2024,50,43
Roitelet à triple bandeau,2023,6,49
Roitelet huppé,2024,6,12
Rollier d'Europe,2022,2,0
Rossignol philomèle,2023,50,75
Rougegorge familier,2024,153,120
Rougequeue à front blanc,2023,17,38
Rougequeue noir,2024,46,97
Serin cini,2024,31,64
Sittelle torchepot,2024,51,42
Tarier des prés,2021,1,0
Tarier pâtre,2023,12,12
Tarin des aulnes,2024,33,7
Tichodrome échelette,2021,1,0
Tourterelle des bois,2022,12,1
Tourterelle turque,2024,17,14
Traquet motteux,2022,4,2
Troglodyte mignon,2024,58,50
Vautour fauve,2024,17,9
Vautour moine,2020,2,0
Verdier d'Europe,2023,11,22
