frname,lastobs,newcount,oldcount
Accenteur alpin,2017,0,4
Accenteur mouchet,2017,0,2
Aigle royal,2023,13,45
Alouette des champs,2023,5,3
Alouette lulu,2023,4,7
Autour des palombes,2021,4,4
Bécasse des bois,2018,0,1
Bec-croisé des sapins,2021,6,19
Bergeronnette des ruisseaux,2023,16,30
Bergeronnette grise,2023,8,26
Bergeronnette printanière,2007,0,1
Bondrée apivore,2023,4,7
Bouvreuil pivoine,2022,5,13
Bruant fou,2023,3,14
Bruant jaune,2019,1,6
Bruant zizi,2022,2,10
Busard Saint-Martin,2018,0,1
Buse variable,2023,21,52
Caille des blés,2021,1,0
Canard colvert,2023,1,0
Cassenoix moucheté,2017,0,3
Chardonneret élégant,2023,7,15
Chevêchette d'Europe,2018,0,4
Choucas des tours,2009,0,2
Chouette de Tengmalm,2020,1,2
Chouette hulotte,2023,8,13
Cincle plongeur (C.c.cinclus),2023,16,14
Circaète Jean-le-Blanc,2023,22,35
Corneille noire,2022,4,9
Coucou gris,2022,25,53
Crave à bec rouge,2020,2,5
Engoulevent d'Europe,2023,5,3
Épervier d'Europe,2023,6,7
Étourneau sansonnet,2008,0,1
Faisan de Colchide,2009,0,1
Faucon crécerelle,2023,11,38
Faucon hobereau,2017,0,5
Faucon pèlerin,2023,3,2
Fauvette à tête noire,2023,31,43
Fauvette babillarde,2014,0,3
Fauvette des Balkans (ssp. cantillans),2023,2,3
Fauvette des jardins,2009,0,2
Fauvette grisette,2019,1,3
Fauvette orphée,2014,0,1
Geai des chênes,2023,36,92
Gélinotte des bois,2023,8,6
Grand Corbeau,2023,19,43
Grand-duc d'Europe,2022,4,3
Grimpereau des bois,2019,2,7
Grimpereau des jardins,2023,15,22
Grive draine,2022,24,46
Grive litorne,2019,1,8
Grive musicienne,2023,11,28
Grosbec casse-noyaux,2019,0,10
Guêpier d'Europe,2023,1,0
Héron cendré,2022,4,4
Hirondelle de fenêtre,2023,6,17
Hirondelle de rochers,2023,18,64
Hirondelle rustique,2020,1,8
Huppe fasciée,2022,2,3
Linotte mélodieuse,2023,2,4
Martinet à ventre blanc,2023,2,12
Martinet noir,2020,1,8
Merle à plastron,2012,0,2
Merle noir,2023,26,110
Mésange à longue queue,2023,22,42
Mésange bleue,2023,19,22
Mésange boréale,2019,1,9
Mésange charbonnière,2023,21,48
Mésange huppée,2023,27,74
Mésange noire,2023,32,108
Mésange nonnette,2023,16,38
Milan noir,2017,0,2
Moineau domestique,2020,2,10
Monticole bleu,2014,0,3
Niverolle alpine,2008,0,1
Perdrix bartavelle,2018,0,3
Perdrix rouge,2018,0,4
Petit-duc scops,2023,5,1
Pic épeiche,2022,10,29
Pic épeichette,2012,0,2
Pic noir,2023,30,55
Pic vert,2023,14,45
Pie bavarde,2020,3,17
Pie-grièche écorcheur,2023,3,4
Pigeon biset domestique,2020,1,2
Pigeon ramier,2023,8,29
Pinson des arbres,2023,33,97
Pinson du Nord,2019,2,3
Pipit des arbres,2020,1,6
Pipit rousseline,2012,0,2
Pipit spioncelle,2023,4,3
Pouillot de Bonelli,2023,26,47
Pouillot fitis,2013,0,1
Pouillot véloce,2023,24,36
Roitelet à triple bandeau,2023,6,49
Roitelet huppé,2021,13,9
Rollier d'Europe,2022,1,0
Rossignol philomèle,2021,1,3
Rougegorge familier,2023,53,97
Rougequeue à front blanc,2021,3,7
Rougequeue noir,2023,11,40
Serin cini,2023,3,10
Sittelle torchepot,2023,22,37
Tarier pâtre,2011,0,2
Tarin des aulnes,2019,1,6
Tétras lyre,2022,1,7
Tichodrome échelette,2020,2,13
Torcol fourmilier,2018,0,4
Tourterelle des bois,2017,0,1
Tourterelle turque,2014,0,1
Traquet motteux,2023,7,3
Troglodyte mignon,2023,19,32
Vautour fauve,2023,13,25
Vautour moine,2014,0,1
Venturon montagnard,2021,2,4
Verdier d'Europe,2019,0,3
