frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,3,10
Aigrette garzette,2010,0,1
Alouette des champs,2021,2,15
Alouette lulu,2022,9,29
Autour des palombes,2011,0,6
Bécasse des bois,2009,0,3
Bécassine des marais,2017,0,1
Bec-croisé des sapins,2010,0,4
Bergeronnette des ruisseaux,2022,1,7
Bergeronnette grise,2022,6,15
Bihoreau gris,2022,2,1
Bondrée apivore,2022,2,4
Bouvreuil pivoine,2020,1,14
Bruant des roseaux,2009,0,1
Bruant jaune,2021,5,39
Bruant proyer,2022,2,4
Bruant zizi,2016,0,8
Busard Saint-Martin,2011,0,9
Buse variable,2022,6,46
Caille des blés,2020,1,1
Canard colvert,2023,10,19
Canard siffleur,2022,1,0
Canard souchet,2022,1,0
Chardonneret élégant,2020,5,22
Chevalier culblanc,2020,1,8
Chevalier guignette,2021,1,0
Chevêche d'Athéna,2021,4,8
Choucas des tours,2019,2,1
Chouette hulotte,2021,1,9
Cigogne blanche,2020,1,0
Cigogne noire,2016,0,2
Circaète Jean-le-Blanc,2007,0,1
Corbeau freux,2009,0,2
Corneille noire,2022,7,43
Coucou gris,2009,0,9
Cygne tuberculé,2017,0,1
Effraie des clochers,2020,5,2
Épervier d'Europe,2023,2,10
Étourneau sansonnet,2022,2,25
Faisan de Colchide,2022,3,17
Faucon crécerelle,2022,5,11
Faucon hobereau,2010,0,4
Faucon pèlerin,2023,1,0
Fauvette à tête noire,2022,19,41
Fauvette des jardins,2022,2,3
Fauvette grisette,2022,3,8
Foulque macroule,2023,5,3
Gallinule poule-d'eau,2022,4,4
Geai des chênes,2022,6,31
Gobemouche noir,2022,2,0
Grand Corbeau,2020,4,1
Grand Cormoran,2023,2,8
Grande Aigrette,2023,13,49
Grèbe castagneux,2021,1,2
Grèbe huppé,2018,0,2
Grimpereau des jardins,2022,6,10
Grive draine,2021,2,14
Grive litorne,2023,5,13
Grive mauvis,2023,1,8
Grive musicienne,2022,5,14
Grosbec casse-noyaux,2020,2,5
Héron cendré,2023,20,24
Héron garde-boeufs,2021,1,0
Hibou moyen-duc,2023,2,0
Hirondelle de fenêtre,2021,4,14
Hirondelle rustique,2022,9,24
Huppe fasciée,2022,10,30
Hypolaïs polyglotte,2022,5,10
Linotte mélodieuse,2020,2,5
Loriot d'Europe,2022,6,21
Martinet noir,2020,2,3
Martin-pêcheur d'Europe,2022,2,11
Merle noir,2022,15,47
Mésange à longue queue,2020,1,11
Mésange bleue,2022,9,39
Mésange boréale,2015,0,1
Mésange charbonnière,2022,10,43
Mésange huppée,2022,3,5
Mésange noire,2010,0,6
Mésange nonnette,2022,4,12
Milan noir,2020,2,10
Milan royal,2023,18,24
Moineau domestique,2022,11,25
Moineau friquet,2009,0,1
Mouette rieuse,2017,0,1
Oedicnème criard,2016,0,1
Perdrix grise,2020,1,0
Perdrix rouge,2019,2,6
Pic épeiche,2022,8,23
Pic épeichette,2020,2,2
Pic mar,2009,0,2
Pic noir,2020,1,12
Pic vert,2022,4,22
Pie bavarde,2020,3,15
Pie-grièche à tête rousse,2022,1,3
Pie-grièche écorcheur,2020,4,14
Pie-grièche grise,2016,0,4
Pigeon biset domestique,2010,0,2
Pigeon colombin,2022,1,2
Pigeon ramier,2022,8,41
Pinson des arbres,2022,12,72
Pinson du Nord,2010,0,4
Pipit des arbres,2019,2,14
Pipit farlouse,2010,0,13
Pipit spioncelle,2017,0,1
Pouillot de Bonelli,2022,1,0
Pouillot fitis,2019,1,3
Pouillot siffleur,2019,2,2
Pouillot véloce,2022,14,37
Râle d'eau,2021,1,0
Roitelet à triple bandeau,2022,5,5
Roitelet huppé,2020,1,5
Rossignol philomèle,2022,4,19
Rougegorge familier,2022,10,35
Rougequeue à front blanc,2019,1,3
Rougequeue noir,2020,4,22
Sarcelle d'hiver,2023,4,6
Serin cini,2020,3,1
Sittelle torchepot,2022,6,16
Tarier pâtre,2022,5,13
Tarin des aulnes,2020,3,6
Torcol fourmilier,2022,2,0
Tourterelle des bois,2022,3,4
Tourterelle turque,2022,6,23
Traquet motteux,2022,1,0
Troglodyte mignon,2022,7,26
Vanneau huppé,2017,0,12
Verdier d'Europe,2020,3,11
