frname,lastobs,newcount,oldcount
Accenteur alpin,2020,1,16
Accenteur mouchet,2023,2,16
Aigle royal,2023,35,63
Alouette des champs,2021,3,9
Autour des palombes,2021,1,1
Bécasse des bois,2011,0,2
Bec-croisé des sapins,2022,4,34
Bergeronnette des ruisseaux,2023,2,14
Bergeronnette grise,2022,6,16
Bondrée apivore,2017,0,7
Bouvreuil pivoine,2022,4,41
Bruant fou,2016,0,4
Bruant jaune,2021,2,23
Busard cendré,2020,1,0
Busard des roseaux,2023,1,0
Busard Saint-Martin,2023,2,0
Buse variable,2022,11,29
Caille des blés,2017,0,2
Canard colvert,2018,0,2
Cassenoix moucheté,2021,15,57
Chardonneret élégant,2023,8,17
Chevalier guignette,2010,0,2
Chevêchette d'Europe,2023,2,7
Chocard à bec jaune,2022,7,39
Choucas des tours,2020,1,7
Chouette de Tengmalm,2017,0,1
Chouette hulotte,2019,1,9
Cigogne noire,2009,0,1
Cincle plongeur (C.c.cinclus),2019,0,10
Circaète Jean-le-Blanc,2022,8,23
Corneille noire,2022,7,30
Coucou gris,2020,4,22
Crave à bec rouge,2021,4,19
Épervier d'Europe,2023,5,12
Faucon crécerelle,2023,19,77
Faucon hobereau,2020,1,0
Faucon pèlerin,2023,1,4
Fauvette à tête noire,2023,6,26
Fauvette babillarde,2020,2,6
Fauvette des jardins,2021,1,12
Geai des chênes,2022,6,15
Gélinotte des bois,2023,4,4
Gobemouche gris,2020,3,3
Gobemouche noir,2021,1,1
Grand Corbeau,2023,13,64
Grand Cormoran,2018,0,1
Grand-duc d'Europe,2019,1,0
Grimpereau des bois,2022,6,10
Grimpereau des jardins,2020,2,3
Grive draine,2022,11,39
Grive litorne,2019,1,10
Grive mauvis,2016,0,2
Grive musicienne,2023,4,17
Grosbec casse-noyaux,2023,2,6
Harle bièvre,2013,0,1
Héron cendré,2022,4,1
Hibou moyen-duc,2017,0,2
Hirondelle de fenêtre,2021,1,7
Hirondelle de rochers,2021,4,11
Hirondelle rustique,2018,0,6
Lagopède alpin,2018,0,21
Linotte mélodieuse,2023,3,28
Martinet à ventre blanc,2021,2,0
Martinet noir,2020,2,4
Merle à plastron,2021,5,34
Merle noir,2022,11,24
Mésange à longue queue,2022,2,11
Mésange bleue,2022,6,12
Mésange boréale,2021,7,27
Mésange charbonnière,2023,12,17
Mésange huppée,2022,17,37
Mésange noire,2023,30,58
Mésange nonnette,2022,5,5
Milan noir,2020,2,7
Milan royal,2023,3,2
Moineau domestique,2022,2,9
Moineau friquet,2014,0,2
Monticole de roche,2022,5,15
Niverolle alpine,2020,1,5
Perdrix bartavelle,2023,3,2
Pic épeiche,2023,9,13
Pic épeichette,2020,1,2
Pic noir,2023,12,32
Pic vert,2022,5,7
Pie bavarde,2022,3,4
Pie-grièche écorcheur,2020,1,9
Pigeon ramier,2020,3,10
Pinson des arbres,2022,16,53
Pinson du Nord,2016,0,6
Pipit des arbres,2018,0,17
Pipit spioncelle,2023,14,57
Pluvier guignard,2014,0,1
Pouillot de Bonelli,2014,0,4
Pouillot siffleur,2012,0,2
Pouillot véloce,2021,7,20
Roitelet à triple bandeau,2014,0,7
Roitelet huppé,2021,3,13
Rougegorge familier,2021,8,19
Rougequeue à front blanc,2020,1,6
Rougequeue noir,2022,16,66
Rousserolle verderolle,2013,0,4
Serin cini,2020,1,3
Sittelle torchepot,2022,5,11
Sizerin cabaret,2020,4,13
Sizerin flammé,2020,4,14
Tarier des prés,2023,6,32
Tarier pâtre,2015,0,1
Tarin des aulnes,2021,1,22
Tétras lyre,2023,14,29
Tichodrome échelette,2015,0,6
Torcol fourmilier,2018,0,2
Traquet motteux,2023,23,58
Troglodyte mignon,2021,7,26
Vautour fauve,2023,41,84
Vautour moine,2021,3,12
Venturon montagnard,2017,0,3
Verdier d'Europe,2021,1,0
