frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,9,12
Aigle botté,2023,4,2
Aigle royal,2024,19,5
Aigrette garzette,2013,0,1
Alouette calandrelle,2013,0,1
Alouette des champs,2022,12,48
Alouette lulu,2024,98,49
Autour des palombes,2023,12,3
Bécasse des bois,2015,0,3
Bec-croisé des sapins,2024,6,1
Bergeronnette des ruisseaux,2023,6,14
Bergeronnette grise,2024,35,54
Bergeronnette printanière,2023,2,10
Bondrée apivore,2023,3,10
Bouscarle de Cetti,2020,3,9
Bouvreuil pivoine,2017,0,1
Bruant des roseaux,2024,3,11
Bruant fou,2023,3,13
Bruant jaune,2022,1,4
Bruant proyer,2023,10,41
Bruant zizi,2024,60,61
Busard cendré,2021,1,7
Busard des roseaux,2022,16,1
Busard Saint-Martin,2019,0,15
Buse variable,2024,96,142
Caille des blés,2019,8,14
Canard carolin,2019,0,1
Canard colvert,2022,2,17
Chardonneret élégant,2024,74,85
Chevêche d'Athéna,2015,0,12
Choucas des tours,2023,18,23
Chouette hulotte,2023,9,7
Circaète Jean-le-Blanc,2024,122,59
Cisticole des joncs,2022,7,6
Cochevis huppé,2023,2,23
Corneille mantelée,2023,5,14
Corneille noire,2024,95,129
Coucou gris,2023,22,15
Échasse blanche,2013,0,1
Engoulevent d'Europe,2023,12,35
Épervier d'Europe,2024,56,20
Étourneau sansonnet,2024,80,82
Faisan de Colchide,2023,20,13
Faisan vénéré,2012,0,3
Faucon crécerelle,2024,82,140
Faucon émerillon,2020,2,1
Faucon hobereau,2023,3,5
Faucon kobez,2023,3,1
Faucon pèlerin,2021,2,2
Fauvette à tête noire,2024,170,111
Fauvette grisette,2013,0,1
Fauvette mélanocéphale,2024,65,32
Fauvette orphée,2023,1,0
Fauvette passerinette,2009,0,1
Fauvette pitchou,2024,22,2
Gallinule poule-d'eau,2015,0,6
Geai des chênes,2024,83,102
Gobemouche gris,2008,0,1
Goéland leucophée,2021,2,32
Grand Corbeau,2024,48,13
Grand Cormoran,2020,1,0
Grand-duc d'Europe,2020,2,3
Grimpereau des jardins,2024,47,43
Grive draine,2024,28,12
Grive litorne,2020,4,10
Grive mauvis,2020,3,3
Grive musicienne,2023,6,27
Grosbec casse-noyaux,2022,9,18
Guêpier d'Europe,2023,16,6
Héron cendré,2022,5,24
Héron garde-boeufs,2023,5,0
Hibou moyen-duc,2021,2,15
Hirondelle de fenêtre,2024,46,31
Hirondelle de rivage,2019,1,0
Hirondelle de rochers,2024,6,19
Hirondelle rousseline,2012,0,11
Hirondelle rustique,2023,49,76
Huppe fasciée,2023,19,46
Hypolaïs polyglotte,2023,18,32
Linotte mélodieuse,2023,6,19
Loriot d'Europe,2023,35,34
Martinet à ventre blanc,2023,11,3
Martinet noir,2023,47,54
Martin-pêcheur d'Europe,2014,0,3
Merle noir,2024,130,111
Mésange à longue queue,2024,34,31
Mésange bleue,2024,137,118
Mésange charbonnière,2024,177,131
Mésange huppée,2024,48,36
Mésange noire,2024,14,6
Milan noir,2024,59,59
Milan royal,2024,6,3
Moineau domestique,2024,182,216
Moineau friquet,2019,2,13
Monticole bleu,2013,0,1
Monticole de roche,2021,1,0
Mouette rieuse,2020,2,0
Oedicnème criard,2022,5,18
Outarde canepetière,2017,0,2
Perdrix rouge,2024,16,23
Petit-duc scops,2023,18,58
Pic épeiche,2024,29,17
Pic épeichette,2024,7,3
Pic noir,2022,2,0
Pic vert,2024,89,63
Pie bavarde,2024,168,234
Pie-grièche à tête rousse,2022,1,4
Pie-grièche écorcheur,2021,1,7
Pie-grièche méridionale,2023,2,1
Pigeon biset domestique,2024,35,34
Pigeon colombin,2011,0,2
Pigeon ramier,2024,160,77
Pinson des arbres,2024,216,182
Pinson du Nord,2021,7,5
Pipit des arbres,2022,1,0
Pipit farlouse,2023,15,8
Pipit rousseline,2023,2,5
Pouillot de Bonelli,2023,94,53
Pouillot fitis,2022,2,1
Pouillot siffleur,2022,1,0
Pouillot véloce,2024,51,15
Roitelet à triple bandeau,2024,9,7
Roitelet huppé,2024,5,6
Rollier d'Europe,2023,20,53
Rossignol philomèle,2023,153,104
Rougegorge familier,2024,172,157
Rougequeue à front blanc,2023,29,17
Rougequeue noir,2024,45,56
Serin cini,2024,102,66
Sittelle torchepot,2024,45,36
Tarier des prés,2020,1,1
Tarier pâtre,2024,25,21
Tarin des aulnes,2024,18,4
Torcol fourmilier,2020,1,0
Tourterelle des bois,2023,85,68
Tourterelle turque,2024,176,157
Traquet motteux,2023,5,3
Troglodyte mignon,2024,19,28
Vanneau huppé,2020,2,8
Vautour fauve,2023,17,3
Venturon montagnard,2024,6,4
Verdier d'Europe,2024,56,57
