frname,lastobs,newcount,oldcount
Accenteur alpin,2023,49,156
Accenteur mouchet,2023,142,169
Aigle botté,2022,2,2
Aigle royal,2024,246,176
Alouette des champs,2024,521,361
Alouette lulu,2023,113,62
Autour des palombes,2023,13,13
Bécasse des bois,2023,13,2
Bécassine des marais,2024,13,4
Bécassine sourde,2022,1,0
Bec-croisé des sapins,2024,233,303
Bergeronnette des ruisseaux,2023,108,82
Bergeronnette grise,2023,261,272
Bergeronnette printanière,2023,14,16
Bondrée apivore,2023,115,136
Bouvreuil pivoine,2024,240,189
Bruant des neiges,2020,2,0
Bruant des roseaux,2022,3,5
Bruant fou,2023,45,55
Bruant jaune,2024,283,203
Bruant mélanocéphale,2022,3,0
Bruant ortolan,2020,1,4
Bruant proyer,2023,8,4
Bruant zizi,2023,11,10
Busard cendré,2023,211,448
Busard des roseaux,2022,4,23
Busard pâle,2018,0,3
Busard Saint-Martin,2023,20,93
Buse variable,2024,498,712
Caille des blés,2023,116,69
Canard colvert,2023,6,19
Cassenoix moucheté,2024,253,772
Chardonneret élégant,2024,234,220
Chevalier aboyeur,2022,1,0
Chevalier culblanc,2024,10,8
Chevalier gambette,2014,0,1
Chevalier sylvain,2011,0,1
Chevêchette d'Europe,2024,4,1
Choucas des tours,2023,32,40
Chouette de Tengmalm,2024,9,8
Chouette hulotte,2023,9,18
Cigogne noire,2023,1,5
Cincle plongeur (C.c.cinclus),2023,20,15
Circaète Jean-le-Blanc,2023,455,771
Cisticole des joncs,2023,15,27
Corbeau freux,2022,1,1
Corneille noire,2024,202,260
Coucou gris,2023,123,105
Engoulevent d'Europe,2019,1,5
Épervier d'Europe,2023,85,126
Étourneau sansonnet,2024,51,48
Faisan de Colchide,2023,9,10
Faucon crécerelle,2024,560,805
Faucon émerillon,2016,0,4
Faucon hobereau,2023,24,26
Faucon kobez,2022,3,1
Faucon pèlerin,2024,76,137
Fauvette à tête noire,2023,332,169
Fauvette babillarde,2013,0,1
Fauvette des jardins,2023,50,31
Fauvette grisette,2023,284,200
Fauvette mélanocéphale,2023,1,1
Fauvette pitchou,2020,1,0
Geai des chênes,2024,218,211
Gobemouche gris,2023,4,6
Gobemouche noir,2023,71,47
Goéland leucophée,2024,11,8
Gorgebleue à miroir,2023,1,0
Grand Corbeau,2024,410,633
Grand Cormoran,2018,0,8
Grand-duc d'Europe,2024,40,30
Grimpereau des bois,2024,70,44
Grimpereau des jardins,2024,33,17
Grive draine,2024,350,289
Grive litorne,2024,121,94
Grive mauvis,2024,6,6
Grive musicienne,2023,136,93
Grosbec casse-noyaux,2023,8,12
Guêpier d'Europe,2023,9,7
Héron cendré,2023,42,78
Hibou moyen-duc,2014,0,6
Hirondelle de fenêtre,2023,157,200
Hirondelle de rochers,2023,90,76
Hirondelle rustique,2023,78,148
Huppe fasciée,2022,4,7
Hypolaïs polyglotte,2023,5,4
Jaseur boréal,2023,1,0
Linotte mélodieuse,2024,321,369
Loriot d'Europe,2015,0,1
Martinet à ventre blanc,2023,27,56
Martinet noir,2023,72,160
Merle à plastron,2023,136,379
Merle noir,2024,304,264
Mésange à longue queue,2024,15,7
Mésange bleue,2024,110,48
Mésange boréale,2015,0,1
Mésange charbonnière,2024,138,93
Mésange huppée,2024,312,180
Mésange noire,2024,597,479
Mésange nonnette,2024,34,29
Milan noir,2023,243,272
Milan royal,2024,587,660
Moineau domestique,2024,129,84
Moineau friquet,2012,0,1
Monticole de roche,2023,147,244
Mouette rieuse,2020,1,0
Niverolle alpine,2024,15,54
Oedicnème criard,2012,0,2
Perdrix grise,2022,3,2
Perdrix rouge,2021,8,25
Phragmite des joncs,2023,6,0
Pic épeiche,2024,57,81
Pic épeichette,2021,4,2
Pic noir,2024,86,101
Pic vert,2023,77,23
Pie bavarde,2024,282,288
Pie-grièche à tête rousse,2022,2,2
Pie-grièche écorcheur,2023,176,113
Pie-grièche grise,2024,129,185
Pigeon biset domestique,2011,0,1
Pigeon colombin,2023,16,4
Pigeon ramier,2024,113,74
Pinson des arbres,2024,756,567
Pinson du Nord,2024,39,31
Pipit à gorge rousse,2023,1,0
Pipit des arbres,2023,252,206
Pipit farlouse,2024,365,336
Pipit rousseline,2013,0,1
Pipit spioncelle,2023,77,87
Pluvier guignard,2023,4,35
Pouillot de Bonelli,2023,6,0
Pouillot fitis,2023,28,10
Pouillot siffleur,2023,5,0
Pouillot véloce,2023,474,268
Râle d'eau,2023,2,0
Roitelet à triple bandeau,2023,165,103
Roitelet huppé,2024,250,131
Rollier d'Europe,2023,47,1
Rossignol philomèle,2023,2,0
Rougegorge familier,2024,451,255
Rougequeue à front blanc,2023,33,25
Rougequeue noir,2024,463,572
Rousserolle effarvatte,2023,2,0
Sarcelle d'hiver,2020,3,1
Serin cini,2023,74,53
Sittelle torchepot,2024,31,12
Sizerin cabaret,2018,0,2
Sizerin flammé,2018,0,4
Tarier des prés,2023,536,406
Tarier pâtre,2023,174,99
Tarin des aulnes,2024,100,43
Tichodrome échelette,2020,2,10
Torcol fourmilier,2023,14,8
Tourterelle des bois,2012,0,1
Tourterelle turque,2024,23,13
Traquet motteux,2023,420,532
Troglodyte mignon,2024,171,105
Vanneau huppé,2020,2,8
Vautour fauve,2023,317,277
Vautour moine,2023,8,39
Venturon montagnard,2023,220,391
Verdier d'Europe,2024,37,25
