frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,124,66
Aigrette garzette,2023,9,1
Alouette des champs,2024,83,32
Alouette lulu,2024,120,144
Autour des palombes,2024,43,38
Bécasseau variable,2020,1,0
Bécasse des bois,2024,11,6
Bécassine des marais,2023,5,9
Bec-croisé des sapins,2023,29,19
Bergeronnette des ruisseaux,2024,78,22
Bergeronnette flavéole (M.f.flavissima),2020,1,0
Bergeronnette grise,2023,80,22
Bergeronnette printanière,2021,2,0
Bernache du Canada,2019,1,0
Bondrée apivore,2023,18,20
Bouscarle de Cetti,2022,4,0
Bouvreuil pivoine,2024,186,149
Bruant des roseaux,2023,10,11
Bruant jaune,2024,170,94
Bruant zizi,2024,56,32
Busard cendré,2017,0,2
Busard Saint-Martin,2023,24,21
Buse variable,2024,204,71
Butor étoilé,2018,0,1
Caille des blés,2023,7,0
Canard colvert,2024,79,16
Canard souchet,2018,0,1
Chardonneret élégant,2024,101,29
Chevalier culblanc,2023,18,10
Chevalier guignette,2022,8,5
Chevêche d'Athéna,2024,4,0
Choucas des tours,2023,107,31
Chouette hulotte,2024,104,32
Cigogne blanche,2023,3,0
Cigogne noire,2016,0,1
Cisticole des joncs,2022,16,3
Corneille noire,2024,154,51
Coucou gris,2024,57,48
Courlis corlieu,2022,4,2
Effraie des clochers,2024,43,6
Engoulevent d'Europe,2023,74,47
Épervier d'Europe,2024,78,59
Étourneau sansonnet,2024,134,67
Faisan de Colchide,2023,25,6
Faucon crécerelle,2023,88,43
Faucon hobereau,2023,13,31
Faucon pèlerin,2023,1,2
Fauvette à tête noire,2024,141,21
Fauvette des jardins,2023,94,13
Fauvette grisette,2023,25,5
Fauvette pitchou,2022,42,110
Foulque macroule,2022,11,6
Gallinule poule-d'eau,2023,40,6
Geai des chênes,2024,111,45
Gobemouche gris,2023,38,24
Gobemouche noir,2023,41,1
Goéland argenté,2024,32,9
Goéland brun,2023,27,3
Goéland cendré,2024,20,4
Grand Corbeau,2024,5,0
Grand Cormoran,2024,51,12
Grande Aigrette,2023,20,5
Grand Gravelot,2019,1,0
Grèbe castagneux,2022,2,3
Grèbe huppé,2023,21,11
Grimpereau des jardins,2024,164,41
Grive draine,2024,81,38
Grive litorne,2024,43,54
Grive mauvis,2024,115,41
Grive musicienne,2024,142,53
Grosbec casse-noyaux,2024,36,11
Guifette noire,2020,1,1
Héron cendré,2024,70,10
Héron garde-boeufs,2023,21,5
Hibou des marais,2023,2,0
Hibou moyen-duc,2022,12,2
Hirondelle de fenêtre,2022,64,9
Hirondelle de rivage,2021,5,1
Hirondelle rustique,2024,109,42
Huppe fasciée,2023,12,15
Hypolaïs polyglotte,2023,83,19
Linotte mélodieuse,2024,125,46
Locustelle tachetée,2018,0,1
Loriot d'Europe,2016,0,1
Macreuse noire,2021,1,0
Martinet noir,2023,66,20
Martin-pêcheur d'Europe,2023,23,9
Merle noir,2024,227,103
Mésange à longue queue,2024,81,31
Mésange bleue,2024,259,107
Mésange charbonnière,2024,214,86
Mésange huppée,2024,66,14
Mésange noire,2022,10,22
Mésange nonnette,2024,17,12
Milan noir,2021,1,1
Milan royal,2024,2,0
Moineau domestique,2024,130,59
Mouette mélanocéphale,2023,2,4
Mouette rieuse,2023,69,18
Oie à tête barrée,2023,2,0
Oie cendrée,2015,0,1
Perdrix grise,2023,9,0
Perdrix rouge,2023,2,0
Pic épeiche,2024,144,30
Pic épeichette,2024,58,44
Pic mar,2024,20,0
Pic noir,2024,58,67
Pic vert,2024,79,22
Pie bavarde,2024,52,53
Pigeon biset domestique,2024,41,1
Pigeon colombin,2023,38,8
Pigeon ramier,2024,315,104
Pinson des arbres,2024,414,135
Pinson du Nord,2023,70,78
Pipit des arbres,2023,63,22
Pipit farlouse,2024,63,30
Pipit spioncelle,2021,1,0
Pluvier doré,2022,8,7
Pouillot fitis,2022,7,4
Pouillot siffleur,2023,12,4
Pouillot véloce,2024,199,38
Roitelet à triple bandeau,2024,88,27
Roitelet huppé,2024,73,35
Rossignol philomèle,2022,1,0
Rougegorge familier,2024,354,99
Rougequeue à front blanc,2023,1,0
Rougequeue noir,2024,14,4
Sarcelle d'hiver,2020,1,1
Serin cini,2023,54,8
Sittelle torchepot,2024,135,56
Sizerin cabaret,2023,1,3
Sizerin flammé,2023,1,3
Sterne pierregarin,2020,1,0
Tarier des prés,2022,2,5
Tarier pâtre,2024,63,26
Tarin des aulnes,2024,112,64
Tourterelle des bois,2023,59,7
Tourterelle turque,2024,63,47
Traquet motteux,2023,4,5
Troglodyte mignon,2024,283,64
Vanneau huppé,2024,28,14
Verdier d'Europe,2024,112,72
