frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,39,28
Aigrette garzette,2023,8,7
Alouette des champs,2023,44,34
Alouette lulu,2008,0,1
Anser cygnoid,2007,0,1
Autour des palombes,2024,3,3
Bécasse des bois,2024,31,62
Bécassine des marais,2024,4,15
Bec-croisé des sapins,2024,16,14
Bergeronnette des ruisseaux,2023,59,88
Bergeronnette grise,2023,60,51
Bergeronnette printanière,2022,15,31
Bernache du Canada,2024,73,146
Bernache nonnette,2022,2,1
Bihoreau gris,2016,0,1
Bondrée apivore,2023,23,50
Bouscarle de Cetti,2024,12,9
Bouvreuil pivoine,2024,52,74
Bruant des roseaux,2023,38,91
Bruant jaune,2023,35,104
Bruant proyer,2024,15,64
Busard cendré,2013,0,2
Busard des roseaux,2022,6,17
Busard Saint-Martin,2024,19,98
Buse variable,2024,87,147
Caille des blés,2020,1,7
Canard carolin,2012,0,2
Canard chipeau,2024,22,34
Canard colvert,2024,67,98
Canard des Bahamas,2023,2,1
Canard mandarin,2015,0,7
Canard pilet,2022,1,1
Canard siffleur,2015,0,5
Canard souchet,2024,23,41
Chardonneret élégant,2024,50,85
Chevalier arlequin,2023,1,0
Chevalier culblanc,2023,8,11
Chevalier gambette,2021,1,0
Chevalier guignette,2023,3,3
Chevêche d'Athéna,2024,1,15
Choucas des tours,2023,14,19
Chouette hulotte,2023,19,46
Cigogne blanche,2022,1,4
Cigogne noire,2016,0,1
Corbeau freux,2022,1,5
Corneille noire,2024,171,65
Coucou geai,2009,0,1
Coucou gris,2023,59,69
Courlis cendré,2010,0,3
Courlis corlieu,2020,1,1
Cygne tuberculé,2024,31,58
Effraie des clochers,2023,3,1
Engoulevent d'Europe,2023,46,94
Épervier d'Europe,2024,18,73
Étourneau sansonnet,2023,91,39
Faisan de Colchide,2024,26,42
Faisan vénéré,2013,0,6
Faucon crécerelle,2023,47,56
Faucon émerillon,2023,3,8
Faucon hobereau,2023,17,55
Faucon pèlerin,2022,5,5
Fauvette à tête noire,2023,139,57
Fauvette babillarde,2012,0,7
Fauvette des jardins,2023,24,22
Fauvette grisette,2023,29,28
Foulque macroule,2024,39,65
Fuligule milouin,2024,21,68
Fuligule morillon,2024,18,57
Gallinule poule-d'eau,2024,22,47
Geai des chênes,2024,47,46
Gobemouche gris,2022,17,52
Gobemouche noir,2023,8,19
Goéland argenté,2023,3,3
Goéland brun,2023,13,40
Goéland leucophée,2022,9,45
Goéland marin,2022,1,0
Gorgebleue à miroir,2012,0,3
