frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,1,6
Aigle botté,2023,3,3
Alouette des champs,2024,15,17
Bécasse des bois,2009,0,1
Bec-croisé des sapins,2011,0,1
Bergeronnette des ruisseaux,2020,1,1
Bergeronnette grise,2024,3,11
Bergeronnette printanière,2023,18,11
Bondrée apivore,2023,1,6
Bouvreuil pivoine,2013,0,3
Bruant des roseaux,2015,0,5
Bruant jaune,2015,0,8
Bruant proyer,2024,25,16
Bruant zizi,2023,2,8
Busard cendré,2023,11,18
Busard des roseaux,2023,7,3
Busard Saint-Martin,2024,26,46
Buse variable,2023,16,19
Caille des blés,2023,17,13
Canard carolin,2013,0,1
Canard colvert,2015,0,6
Chardonneret élégant,2023,3,11
Chevalier culblanc,2013,0,1
Chevêche d'Athéna,2024,15,5
Choucas des tours,2022,6,2
Chouette hulotte,2023,2,1
Cigogne blanche,2023,1,0
Cigogne noire,2019,1,0
Circaète Jean-le-Blanc,2023,1,1
Cochevis huppé,2024,22,22
Corbeau freux,2024,151,5
Corneille noire,2024,113,12
Coucou gris,2012,0,4
Courlis cendré,2022,1,5
Cygne tuberculé,2012,0,1
Effraie des clochers,2012,0,1
Épervier d'Europe,2023,2,3
Étourneau sansonnet,2023,2,19
Faisan de Colchide,2024,5,2
Faucon crécerelle,2024,21,26
Faucon émerillon,2016,0,1
Faucon hobereau,2020,3,5
Fauvette à tête noire,2020,3,7
Fauvette des jardins,2012,0,3
Fauvette grisette,2022,3,3
Foulque macroule,2012,0,1
Gallinule poule-d'eau,2015,0,5
Geai des chênes,2022,1,4
Gobemouche gris,2020,1,1
Gobemouche noir,2020,3,0
Grande Aigrette,2023,4,0
Grimpereau des jardins,2013,0,3
Grive draine,2016,0,7
Grive litorne,2014,0,7
Grive mauvis,2014,0,3
Grive musicienne,2014,0,7
Grosbec casse-noyaux,2022,2,3
Héron cendré,2022,2,5
Hibou des marais,2022,1,0
Hibou moyen-duc,2009,0,2
Hirondelle de fenêtre,2023,4,4
Hirondelle rustique,2023,9,10
Huppe fasciée,2020,1,13
Hypolaïs polyglotte,2023,5,7
Linotte mélodieuse,2024,5,18
Loriot d'Europe,2016,0,2
Martinet noir,2023,1,3
Martin-pêcheur d'Europe,2012,0,1
Merle noir,2023,12,15
Mésange à longue queue,2013,0,3
Mésange bleue,2022,5,12
Mésange charbonnière,2023,4,8
Milan noir,2022,3,2
Milan royal,2012,0,2
Moineau domestique,2024,9,14
Moineau friquet,2024,1,4
Mouette mélanocéphale,2022,1,0
Oedicnème criard,2023,6,10
Perdrix grise,2024,9,14
Perdrix rouge,2024,3,10
Petit Gravelot,2012,0,1
Pic épeiche,2022,2,3
Pic épeichette,2023,1,0
Pic noir,2009,0,1
Pic vert,2022,1,4
Pie bavarde,2023,7,7
Pigeon biset domestique,2024,10,2
Pigeon colombin,2023,4,3
Pigeon ramier,2024,106,14
Pinson des arbres,2022,6,21
Pinson du Nord,2013,0,4
Pipit de Richard,2020,1,0
Pipit des arbres,2017,0,3
Pipit farlouse,2024,2,5
Pluvier doré,2020,7,8
Pouillot fitis,2020,3,0
Pouillot véloce,2023,9,5
Roitelet à triple bandeau,2017,0,5
Roitelet huppé,2015,0,4
Rossignol philomèle,2019,1,7
Rougegorge familier,2022,5,9
Rougequeue à front blanc,2020,2,5
Rougequeue noir,2024,9,7
Rousserolle effarvatte,2012,0,2
Rousserolle turdoïde,2012,0,1
Serin cini,2012,0,3
Sittelle torchepot,2022,1,3
Tarier des prés,2011,0,1
Tarier pâtre,2012,0,2
Tourterelle des bois,2021,1,9
Tourterelle turque,2023,5,11
Traquet motteux,2023,4,8
Troglodyte mignon,2022,2,6
Vanneau huppé,2023,9,10
Verdier d'Europe,2022,2,16
