frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,107,16
Aigle royal,2023,1,3
Alouette calandrelle,2023,1,0
Alouette des champs,2023,60,20
Alouette lulu,2023,118,28
Autour des palombes,2023,7,4
Bécasse des bois,2023,10,4
Bécassine des marais,2023,3,2
Bec-croisé des sapins,2023,13,7
Bergeronnette des ruisseaux,2023,34,27
Bergeronnette grise,2023,88,45
Bergeronnette printanière,2023,18,1
Bondrée apivore,2023,30,19
Bouvreuil pivoine,2023,47,28
Bruant des roseaux,2023,11,6
Bruant fou,2023,2,0
Bruant jaune,2023,220,43
Bruant ortolan,2022,1,1
Bruant proyer,2023,26,1
Bruant zizi,2023,91,15
Busard cendré,2022,2,1
Busard des roseaux,2023,9,3
Busard Saint-Martin,2021,1,7
Buse variable,2023,245,97
Caille des blés,2023,10,0
Canard colvert,2023,25,10
Chardonneret élégant,2023,100,27
Chevalier culblanc,2019,1,3
Chevêche d'Athéna,2017,0,32
Chevêchette d'Europe,2022,1,0
Choucas des tours,2023,4,1
Chouette hulotte,2023,7,18
Cigogne blanche,2023,3,1
Cigogne noire,2023,2,6
Cincle plongeur (C.c.cinclus),2023,18,17
Circaète Jean-le-Blanc,2022,10,13
Cisticole des joncs,2023,2,0
Corbeau freux,2013,0,3
Corneille noire,2023,263,91
Coucou gris,2023,83,34
Effraie des clochers,2022,7,13
Engoulevent d'Europe,2023,13,16
Épervier d'Europe,2023,44,11
Étourneau sansonnet,2023,100,29
Faisan de Colchide,2023,14,6
Faucon crécerelle,2023,69,27
Faucon d'Éléonore,2009,0,1
Faucon hobereau,2023,2,5
Faucon pèlerin,2023,32,5
Fauvette à tête noire,2023,543,71
Fauvette babillarde,2023,3,4
Fauvette des jardins,2023,38,8
Fauvette grisette,2023,68,16
Gallinule poule-d'eau,2023,1,2
Geai des chênes,2023,157,76
Gobemouche gris,2023,10,5
Gobemouche noir,2023,16,5
Goéland leucophée,2023,2,0
Grand Corbeau,2023,82,40
Grand Cormoran,2023,22,7
Grand-duc d'Europe,2023,11,1
Grande Aigrette,2023,15,5
Grimpereau des bois,2023,9,13
Grimpereau des jardins,2023,57,25
Grive draine,2023,156,41
Grive litorne,2023,30,15
Grive mauvis,2023,13,2
Grive musicienne,2023,380,52
Grosbec casse-noyaux,2023,103,46
Guêpier d'Europe,2023,5,12
Harle bièvre,2023,11,5
Héron cendré,2023,29,20
Hibou moyen-duc,2022,2,4
Hirondelle de fenêtre,2023,103,34
Hirondelle de rivage,2023,3,18
Hirondelle de rochers,2023,6,0
Hirondelle rustique,2023,94,54
Huppe fasciée,2021,5,2
Hypolaïs polyglotte,2023,13,3
Linotte mélodieuse,2023,80,13
Loriot d'Europe,2022,1,3
Martinet à ventre blanc,2023,6,0
Martinet noir,2023,31,10
Martin-pêcheur d'Europe,2023,22,24
Merle à plastron,2023,1,0
Merle noir,2023,618,140
Mésange à longue queue,2023,58,29
Mésange bleue,2023,233,75
Mésange boréale,2023,8,8
Mésange charbonnière,2023,353,123
Mésange huppée,2023,87,25
Mésange noire,2023,71,45
Mésange nonnette,2023,46,46
Milan noir,2023,91,52
Milan royal,2023,150,52
Moineau domestique,2023,164,49
Moineau friquet,2023,3,11
Perdrix grise,2012,0,2
Perdrix rouge,2015,0,6
Petit-duc scops,2012,0,12
Pic épeiche,2023,174,83
Pic épeichette,2023,17,5
Pic mar,2023,11,4
Pic noir,2023,40,22
Pic vert,2023,182,63
Pie bavarde,2023,139,37
Pie-grièche écorcheur,2023,200,85
Pie-grièche grise,2022,2,11
Pigeon biset domestique,2023,15,1
Pigeon colombin,2023,4,0
Pigeon ramier,2023,395,66
Pinson des arbres,2023,533,127
Pinson du Nord,2023,60,19
Pipit des arbres,2023,122,18
Pipit farlouse,2023,31,10
Pipit rousseline,2014,0,2
Pipit spioncelle,2023,16,8
Pouillot de Bonelli,2023,15,5
Pouillot fitis,2023,98,19
Pouillot siffleur,2009,0,2
Pouillot véloce,2023,324,52
Râle d'eau,2022,2,0
Roitelet à triple bandeau,2023,49,17
Roitelet huppé,2023,31,30
Rollier d'Europe,2022,8,0
Rossignol philomèle,2023,37,22
Rougegorge familier,2023,391,97
Rougequeue à front blanc,2023,42,13
Rougequeue noir,2023,90,19
Rousserolle effarvatte,2023,1,0
Rousserolle verderolle,2023,1,3
Serin cini,2023,75,8
Sittelle torchepot,2023,58,68
Tarier des prés,2023,12,2
Tarier pâtre,2023,115,37
Tarin des aulnes,2023,97,12
Tichodrome échelette,2022,1,0
Torcol fourmilier,2023,33,16
Tourterelle des bois,2023,3,6
Tourterelle turque,2023,26,11
Traquet motteux,2023,7,1
Troglodyte mignon,2023,306,73
Vanneau huppé,2022,1,7
Vautour fauve,2015,0,1
Vautour moine,2015,0,1
Verdier d'Europe,2023,131,24
