frname,lastobs,newcount,oldcount
Accenteur alpin,2024,49,78
Accenteur mouchet,2023,32,62
Aigle royal,2024,71,139
Aigrette garzette,2018,0,2
Alouette des champs,2023,330,203
Alouette lulu,2023,15,35
Autour des palombes,2023,7,28
Bec-croisé des sapins,2024,229,327
Bergeronnette des ruisseaux,2024,46,60
Bergeronnette flavéole (M.f.flavissima),2019,1,0
Bergeronnette grise,2024,202,187
Bergeronnette printanière,2021,4,11
Bondrée apivore,2022,10,25
Bouvreuil pivoine,2023,54,142
Bruant des roseaux,2012,0,3
Bruant fou,2023,70,118
Bruant jaune,2024,182,171
Bruant ortolan,2023,80,166
Bruant zizi,2023,5,6
Busard des roseaux,2015,0,1
Busard Saint-Martin,2013,0,1
Buse variable,2024,61,92
Caille des blés,2023,12,5
Canard colvert,2024,43,56
Cassenoix moucheté,2024,89,119
Chardonneret élégant,2024,909,979
Chevalier culblanc,2022,4,6
Chevalier gambette,2014,0,1
Chevalier guignette,2022,5,8
Chevalier sylvain,2021,2,0
Chevêchette d'Europe,2018,0,8
Chocard à bec jaune,2024,87,174
Choucas des tours,2015,0,1
Chouette de Tengmalm,2017,0,2
Chouette hulotte,2023,15,108
Cincle plongeur (C.c.cinclus),2024,107,132
Circaète Jean-le-Blanc,2023,65,82
Corneille mantelée,2009,0,4
Corneille noire,2024,194,247
Coucou gris,2023,181,142
Crave à bec rouge,2024,96,155
Engoulevent d'Europe,2017,0,2
Épervier d'Europe,2024,54,73
Étourneau sansonnet,2024,15,12
Faisan de Colchide,2022,6,4
Faucon crécerelle,2024,162,231
Faucon hobereau,2023,2,1
Faucon kobez,2020,1,1
Faucon pèlerin,2022,4,15
Fauvette à tête noire,2024,572,265
Fauvette babillarde,2023,67,49
Fauvette des jardins,2023,8,15
Fauvette grisette,2017,0,1
Geai des chênes,2024,401,370
Gobemouche gris,2019,1,1
Gobemouche noir,2023,5,14
Goéland leucophée,2020,1,0
Grand Corbeau,2024,193,252
Grand Cormoran,2023,4,2
Grand-duc d'Europe,2022,1,4
Grèbe à cou noir,2017,0,2
Grimpereau des bois,2024,59,86
Grimpereau des jardins,2024,273,325
Grive draine,2024,589,538
Grive litorne,2024,49,70
Grive mauvis,2023,3,1
Grive musicienne,2023,113,80
Grosbec casse-noyaux,2024,232,409
Guêpier d'Europe,2021,4,2
Héron cendré,2024,33,25
Hibou moyen-duc,2013,0,1
Hirondelle de fenêtre,2024,47,77
Hirondelle de rivage,2019,2,1
Hirondelle de rochers,2024,312,366
Hirondelle rustique,2023,80,95
Huppe fasciée,2023,68,53
Jaseur boréal,2009,0,2
Lagopède alpin,2024,45,37
Linotte mélodieuse,2023,313,251
Loriot d'Europe,2010,0,2
Martinet à ventre blanc,2023,17,30
Martinet noir,2023,134,172
Martin-pêcheur d'Europe,2020,1,2
Merle à plastron,2023,37,41
Merle noir,2024,1340,1252
Mésange à longue queue,2024,133,252
Mésange bleue,2024,904,1006
Mésange boréale,2024,442,679
Mésange charbonnière,2024,1110,1136
Mésange huppée,2024,512,850
Mésange noire,2024,1088,1316
Mésange nonnette,2024,329,633
Milan noir,2023,8,6
Milan royal,2023,6,2
Moineau cisalpin,2023,27,70
Moineau domestique,2024,776,691
Moineau friquet,2014,0,4
Moineau soulcie,2024,63,96
Monticole de roche,2023,85,132
Niverolle alpine,2024,30,44
Oedicnème criard,2010,0,1
Oie cendrée,2008,0,1
Perdrix bartavelle,2024,10,20
Perdrix grise,2023,3,2
Petit-duc scops,2022,3,1
Pic épeiche,2024,621,867
Pic épeichette,2022,3,0
Pic noir,2024,61,72
Pic vert,2024,363,322
Pie bavarde,2024,657,612
Pie-grièche écorcheur,2023,74,104
Pigeon biset domestique,2023,20,4
Pigeon ramier,2023,21,51
Pinson des arbres,2024,1300,1377
Pinson du Nord,2024,340,422
Pipit des arbres,2023,52,92
Pipit farlouse,2021,1,2
Pipit rousseline,2023,22,22
Pipit spioncelle,2023,165,286
Pluvier guignard,2019,1,4
Pouillot de Bonelli,2023,477,299
Pouillot fitis,2011,0,1
Pouillot siffleur,2023,1,2
Pouillot véloce,2024,133,91
Roitelet à triple bandeau,2023,10,6
Roitelet huppé,2024,33,106
Rossignol philomèle,2009,0,1
Rougegorge familier,2024,723,719
Rougequeue à front blanc,2023,138,172
Rougequeue noir,2024,649,730
Serin cini,2024,196,152
Sittelle torchepot,2024,638,859
Sizerin cabaret,2024,2,15
Sizerin flammé,2024,2,15
Tarier des prés,2023,88,71
Tarier pâtre,2020,3,1
Tarin des aulnes,2024,540,654
Tétras lyre,2024,15,61
Tichodrome échelette,2024,10,32
Torcol fourmilier,2023,192,143
Tourterelle des bois,2020,1,1
Tourterelle turque,2023,94,134
Traquet motteux,2023,495,603
Troglodyte mignon,2024,43,59
Vanneau huppé,2023,2,0
Vautour fauve,2023,79,62
Venturon montagnard,2024,180,244
Verdier d'Europe,2024,616,749
