frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,3,9
Aigrette garzette,2022,1,0
Alouette des champs,2023,2,1
Alouette lulu,2023,3,7
Autour des palombes,2012,0,2
Bécasse des bois,2020,1,4
Bécassine des marais,2023,1,3
Bergeronnette des ruisseaux,2023,8,24
Bergeronnette grise,2023,8,27
Bergeronnette printanière,2023,3,1
Bondrée apivore,2023,3,18
Bouvreuil pivoine,2022,2,8
Bruant des roseaux,2015,0,6
Bruant jaune,2023,2,1
Bruant proyer,2022,3,4
Bruant zizi,2023,3,20
Busard Saint-Martin,2019,1,5
Buse variable,2023,26,71
Caille des blés,2017,0,3
Canard colvert,2023,1,11
Chardonneret élégant,2023,13,18
Chevalier arlequin,2013,0,1
Chevalier guignette,2013,0,1
Chevêche d'Athéna,2023,7,12
Choucas des tours,2023,5,0
Chouette hulotte,2023,7,5
Cigogne noire,2015,0,2
Cincle plongeur (C.c.cinclus),2022,3,33
Circaète Jean-le-Blanc,2023,3,1
Corbeau freux,2015,0,3
Corneille noire,2023,19,41
Coucou gris,2023,7,9
Effraie des clochers,2023,4,10
Élanion blanc,2017,0,1
Engoulevent d'Europe,2023,2,0
Épervier d'Europe,2023,2,14
Étourneau sansonnet,2023,18,22
Faisan de Colchide,2012,0,4
Faucon crécerelle,2023,20,32
Faucon hobereau,2023,2,1
Faucon pèlerin (F.p.brookei),2023,13,27
Fauvette à tête noire,2023,28,42
Fauvette des jardins,2017,0,2
Fauvette grisette,2023,5,4
Fuligule milouin,2011,0,2
Gallinule poule-d'eau,2022,3,4
Geai des chênes,2023,9,28
Gobemouche gris (M. s. striata),2023,1,3
Gobemouche noir,2013,0,1
Grand Corbeau,2023,10,16
Grand Cormoran,2023,6,8
Grand-duc d'Europe,2022,7,2
Grande Aigrette,2023,13,4
Grèbe castagneux,2021,1,2
Grimpereau des jardins,2023,6,14
Grive draine,2023,5,16
Grive litorne,2017,0,4
Grive mauvis,2013,0,3
Grive musicienne,2023,10,18
Grosbec casse-noyaux,2021,1,10
Héron cendré,2022,8,17
Héron garde-boeufs,2023,7,1
Hibou moyen-duc,2014,0,5
Hirondelle de fenêtre,2023,3,14
Hirondelle de rochers,2023,8,6
Hirondelle rustique,2023,6,30
Huppe fasciée,2020,2,6
Hypolaïs polyglotte,2023,5,11
Linotte mélodieuse,2023,6,6
Loriot d'Europe,2023,9,15
Martinet noir,2023,7,12
Martin-pêcheur d'Europe,2023,2,13
Merle noir,2023,34,55
Mésange à longue queue (A.c.caudatus),2023,8,12
Mésange bleue,2023,19,23
Mésange charbonnière,2023,20,31
Mésange huppée,2023,1,4
Mésange noire,2011,0,2
Mésange nonnette,2023,4,5
Milan noir,2023,17,16
Milan royal,2023,8,14
Moineau domestique,2023,16,31
Moineau friquet,2020,1,0
Oie cendrée,2013,0,1
Perdrix rouge,2018,0,1
Pic épeiche,2023,21,26
Pic épeichette,2012,0,2
Pic mar,2023,1,2
Pic noir,2023,6,10
Pic vert,2023,13,20
Pie bavarde,2023,13,21
Pie-grièche écorcheur,2023,12,16
Pigeon colombin,2012,0,3
Pigeon ramier,2023,24,42
Pinson des arbres,2023,26,57
Pinson du Nord,2023,3,0
Pipit des arbres,2023,4,2
Pipit farlouse,2023,3,5
Pipit spioncelle,2023,2,2
Pouillot de Bonelli,2018,0,1
Pouillot fitis,2023,1,2
Pouillot siffleur,2023,1,2
Pouillot véloce,2023,18,15
Râle d'eau,2016,0,1
Rémiz penduline,2023,2,0
Roitelet à triple bandeau,2023,10,7
Roitelet huppé,2023,1,8
Rossignol philomèle,2023,6,4
Rougegorge familier,2023,28,27
Rougequeue à front blanc,2021,2,4
Rougequeue noir,2023,10,33
Serin cini,2023,3,8
Sittelle torchepot,2023,3,26
Tarier des prés,2013,0,1
Tarier pâtre,2023,17,11
Tarin des aulnes,2023,3,5
Tourterelle des bois,2023,3,5
Tourterelle turque,2023,10,21
Traquet motteux,2022,2,1
Troglodyte mignon,2023,4,32
Vanneau huppé,2020,1,3
Vautour fauve,2016,0,1
Verdier d'Europe,2023,7,24
