frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,51,71
Aigle botté,2023,1,3
Aigrette garzette,2023,2,5
Alouette des champs,2023,30,90
Alouette lulu,2024,133,73
Autour des palombes,2022,6,10
Bécasseau variable,2021,2,0
Bécasse des bois,2016,0,1
Bécassine des marais,2021,1,1
Bergeronnette des ruisseaux,2020,1,5
Bergeronnette grise,2023,76,78
Bergeronnette printanière,2023,28,32
Bernache du Canada,2024,122,165
Bernache nonnette,2022,11,0
Bihoreau gris,2024,13,9
Bondrée apivore,2022,11,30
Bouvreuil pivoine,2023,7,15
Bruant des roseaux,2022,1,1
Bruant jaune,2024,6,10
Bruant proyer,2024,70,91
Bruant zizi,2024,66,60
Busard cendré,2011,0,1
Busard des roseaux,2021,3,2
Busard Saint-Martin,2023,4,23
Buse variable,2024,407,574
Caille des blés,2023,3,7
Canard chipeau,2018,0,1
Canard colvert,2024,154,215
Canard pilet,2019,0,1
Canard siffleur,2019,0,1
Canard souchet,2022,2,0
Chardonneret élégant,2024,79,128
Chevalier aboyeur,2021,1,0
Chevalier culblanc,2021,3,7
Chevalier guignette,2019,4,9
Chevêche d'Athéna,2024,9,6
Choucas des tours,2022,32,25
Chouette hulotte,2021,6,32
Cigogne blanche,2023,106,78
Cigogne noire,2019,1,17
Corbeau freux,2023,22,17
Corneille noire,2024,265,406
Coucou gris,2024,104,87
Courlis cendré,2020,1,5
Cygne tuberculé,2022,34,13
Effraie des clochers,2024,7,30
Élanion blanc,2024,9,0
Engoulevent d'Europe,2014,0,1
Épervier d'Europe,2024,44,46
Étourneau sansonnet,2024,166,319
Faisan de Colchide,2023,12,24
Faucon crécerelle,2024,119,262
Faucon hobereau,2023,14,26
Faucon pèlerin,2018,0,6
Fauvette à tête noire,2024,280,182
Fauvette babillarde,2020,44,64
Fauvette des jardins,2023,15,15
Fauvette grisette,2023,151,73
Foulque macroule,2022,35,22
Fuligule milouin,2021,27,0
Gallinule poule-d'eau,2024,47,15
Geai des chênes,2024,138,160
Gobemouche gris,2020,1,8
Gobemouche noir,2023,11,15
Goéland leucophée,2020,2,2
Grand Corbeau,2019,1,0
Grand Cormoran,2024,43,68
Grande Aigrette,2024,129,234
Grèbe castagneux,2018,0,1
Grèbe huppé,2024,70,67
Grimpereau des jardins,2024,55,69
Grive draine,2024,27,53
Grive litorne,2022,5,25
Grive mauvis,2023,9,22
Grive musicienne,2024,18,36
Grosbec casse-noyaux,2024,41,148
Guêpier d'Europe,2023,50,28
Guifette moustac,2013,0,1
Héron cendré,2024,247,249
Héron garde-boeufs,2024,129,9
Hibou des marais,2019,1,0
Hibou moyen-duc,2022,12,3
Hirondelle de fenêtre,2024,21,61
Hirondelle de rivage,2021,1,0
Hirondelle rustique,2024,144,236
Huppe fasciée,2024,135,135
Hypolaïs polyglotte,2023,40,63
Linotte mélodieuse,2024,16,43
Locustelle tachetée,2020,2,2
Loriot d'Europe,2023,121,161
Martinet noir,2022,9,21
Martin-pêcheur d'Europe,2023,19,15
Merle noir,2024,319,534
Mésange à longue queue,2024,73,79
Mésange bleue,2024,199,415
Mésange charbonnière,2024,396,520
Mésange huppée,2015,0,2
Mésange noire,2021,1,0
Mésange nonnette,2022,10,103
Milan noir,2024,51,80
Milan royal,2024,52,78
Moineau domestique,2024,359,477
Moineau friquet,2013,0,1
Mouette rieuse,2023,5,2
Oedicnème criard,2024,6,14
Oie à tête barrée,2020,4,0
Oie cendrée,2021,2,0
Perdrix grise,2022,2,2
Perdrix rouge,2022,5,11
Perruche à collier,2020,1,0
Pic cendré,2022,2,0
Pic épeiche,2024,123,121
Pic épeichette,2024,29,35
Pic mar,2021,1,3
Pic noir,2023,31,21
Pic vert,2024,161,133
Pie bavarde,2024,218,463
Pie-grièche à tête rousse,2023,21,38
Pie-grièche écorcheur,2023,76,124
Pigeon biset domestique,2024,12,8
Pigeon ramier,2024,362,369
Pinson des arbres,2024,300,472
Pinson du Nord,2023,15,41
Pipit des arbres,2021,4,10
Pipit farlouse,2024,3,9
Pipit spioncelle,2021,1,0
Pouillot fitis,2024,21,20
Pouillot siffleur,2021,2,2
Pouillot véloce,2024,123,138
Roitelet à triple bandeau,2021,17,33
Roitelet huppé,2023,3,8
Rossignol philomèle,2024,218,138
Rougegorge familier,2024,184,359
Rougequeue à front blanc,2023,37,77
Rougequeue noir,2024,149,107
Rousserolle effarvatte,2023,6,4
Sarcelle d'hiver,2020,2,6
Serin cini,2023,6,10
Sittelle torchepot,2023,51,114
Sizerin cabaret,2018,0,3
Sizerin flammé,2018,0,5
Sterne pierregarin,2023,6,15
Tarier des prés,2019,2,5
Tarier pâtre,2024,278,261
Tarin des aulnes,2024,19,46
Torcol fourmilier,2018,0,3
Tourterelle des bois,2023,47,53
Tourterelle turque,2024,254,451
Traquet motteux,2021,5,21
Troglodyte mignon,2024,61,111
Vanneau huppé,2023,9,74
Vautour fauve,2012,0,1
Verdier d'Europe,2024,154,237
