frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,30,31
Aigle botté,2024,57,62
Aigle criard,2019,2,1
Aigle royal,2012,0,1
Aigrette garzette,2024,133,164
Alouette calandre,2011,0,2
Alouette calandrelle,2016,0,1
Alouette des champs,2024,78,105
Alouette lulu,2024,161,275
Autour des palombes,2024,5,5
Avocette élégante,2022,4,5
Barge à queue noire,2023,30,12
Bécasseau cocorli,2018,0,2
Bécasseau de Temminck,2019,9,1
Bécasseau maubèche,2019,1,0
Bécasseau minute,2020,4,0
Bécasseau variable,2019,4,3
Bécasse des bois,2023,1,3
Bécassine des marais,2024,105,96
Bécassine sourde,2022,2,0
Bec-croisé des sapins,2024,11,1
Bergeronnette des ruisseaux,2024,45,36
Bergeronnette flavéole (M.f.flavissima),2023,2,1
Bergeronnette grise,2024,227,158
Bergeronnette printanière,2023,57,53
Bihoreau gris,2024,25,24
Blongios nain,2023,3,2
Bondrée apivore,2023,88,99
Bouscarle de Cetti,2024,178,152
Bouvreuil pivoine,2022,2,1
Bruant des roseaux,2024,125,156
Bruant fou,2022,1,0
Bruant ortolan,2022,4,93
Bruant proyer,2024,185,323
Bruant zizi,2024,78,82
Busard cendré,2023,34,71
Busard des roseaux,2024,221,280
Busard pâle,2019,2,1
Busard Saint-Martin,2024,101,93
Buse variable,2024,280,286
Butor étoilé,2023,3,65
Caille des blés,2022,16,48
Calopsitte élégante,2023,3,0
Canard chipeau,2024,82,73
Canard colvert,2024,149,199
Canard mandarin,2021,1,3
Canard pilet,2022,4,34
Canard siffleur,2023,27,70
Canard souchet,2024,76,146
Chardonneret élégant,2024,354,481
Chevalier aboyeur,2023,33,75
Chevalier arlequin,2021,3,16
Chevalier culblanc,2024,110,110
Chevalier gambette,2023,25,33
Chevalier guignette,2024,28,49
Chevalier stagnatile,2017,0,2
Chevalier sylvain,2023,37,37
Chevêche d'Athéna,2024,29,31
Choucas des tours,2024,229,225
Chouette hulotte,2022,18,20
Cigogne blanche,2024,155,208
Cigogne noire,2023,21,31
Circaète Jean-le-Blanc,2024,169,228
Cisticole des joncs,2024,304,348
Cochevis huppé,2024,164,258
Combattant varié,2022,21,24
Corbeau freux,2023,6,6
Corneille noire,2024,70,41
Coucou geai,2024,129,247
Coucou gris,2023,86,85
Courlis cendré,2023,10,7
Courlis corlieu,2023,7,2
Crabier chevelu,2023,31,71
Cygne noir,2024,32,37
Cygne tuberculé,2023,10,8
Échasse blanche,2023,120,157
Effraie des clochers,2023,2,7
Élanion blanc,2022,21,3
Engoulevent d'Europe,2023,17,25
Épervier d'Europe,2024,150,173
Érismature rousse,2017,0,20
Étourneau sansonnet,2024,297,288
Faisan de Colchide,2023,8,34
Faucon crécerelle,2024,359,371
Faucon crécerellette,2024,149,100
Faucon d'Éléonore,2022,3,14
Faucon émerillon,2024,16,37
Faucon hobereau,2023,30,49
Faucon kobez,2023,6,11
Faucon pèlerin,2022,11,13
Fauvette à tête noire,2024,128,351
Fauvette babillarde,2019,1,0
Fauvette des jardins,2015,0,2
Fauvette grisette,2023,8,9
Fauvette mélanocéphale,2024,325,217
Fauvette orphée,2023,16,23
Fauvette passerinette,2021,1,1
Fauvette pitchou,2023,14,31
Flamant rose,2023,30,67
Foulque macroule,2024,130,158
Fuligule milouin,2024,84,185
Fuligule milouinan,2017,0,13
Fuligule morillon,2022,16,50
Fuligule nyroca,2019,0,58
Gallinule poule-d'eau,2024,79,68
Garrot à oeil d'or,2016,0,8
Geai des chênes,2023,13,14
Glaréole à collier,2017,0,4
Gobemouche gris,2023,40,23
Gobemouche nain,2019,1,0
Gobemouche noir,2024,64,67
