frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,8,6
Alouette des champs,2023,88,11
Alouette lulu,2023,26,1
Autour des palombes,2021,2,0
Bécasse des bois,2022,2,0
Bergeronnette des ruisseaux,2023,1,0
Bergeronnette grise,2023,14,4
Bergeronnette printanière,2022,9,2
Bondrée apivore,2023,1,3
Bouvreuil pivoine,2023,3,10
Bruant jaune,2023,46,13
Bruant proyer,2022,5,6
Busard cendré,2022,1,3
Busard des roseaux,2023,2,1
Busard Saint-Martin,2023,1,6
Buse variable,2023,67,88
Caille des blés,2021,1,1
Canard colvert,2023,8,6
Chardonneret élégant,2022,5,4
Chevalier guignette,2023,1,0
Choucas des tours,2023,7,11
Chouette hulotte,2023,1,3
Cigogne blanche,2023,1,1
Cigogne noire,2023,4,4
Cincle plongeur (C.c.cinclus),2019,1,0
Corbeau freux,2023,17,12
Corneille noire,2023,57,33
Coucou gris,2023,5,5
Cygne tuberculé,2014,0,2
Effraie des clochers,2022,4,0
Épervier d'Europe,2023,3,2
Étourneau sansonnet,2023,43,17
Faisan de Colchide,2011,0,1
Faucon crécerelle,2023,35,36
Faucon hobereau,2022,1,0
Faucon kobez,2016,0,1
Faucon pèlerin (F.p.brookei),2019,1,0
Fauvette à tête noire,2023,77,8
Fauvette babillarde,2023,11,2
Fauvette des jardins,2023,17,6
Fauvette grisette,2022,15,5
Gallinule poule-d'eau,2017,0,2
Geai des chênes,2023,12,13
Gobemouche gris (M. s. striata),2023,3,4
Grand Cormoran,2020,1,1
Grande Aigrette,2023,2,5
Grèbe castagneux,2013,0,2
Grimpereau des bois,2023,9,13
Grimpereau des jardins,2023,21,13
Grive draine,2023,34,10
Grive litorne,2023,5,7
Grive mauvis,2023,9,2
Grive musicienne,2023,33,10
Grosbec casse-noyaux,2023,15,15
Héron cendré,2023,10,17
Hibou moyen-duc,2023,1,0
Hirondelle de fenêtre,2023,8,16
Hirondelle rustique,2023,12,15
Huppe fasciée,2023,16,8
Hypolaïs polyglotte,2022,2,5
Linotte mélodieuse,2023,25,5
Loriot d'Europe,2023,7,11
Martinet noir,2023,5,6
Martin-pêcheur d'Europe,2022,1,1
Merle noir,2023,75,24
Mésange à longue queue (A.c.caudatus),2023,6,10
Mésange bleue,2023,50,18
Mésange boréale,2012,0,4
Mésange charbonnière,2023,76,24
Mésange huppée,2023,2,3
Mésange noire,2013,0,5
Mésange nonnette,2023,15,11
Milan noir,2023,24,18
Milan royal,2023,87,34
Moineau domestique,2023,32,13
Moineau friquet,2022,1,7
Perdrix grise,2014,0,1
Pic cendré,2023,1,0
Pic épeiche,2023,37,20
Pic épeichette,2023,6,3
Pic mar,2023,17,10
Pic noir,2023,9,8
Pic vert,2023,14,11
Pie bavarde,2023,23,36
Pie-grièche écorcheur,2023,43,25
Pigeon biset domestique,2022,7,3
Pigeon colombin,2023,1,3
Pigeon ramier,2023,42,15
Pinson des arbres,2023,107,20
Pinson du Nord,2022,1,3
Pipit des arbres,2022,7,6
Pipit farlouse,2022,8,3
Pouillot fitis,2023,16,8
Pouillot siffleur,2023,6,6
Pouillot véloce,2023,65,10
Roitelet à triple bandeau,2023,15,5
Roitelet huppé,2023,3,5
Rossignol philomèle,2023,25,4
Rougegorge familier,2023,44,13
Rougequeue à front blanc,2023,5,5
Rougequeue noir,2023,16,4
Serin cini,2023,7,5
Sittelle torchepot,2023,18,15
Tarier des prés,2023,3,1
Tarier pâtre,2023,17,6
Tarin des aulnes,2022,2,5
Torcol fourmilier (J.t.tschusii),2023,4,4
Tourterelle des bois,2023,3,4
Tourterelle turque,2023,24,36
Traquet motteux,2022,5,0
Troglodyte mignon,2023,55,9
Vanneau huppé,2020,2,3
Verdier d'Europe,2023,12,7
