frname,lastobs,newcount,oldcount
Aigle royal,2019,1,3
Alouette des champs,2009,0,1
Alouette lulu,2015,0,1
Bec-croisé des sapins,2019,1,1
Bergeronnette des ruisseaux,2022,4,0
Bruant zizi,2023,6,0
Buse variable,2022,1,1
Chardonneret élégant,2018,0,1
Chocard à bec jaune,2015,0,1
Cincle plongeur (C.c.cinclus),2022,1,5
Corneille mantelée,2021,3,2
Coucou gris,2009,0,1
Engoulevent d'Europe,2020,1,0
Épervier d'Europe,2021,1,0
Faucon crécerelle,2021,1,0
Faucon pèlerin,2020,1,0
Fauvette à tête noire,2022,9,5
Fauvette de Moltoni,2022,4,0
Geai des chênes,2022,9,9
Gobemouche gris,2021,1,2
Grand Corbeau,2022,15,6
Grimpereau des bois,2021,2,1
Grive draine,2022,1,1
Grosbec casse-noyaux,2017,0,2
Héron cendré,2019,1,0
Hirondelle de fenêtre,2017,0,1
Hirondelle de rochers,2023,6,4
Huppe fasciée,2023,1,0
Martinet à ventre blanc,2023,3,4
Martinet noir,2020,1,1
Martin-pêcheur d'Europe,2019,1,0
Merle noir,2022,4,1
Mésange à longue queue,2021,4,6
Mésange bleue,2022,4,2
Mésange charbonnière,2021,7,3
Mésange noire,2022,14,3
Monticole bleu,2009,0,1
Petit-duc scops,2021,3,1
Pic épeiche,2022,10,7
Pigeon ramier,2020,2,1
Pinson des arbres,2023,11,5
Roitelet à triple bandeau,2023,10,5
Roitelet huppé,2022,2,0
Rougegorge familier,2023,10,3
Sittelle corse,2021,5,1
Tarier pâtre,2009,0,1
Tarin des aulnes,2010,0,1
Torcol fourmilier,2020,1,1
Troglodyte mignon,2021,3,2
Venturon corse,2021,4,6
Verdier d'Europe,2022,1,2
