frname,lastobs,newcount,oldcount
Accenteur alpin,2023,11,5
Accenteur mouchet,2023,12,66
Aigle botté,2023,6,2
Aigle royal,2020,1,0
Alouette des champs,2021,5,2
Alouette lulu,2023,42,38
Autour des palombes,2022,1,1
Bécasse des bois,2019,0,3
Bec-croisé des sapins,2020,2,0
Bergeronnette des ruisseaux,2024,43,36
Bergeronnette grise,2023,32,71
Bergeronnette printanière,2017,0,2
Bihoreau gris,2023,1,0
Bondrée apivore,2023,10,5
Bouvreuil pivoine,2021,1,6
Bruant des roseaux,2020,1,0
Bruant jaune,2015,0,4
Bruant proyer,2023,3,2
Bruant zizi,2024,64,107
Busard Saint-Martin,2021,1,0
Buse variable,2024,79,135
Canard colvert,2024,24,23
Chardonneret élégant,2023,30,157
Chevalier guignette,2016,0,4
Chevêche d'Athéna,2021,8,25
Choucas des tours,2024,65,54
Chouette hulotte,2024,40,85
Cigogne blanche,2015,0,2
Cigogne noire,2023,1,0
Cincle plongeur (C.c.cinclus),2023,7,4
Circaète Jean-le-Blanc,2024,32,26
Cisticole des joncs,2021,1,0
Corneille noire,2024,72,88
Coucou gris,2023,72,92
Crabier chevelu,2022,1,0
Effraie des clochers,2022,6,2
Élanion blanc,2021,10,0
Engoulevent d'Europe,2023,9,42
Épervier d'Europe,2024,22,27
Étourneau sansonnet,2022,10,10
Faisan de Colchide,2023,6,13
Faucon crécerelle,2024,35,26
Faucon hobereau,2022,2,0
Faucon pèlerin,2024,117,88
Fauvette à tête noire,2024,87,122
Fauvette des jardins,2023,1,3
Fauvette grisette,2022,4,0
Fauvette orphée,2022,1,0
Fauvette passerinette,2009,0,1
Gallinule poule-d'eau,2023,14,2
Geai des chênes,2024,91,171
Gobemouche gris,2023,8,9
Gobemouche noir,2023,9,11
Grand Corbeau,2024,93,67
Grand Cormoran,2024,13,20
Grand-duc d'Europe,2024,66,92
Grande Aigrette,2023,1,0
Grèbe castagneux,2023,9,4
Grimpereau des jardins,2024,24,25
Grive draine,2022,12,16
Grive litorne,2013,0,1
Grive musicienne,2024,28,110
Grosbec casse-noyaux,2023,37,176
Guêpier d'Europe,2023,4,2
Héron cendré,2024,32,50
Hibou moyen-duc,2022,1,72
Hirondelle de fenêtre,2023,40,38
Hirondelle de rochers,2024,71,75
Hirondelle rustique,2023,45,48
Huppe fasciée,2023,56,83
Hypolaïs polyglotte,2023,9,6
Linotte mélodieuse,2023,1,1
Loriot d'Europe,2023,21,67
Martinet à ventre blanc,2023,62,24
Martinet noir,2023,30,30
Martin-pêcheur d'Europe,2023,28,15
Merle à plastron,2023,2,1
Merle noir,2024,123,254
Mésange à longue queue,2024,49,66
Mésange bleue,2024,89,247
Mésange charbonnière,2024,116,258
Mésange huppée,2019,1,0
Mésange noire,2021,2,37
Mésange nonnette,2024,38,171
Milan noir,2024,84,89
Milan royal,2024,35,27
Moineau domestique,2024,59,134
Perdrix grise,2018,0,1
Perdrix rouge,2024,9,10
Petit-duc scops,2023,13,21
Pic épeiche,2023,73,177
Pic épeichette,2023,6,0
Pic mar,2023,19,14
Pic noir,2024,3,1
Pic vert,2024,94,176
Pie bavarde,2023,33,107
Pie-grièche écorcheur,2019,2,2
Pigeon biset domestique,2023,13,6
Pigeon colombin,2024,28,7
Pigeon ramier,2024,73,130
Pinson des arbres,2024,123,214
Pinson du Nord,2023,11,97
Pipit des arbres,2021,9,2
Pouillot à grands sourcils,2020,1,0
Pouillot de Bonelli,2023,43,59
Pouillot fitis,2023,4,4
Pouillot siffleur,2023,4,0
Pouillot véloce,2024,61,72
Roitelet à triple bandeau,2024,25,22
Roitelet huppé,2023,6,16
Rossignol philomèle,2023,37,62
Rougegorge familier,2024,112,269
Rougequeue à front blanc,2023,61,131
Rougequeue noir,2024,73,135
Serin cini,2023,14,66
Sittelle torchepot,2024,65,201
Tarier des prés,2021,3,0
Tarier pâtre,2023,11,5
Tarin des aulnes,2023,10,56
Tichodrome échelette,2023,12,8
Torcol fourmilier,2023,12,13
Tourterelle des bois,2023,10,32
Tourterelle turque,2024,25,146
Traquet motteux,2022,3,1
Troglodyte mignon,2024,46,140
Vautour fauve,2023,3,6
Verdier d'Europe,2024,35,154
