frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,4,4
Aigle botté,2023,2,0
Alouette des champs,2024,35,17
Alouette lulu,2022,3,3
Autour des palombes,2019,1,2
Bécasse des bois,2022,2,0
Bec-croisé des sapins,2023,1,0
Bergeronnette des ruisseaux,2023,3,0
Bergeronnette grise,2024,9,7
Bergeronnette printanière,2024,6,4
Bondrée apivore,2023,3,2
Bouvreuil pivoine,2022,1,4
Bruant des roseaux,2022,1,2
Bruant jaune,2024,3,10
Bruant proyer,2024,9,4
Bruant zizi,2022,2,5
Busard cendré,2023,3,0
Busard des roseaux,2022,1,0
Busard Saint-Martin,2023,9,12
Buse variable,2024,17,21
Caille des blés,2024,6,0
Canard colvert,2024,6,4
Chardonneret élégant,2024,22,18
Chevalier culblanc,2013,0,2
Chevêche d'Athéna,2023,3,6
Choucas des tours,2022,3,7
Chouette hulotte,2023,8,10
Cigogne blanche,2022,2,2
Cigogne noire,2023,3,0
Circaète Jean-le-Blanc,2010,0,2
Cisticole des joncs,2022,1,0
Cochevis huppé,2023,2,1
Corbeau freux,2023,2,5
Corneille noire,2024,14,5
Coucou gris,2022,17,6
Effraie des clochers,2023,4,6
Élanion blanc,2022,1,1
Engoulevent d'Europe,2013,0,4
Épervier d'Europe,2022,4,7
Étourneau sansonnet,2024,10,9
Faisan de Colchide,2024,24,4
Faucon crécerelle,2024,9,7
Faucon hobereau,2023,2,3
Faucon pèlerin,2022,1,0
Fauvette à tête noire,2024,31,18
Fauvette des jardins,2023,3,4
Fauvette grisette,2024,6,3
Gallinule poule-d'eau,2022,3,5
Geai des chênes,2024,18,10
Gobemouche gris,2021,1,0
Gobemouche noir,2021,1,0
Grand Cormoran,2022,1,4
Grande Aigrette,2019,1,3
Grèbe castagneux,2022,1,0
Grimpereau des jardins,2024,9,15
Grive draine,2022,6,5
Grive litorne,2022,1,6
Grive mauvis,2023,3,2
Grive musicienne,2024,8,12
Grosbec casse-noyaux,2024,8,3
Héron cendré,2022,7,3
Hibou moyen-duc,2022,2,2
Hirondelle de fenêtre,2022,3,8
Hirondelle rustique,2024,18,8
Huppe fasciée,2023,2,4
Hypolaïs polyglotte,2023,4,4
Linotte mélodieuse,2024,6,6
Locustelle tachetée,2011,0,3
Loriot d'Europe,2021,9,5
Martinet noir,2023,1,6
Martin-pêcheur d'Europe,2022,1,2
Merle noir,2024,37,26
Mésange à longue queue,2023,7,6
Mésange bleue,2024,26,23
Mésange charbonnière,2024,36,29
Mésange huppée,2022,2,6
Mésange noire,2019,1,3
Mésange nonnette,2023,5,13
Milan noir,2022,5,2
Moineau domestique,2024,22,12
Oedicnème criard,2023,12,5
Outarde canepetière,2023,1,0
Perdrix rouge,2013,0,5
Pic épeiche,2023,27,11
Pic épeichette,2023,3,3
Pic mar,2022,3,7
Pic noir,2023,6,8
Pic vert,2024,23,10
Pie bavarde,2024,6,6
Pie-grièche écorcheur,2017,0,1
Pie-grièche grise,2023,2,0
Pigeon biset domestique,2020,1,3
Pigeon biset (origine naturelle),2023,1,0
Pigeon colombin,2009,0,1
Pigeon ramier,2024,48,25
Pinson des arbres,2024,38,36
Pinson du Nord,2022,3,6
Pipit des arbres,2024,12,11
Pipit farlouse,2024,5,1
Pluvier doré,2022,1,6
Pluvier guignard,2011,0,1
Pouillot de Bonelli,2022,1,2
Pouillot fitis,2022,1,0
Pouillot siffleur,2022,2,3
Pouillot véloce,2024,33,19
Roitelet à triple bandeau,2023,5,4
Roitelet huppé,2022,2,5
Rossignol philomèle,2024,8,6
Rougegorge familier,2024,26,24
Rougequeue à front blanc,2023,2,2
Rougequeue noir,2022,10,9
Sarcelle d'hiver,2022,1,2
Serin cini,2022,1,5
Sittelle torchepot,2024,9,16
Tarier pâtre,2021,2,13
Tarin des aulnes,2022,3,4
Tourterelle des bois,2023,7,8
Tourterelle turque,2024,9,9
Traquet motteux,2011,0,1
Troglodyte mignon,2024,15,14
Vanneau huppé,2022,1,10
Verdier d'Europe,2024,5,19
